t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
304,1,MS,24.8000000000,1,942959.4382900000,942959.4382900000,0.0105400000
305,1,MS,24.6000000000,1,941776.2916400000,941776.2916400000,0.0103800000
306,1,MS,26.5000000000,1,940444.7538500000,940444.7538500000,0.0118900000
307,1,MS,28.9000000000,1,938883.4951900000,938883.4951900000,0.0140200000
308,1,MS,31.0000000000,1,937123.5335700000,937123.5335700000,0.0160800000
309,1,MS,32.1000000000,1,935243.8083900000,935243.8083900000,0.0172300000
310,1,MS,32.2000000000,1,933371.8983900000,933371.8983900000,0.0173300000
311,1,MS,33.7000000000,1,931321.4955400000,931321.4955400000,0.0189300000
312,1,MS,34.4000000000,1,929202.2609500000,929202.2609500000,0.0196900000
313,1,MS,34.6000000000,1,927053.9980300000,927053.9980300000,0.0199100000
314,1,MS,34.6000000000,1,924916.9855500000,924916.9855500000,0.0199100000
315,1,MS,33.8000000000,1,922867.9274400000,922867.9274400000,0.0190400000
316,1,MS,33.7000000000,1,920840.6069600000,920840.6069600000,0.0189300000
317,1,MS,32.9000000000,1,918901.6201400000,918901.6201400000,0.0180700000
318,1,MS,31.2000000000,1,917163.8984299999,917163.8984299999,0.0162900000
319,1,MS,29.8000000000,1,915574.3910800000,915574.3910800000,0.0148900000
320,1,MS,28.9000000000,1,914088.9691600000,914088.9691600000,0.0140200000
321,1,MS,28.3000000000,1,912664.5273500000,912664.5273500000,0.0134700000
322,1,MS,28.3000000000,1,911254.9534699999,911254.9534699999,0.0134700000
323,1,MS,28.1000000000,1,909868.0318999999,909868.0318999999,0.0132800000
324,1,MS,27.9000000000,1,908514.4490400000,908514.4490400000,0.0131000000
325,1,MS,27.7000000000,1,907181.8266000000,907181.8266000000,0.0129300000
326,1,MS,26.8000000000,1,905942.2108300000,905942.2108300000,0.0121400000
327,1,MS,26.2000000000,1,904754.8717800000,904754.8717800000,0.0116400000
328,1,MS,26.4000000000,1,903567.2773400000,903567.2773400000,0.0118100000
329,1,MS,25.5000000000,1,902461.0680100000,902461.0680100000,0.0110800000
330,1,MS,26.5000000000,1,901291.6396800000,901291.6396800000,0.0118900000
331,1,MS,28.5000000000,1,899956.3992099999,899956.3992099999,0.0136500000
332,1,MS,29.6000000000,1,898542.7520700000,898542.7520700000,0.0146900000
333,1,MS,29.8000000000,1,897113.6091000000,897113.6091000000,0.0148900000
334,1,MS,33.2000000000,1,895368.8465900000,895368.8465900000,0.0184000000
335,1,MS,32.6000000000,1,893684.4837400001,893684.4837400001,0.0177500000
336,1,MS,24.9000000000,1,892687.4385000000,892687.4385000000,0.0106100000
337,1,MS,30.6000000000,1,891207.6337000000,891207.6337000000,0.0156800000
338,1,MS,28.4000000000,1,889944.5518200001,889944.5518200001,0.0135600000
339,1,MS,30.3000000000,1,888507.9097400000,888507.9097400000,0.0153800000
340,1,MS,31.2000000000,1,887004.9556800000,887004.9556800000,0.0162900000
341,1,MS,29.5000000000,1,885652.0581100000,885652.0581100000,0.0145900000
342,1,MS,28.5000000000,1,884399.8179600000,884399.8179600000,0.0136500000
343,1,MS,28.1000000000,1,883174.0499300000,883174.0499300000,0.0132800000
344,1,MS,27.2000000000,1,882038.5772700000,882038.5772700000,0.0124900000
345,1,MS,26.9000000000,1,880924.3919500000,880924.3919500000,0.0122300000
346,1,MS,26.4000000000,1,879868.6270500000,879868.6270500000,0.0118100000
347,1,MS,26.4000000000,1,878812.7336400000,878812.7336400000,0.0118100000
348,1,MS,26.2000000000,1,877793.6445800000,877793.6445800000,0.0116400000
349,1,MS,25.8000000000,1,876802.8131400000,876802.8131400000,0.0113200000
350,1,MS,25.6000000000,1,875847.9517400000,875847.9517400000,0.0111600000
351,1,MS,24.6000000000,1,874958.3292600000,874958.3292600000,0.0103800000
352,1,MS,24.9000000000,1,874070.3046799999,874070.3046799999,0.0106100000
353,1,MS,25.2000000000,1,873161.6379100000,873161.6379100000,0.0108400000
354,1,MS,25.9000000000,1,872231.4446100000,872231.4446100000,0.0114000000
355,1,MS,27.8000000000,1,871167.3346100000,871167.3346100000,0.0130100000
356,1,MS,29.7000000000,1,869993.4963999999,869993.4963999999,0.0147900000
357,1,MS,30.5000000000,1,868750.4672899999,868750.4672899999,0.0155800000
358,1,MS,30.4000000000,1,867546.0184500000,867546.0184500000,0.0154800000
359,1,MS,31.7000000000,1,866219.3120400000,866219.3120400000,0.0168100000
360,1,MS,33.0000000000,1,864808.1648300000,864808.1648300000,0.0181800000
361,1,MS,32.7000000000,1,863397.4424600000,863397.4424600000,0.0178600000
362,1,MS,32.9000000000,1,861993.1692900000,861993.1692900000,0.0180700000
363,1,MS,32.6000000000,1,860588.1969700000,860588.1969700000,0.0177500000
364,1,MS,32.5000000000,1,859217.7059600001,859217.7059600001,0.0176500000
365,1,MS,30.9000000000,1,857954.6791100000,857954.6791100000,0.0159800000
366,1,MS,29.9000000000,1,856798.9215600000,856798.9215600000,0.0149800000
367,1,MS,28.7000000000,1,855714.9207000000,855714.9207000000,0.0138400000
368,1,MS,27.8000000000,1,854726.8782000000,854726.8782000000,0.0130100000
369,1,MS,27.3000000000,1,853763.3337600000,853763.3337600000,0.0125700000
370,1,MS,27.1000000000,1,852850.9686100000,852850.9686100000,0.0124000000
371,1,MS,26.9000000000,1,851947.8277800001,851947.8277800001,0.0122300000
372,1,MS,26.5000000000,1,851110.8296100000,851110.8296100000,0.0118900000
373,1,MS,26.2000000000,1,850290.0471500000,850290.0471500000,0.0116400000
374,1,MS,26.0000000000,1,849522.7194300001,849522.7194300001,0.0114800000
375,1,MS,26.0000000000,1,848755.0527300000,848755.0527300000,0.0114800000
376,1,MS,25.3000000000,1,848065.4330200000,848065.4330200000,0.0109200000
377,1,MS,25.2000000000,1,847381.0167300000,847381.0167300000,0.0108400000
378,1,MS,25.8000000000,1,846710.7133800000,846710.7133800000,0.0113200000
379,1,MS,27.6000000000,1,845951.8921200000,845951.8921200000,0.0128400000
380,1,MS,29.5000000000,1,845151.3461000000,845151.3461000000,0.0145900000
381,1,MS,28.9000000000,1,844383.4314400000,844383.4314400000,0.0140200000
382,1,MS,31.6000000000,1,843529.1957500000,843529.1957500000,0.0167000000
383,1,MS,32.2000000000,1,842633.0694300000,842633.0694300000,0.0173300000
384,1,MS,30.5000000000,1,841872.9107700000,841872.9107700000,0.0155800000
385,1,MS,30.9000000000,1,841071.0727700000,841071.0727700000,0.0159800000
386,1,MS,31.5000000000,1,840273.8190700000,840273.8190700000,0.0166000000
387,1,MS,30.9000000000,1,839479.0438600000,839479.0438600000,0.0159800000
388,1,MS,31.7000000000,1,838676.2558800000,838676.2558800000,0.0168100000
389,1,MS,30.9000000000,1,837887.4331000000,837887.4331000000,0.0159800000
390,1,MS,29.8000000000,1,837189.3290300000,837189.3290300000,0.0148900000
391,1,MS,28.8000000000,1,836520.1374100000,836520.1374100000,0.0139300000
392,1,MS,28.2000000000,1,835916.3177900000,835916.3177900000,0.0133800000
393,1,MS,27.8000000000,1,835321.9132400000,835321.9132400000,0.0130100000
394,1,MS,27.4000000000,1,834786.8126800000,834786.8126800000,0.0126600000
395,1,MS,27.5000000000,1,834250.6122600000,834250.6122600000,0.0127500000
396,1,MS,27.0000000000,1,833778.0554700000,833778.0554700000,0.0123100000
397,1,MS,26.6000000000,1,833326.6263400000,833326.6263400000,0.0119700000
398,1,MS,26.3000000000,1,832926.2696999999,832926.2696999999,0.0117200000
399,1,MS,26.6000000000,1,832529.2001100000,832529.2001100000,0.0119700000
400,1,MS,26.7000000000,1,832170.2935700000,832170.2935700000,0.0120600000
401,1,MS,26.4000000000,1,831833.2524699999,831833.2524699999,0.0118100000
402,1,MS,26.8000000000,1,831523.8975899999,831523.8975899999,0.0121400000
403,1,MS,27.4000000000,1,831218.9113700000,831218.9113700000,0.0126600000
404,1,MS,28.4000000000,1,830929.7651700000,830929.7651700000,0.0135600000
405,1,MS,30.0000000000,1,830630.3395300000,830630.3395300000,0.0150800000
406,1,MS,27.8000000000,1,830400.9790700000,830400.9790700000,0.0130100000
407,1,MS,30.6000000000,1,830142.2101600000,830142.2101600000,0.0156800000
408,1,MS,30.6000000000,1,829909.4680300000,829909.4680300000,0.0156800000
409,1,MS,31.7000000000,1,829673.6142299999,829673.6142299999,0.0168100000
410,1,MS,30.4000000000,1,829472.3901800000,829472.3901800000,0.0154800000
411,1,MS,30.1000000000,1,829279.0979100000,829279.0979100000,0.0151800000
412,1,MS,28.8000000000,1,829110.1343700000,829110.1343700000,0.0139300000
413,1,MS,27.1000000000,1,828960.7748200000,828960.7748200000,0.0124000000
414,1,MS,27.3000000000,1,828815.6914000000,828815.6914000000,0.0125700000
415,1,MS,27.4000000000,1,828671.8086099999,828671.8086099999,0.0126600000
416,1,MS,27.1000000000,1,828539.0604000000,828539.0604000000,0.0124000000
417,1,MS,26.8000000000,1,828413.5614900000,828413.5614900000,0.0121400000
418,1,MS,26.5000000000,1,828300.1026500000,828300.1026500000,0.0118900000
419,1,MS,26.4000000000,1,828193.3748900000,828193.3748900000,0.0118100000
420,1,MS,26.1000000000,1,828098.4385600000,828098.4385600000,0.0115600000
421,1,MS,25.9000000000,1,828010.9750400000,828010.9750400000,0.0114000000
422,1,MS,25.7000000000,1,827933.3297100000,827933.3297100000,0.0112400000
423,1,MS,25.9000000000,1,827860.3741400000,827860.3741400000,0.0114000000
424,1,MS,25.5000000000,1,827797.2307100000,827797.2307100000,0.0110800000
425,1,MS,25.2000000000,1,827740.2524999999,827740.2524999999,0.0108400000
426,1,MS,25.9000000000,1,827687.2412500000,827687.2412500000,0.0114000000
427,1,MS,27.6000000000,1,827632.9953400000,827632.9953400000,0.0128400000
428,1,MS,28.5000000000,1,827583.0486600000,827583.0486600000,0.0136500000
429,1,MS,29.5000000000,1,827535.2388900000,827535.2388900000,0.0145900000
430,1,MS,31.2000000000,1,827489.4216999999,827489.4216999999,0.0162900000
431,1,MS,31.5000000000,1,827447.1407700001,827447.1407700001,0.0166000000
432,1,MS,31.8000000000,1,827407.7346400000,827407.7346400000,0.0169100000
433,1,MS,33.0000000000,1,827364.4277999999,827364.4277999999,0.0181800000
434,1,MS,32.6000000000,1,827319.6557900000,827319.6557900000,0.0177500000
435,1,MS,31.9000000000,1,827269.8793199999,827269.8793199999,0.0170200000
436,1,MS,31.8000000000,1,827213.3708300000,827213.3708300000,0.0169100000
437,1,MS,30.0000000000,1,827153.4630500000,827153.4630500000,0.0150800000
438,1,MS,29.1000000000,1,827089.9851300000,827089.9851300000,0.0142100000
439,1,MS,28.4000000000,1,827020.8812600001,827020.8812600001,0.0135600000
440,1,MS,27.6000000000,1,826952.1265700000,826952.1265700000,0.0128400000
441,1,MS,27.4000000000,1,826880.4665800000,826880.4665800000,0.0126600000
442,1,MS,26.9000000000,1,826812.9107400000,826812.9107400000,0.0122300000
443,1,MS,26.6000000000,1,826747.3180900000,826747.3180900000,0.0119700000
444,1,MS,26.0000000000,1,826688.8188300000,826688.8188300000,0.0114800000
445,1,MS,25.8000000000,1,826633.5893200000,826633.5893200000,0.0113200000
446,1,MS,25.6000000000,1,826584.2257800000,826584.2257800000,0.0111600000
447,1,MS,25.2000000000,1,826539.1484800000,826539.1484800000,0.0108400000
448,1,MS,25.1000000000,1,826499.1061500000,826499.1061500000,0.0107700000
449,1,MS,24.8000000000,1,826462.6330200000,826462.6330200000,0.0105400000
450,1,MS,25.3000000000,1,826429.1506400000,826429.1506400000,0.0109200000
451,1,MS,26.5000000000,1,826395.6511100000,826395.6511100000,0.0118900000
452,1,MS,28.0000000000,1,826363.5115500001,826363.5115500001,0.0131900000
453,1,MS,28.7000000000,1,826333.0701600000,826333.0701600000,0.0138400000
454,1,MS,29.2000000000,1,826305.9177900000,826305.9177900000,0.0143100000
455,1,MS,30.2000000000,1,826278.8886600001,826278.8886600001,0.0152800000
456,1,MS,31.6000000000,1,826251.3730600000,826251.3730600000,0.0167000000
457,1,MS,32.0000000000,1,826221.6560500000,826221.6560500000,0.0171200000
458,1,MS,31.7000000000,1,826190.3719499999,826190.3719499999,0.0168100000
459,1,MS,31.0000000000,1,826154.8900200000,826154.8900200000,0.0160800000
460,1,MS,30.7000000000,1,826115.0510900000,826115.0510900000,0.0157800000
461,1,MS,29.2000000000,1,826071.3166900000,826071.3166900000,0.0143100000
462,1,MS,28.3000000000,1,826024.7678800001,826024.7678800001,0.0134700000
463,1,MS,27.4000000000,1,825973.6803800000,825973.6803800000,0.0126600000
464,1,MS,27.0000000000,1,825920.9748700000,825920.9748700000,0.0123100000
465,1,MS,26.4000000000,1,825866.3067899999,825866.3067899999,0.0118100000
466,1,MS,26.1000000000,1,825813.6359399999,825813.6359399999,0.0115600000
467,1,MS,25.8000000000,1,825761.4233100000,825761.4233100000,0.0113200000
468,1,MS,24.7000000000,1,825716.1678800000,825716.1678800000,0.0104600000
469,1,MS,25.3000000000,1,825670.0570700000,825670.0570700000,0.0109200000
470,1,MS,24.7000000000,1,825629.8713500000,825629.8713500000,0.0104600000
471,1,MS,24.6000000000,1,825591.7823200000,825591.7823200000,0.0103800000
472,1,MS,24.8000000000,1,825557.2608300000,825557.2608300000,0.0105400000
473,1,MS,24.4000000000,1,825525.6734500000,825525.6734500000,0.0102400000
474,1,MS,26.0000000000,1,825510.9522900000,825510.9522900000,0.0114800000
475,1,MS,27.8000000000,1,825478.4282700000,825478.4282700000,0.0130100000
476,1,MS,28.3000000000,1,825478.4417400000,825478.4417400000,0.0134700000
477,1,MS,29.4000000000,1,825478.4562400000,825478.4562400000,0.0145000000
478,1,MS,29.7000000000,1,825478.4710300000,825478.4710300000,0.0147900000
479,1,MS,31.7000000000,1,825478.4878300000,825478.4878300000,0.0168100000
480,1,MS,32.0000000000,1,825478.5049600000,825478.5049600000,0.0171200000
481,1,MS,31.9000000000,1,825478.5219700000,825478.5219700000,0.0170200000
482,1,MS,32.7000000000,1,825478.5398300000,825478.5398300000,0.0178600000
483,1,MS,31.6000000000,1,825478.5565299999,825478.5565299999,0.0167000000
484,1,MS,31.4000000000,1,825478.5730300000,825478.5730300000,0.0165000000
485,1,MS,30.7000000000,1,825478.5888100000,825478.5888100000,0.0157800000
486,1,MS,29.7000000000,1,825478.6036000000,825478.6036000000,0.0147900000
487,1,MS,28.8000000000,1,825478.6175300000,825478.6175300000,0.0139300000
488,1,MS,27.7000000000,1,825478.6304500001,825478.6304500001,0.0129300000
489,1,MS,26.4000000000,1,825478.6422600000,825478.6422600000,0.0118100000
490,1,MS,26.1000000000,1,825478.6538200000,825478.6538200000,0.0115600000
491,1,MS,25.7000000000,1,825478.6650600000,825478.6650600000,0.0112400000
492,1,MS,25.7000000000,1,825478.6763000001,825478.6763000001,0.0112400000
493,1,MS,25.5000000000,1,825478.6873700001,825478.6873700001,0.0110800000
494,1,MS,25.7000000000,1,825478.6986100000,825478.6986100000,0.0112400000
495,1,MS,25.5000000000,1,825478.7096900000,825478.7096900000,0.0110800000
496,1,MS,25.7000000000,1,825478.7209300000,825478.7209300000,0.0112400000
497,1,MS,25.6000000000,1,825478.7320899999,825478.7320899999,0.0111600000
498,1,MS,25.6000000000,1,825478.7432400000,825478.7432400000,0.0111600000
499,1,MS,27.0000000000,1,825478.7555600000,825478.7555600000,0.0123100000
500,1,MS,27.8000000000,1,825478.7685700000,825478.7685700000,0.0130100000
501,1,MS,28.9000000000,1,825478.7826000000,825478.7826000000,0.0140200000
502,1,MS,29.4000000000,1,825478.7970900000,825478.7970900000,0.0145000000
503,1,MS,27.7000000000,1,825478.8100200000,825478.8100200000,0.0129300000
504,1,MS,30.7000000000,1,825478.8258000000,825478.8258000000,0.0157800000
505,1,MS,28.0000000000,1,825478.8389900000,825478.8389900000,0.0131900000
506,1,MS,29.2000000000,1,825478.8533000000,825478.8533000000,0.0143100000
507,1,MS,29.0000000000,1,825478.8674200000,825478.8674200000,0.0141200000
508,1,MS,29.4000000000,1,825478.8819200000,825478.8819200000,0.0145000000
509,1,MS,28.9000000000,1,825478.8959400000,825478.8959400000,0.0140200000
510,1,MS,27.7000000000,1,825478.9088700000,825478.9088700000,0.0129300000
511,1,MS,27.5000000000,1,825478.9216200000,825478.9216200000,0.0127500000
512,1,MS,27.0000000000,1,825478.9339300001,825478.9339300001,0.0123100000
513,1,MS,26.5000000000,1,825478.9458200000,825478.9458200000,0.0118900000
514,1,MS,26.2000000000,1,825478.9574599999,825478.9574599999,0.0116400000
515,1,MS,26.2000000000,1,825478.9691099999,825478.9691099999,0.0116400000
516,1,MS,25.9000000000,1,825478.9804999999,825478.9804999999,0.0114000000
517,1,MS,25.9000000000,1,825478.9919000000,825478.9919000000,0.0114000000
518,1,MS,26.0000000000,1,825479.0033800000,825479.0033800000,0.0114800000
519,1,MS,25.8000000000,1,825479.0147000001,825479.0147000001,0.0113200000
520,1,MS,26.0000000000,1,825479.0261800000,825479.0261800000,0.0114800000
521,1,MS,26.0000000000,1,825479.0376600000,825479.0376600000,0.0114800000
522,1,MS,26.4000000000,1,825479.0494700000,825479.0494700000,0.0118100000
523,1,MS,27.1000000000,1,825479.0618700000,825479.0618700000,0.0124000000
524,1,MS,29.0000000000,1,825479.0759800000,825479.0759800000,0.0141200000
525,1,MS,29.9000000000,1,825479.0909700000,825479.0909700000,0.0149800000
526,1,MS,30.8000000000,1,825479.1068500000,825479.1068500000,0.0158800000
527,1,MS,30.7000000000,1,825479.1226300000,825479.1226300000,0.0157800000
528,1,MS,29.5000000000,1,825479.1372200000,825479.1372200000,0.0145900000
529,1,MS,29.5000000000,1,825479.1518200000,825479.1518200000,0.0145900000
530,1,MS,26.5000000000,1,825479.1637100000,825479.1637100000,0.0118900000
531,1,MS,28.4000000000,1,825479.1772700000,825479.1772700000,0.0135600000
532,1,MS,28.6000000000,1,825479.1910100000,825479.1910100000,0.0137400000
533,1,MS,28.7000000000,1,825479.2048500000,825479.2048500000,0.0138400000
534,1,MS,28.5000000000,1,825479.2185000000,825479.2185000000,0.0136500000
535,1,MS,28.0000000000,1,825479.2316900000,825479.2316900000,0.0131900000
536,1,MS,27.5000000000,1,825479.2444400000,825479.2444400000,0.0127500000
537,1,MS,27.2000000000,1,825479.2569300000,825479.2569300000,0.0124900000
538,1,MS,27.0000000000,1,825479.2692400001,825479.2692400001,0.0123100000
539,1,MS,27.3000000000,1,825479.2818200000,825479.2818200000,0.0125700000
540,1,MS,27.2000000000,1,825479.2943000000,825479.2943000000,0.0124900000
541,1,MS,26.9000000000,1,825479.3065299999,825479.3065299999,0.0122300000
542,1,MS,26.9000000000,1,825479.3187600001,825479.3187600001,0.0122300000
543,1,MS,26.8000000000,1,825479.3309100000,825479.3309100000,0.0121400000
544,1,MS,27.0000000000,1,825479.3432200000,825479.3432200000,0.0123100000
545,1,MS,25.3000000000,1,825479.3541400000,825479.3541400000,0.0109200000
546,1,MS,25.6000000000,1,825479.3652999999,825479.3652999999,0.0111600000
547,1,MS,26.1000000000,1,825479.3768600000,825479.3768600000,0.0115600000
548,1,MS,28.6000000000,1,825479.3906000000,825479.3906000000,0.0137400000
549,1,MS,29.8000000000,1,825479.4054900000,825479.4054900000,0.0148900000
550,1,MS,26.4000000000,1,825479.4173000000,825479.4173000000,0.0118100000
551,1,MS,29.8000000000,1,825479.4321800000,825479.4321800000,0.0148900000
552,1,MS,31.1000000000,1,825479.4483700000,825479.4483700000,0.0161900000
553,1,MS,30.8000000000,1,825479.4642500000,825479.4642500000,0.0158800000
554,1,MS,31.2000000000,1,825479.4805400000,825479.4805400000,0.0162900000
555,1,MS,31.7000000000,1,825479.4973500000,825479.4973500000,0.0168100000
556,1,MS,30.9000000000,1,825479.5133300000,825479.5133300000,0.0159800000
557,1,MS,30.6000000000,1,825479.5290100001,825479.5290100001,0.0156800000
558,1,MS,29.5000000000,1,825479.5436000000,825479.5436000000,0.0145900000
559,1,MS,28.2000000000,1,825479.5569800000,825479.5569800000,0.0133800000
560,1,MS,27.8000000000,1,825479.5699900000,825479.5699900000,0.0130100000
561,1,MS,27.8000000000,1,825479.5830099999,825479.5830099999,0.0130100000
562,1,MS,25.3000000000,1,825479.5939300000,825479.5939300000,0.0109200000
563,1,MS,26.6000000000,1,825479.6059100000,825479.6059100000,0.0119700000
564,1,MS,26.2000000000,1,825479.6175500000,825479.6175500000,0.0116400000
565,1,MS,26.2000000000,1,825479.6291900000,825479.6291900000,0.0116400000
566,1,MS,26.0000000000,1,825479.6406700000,825479.6406700000,0.0114800000
567,1,MS,25.9000000000,1,825479.6520700000,825479.6520700000,0.0114000000
568,1,MS,26.0000000000,1,825479.6635500001,825479.6635500001,0.0114800000
569,1,MS,26.2000000000,1,825479.6751900000,825479.6751900000,0.0116400000
570,1,MS,26.3000000000,1,825479.6869100000,825479.6869100000,0.0117200000
571,1,MS,27.7000000000,1,825479.6998400000,825479.6998400000,0.0129300000
572,1,MS,28.6000000000,1,825479.7135800000,825479.7135800000,0.0137400000
573,1,MS,30.2000000000,1,825479.7288600000,825479.7288600000,0.0152800000
574,1,MS,31.5000000000,1,825479.7454600000,825479.7454600000,0.0166000000
575,1,MS,32.2000000000,1,825479.7627899999,825479.7627899999,0.0173300000
576,1,MS,32.7000000000,1,825479.7806500000,825479.7806500000,0.0178600000
577,1,MS,33.1000000000,1,825479.7989400000,825479.7989400000,0.0182900000
578,1,MS,32.8000000000,1,825479.8169100001,825479.8169100001,0.0179700000
579,1,MS,31.7000000000,1,825479.8337200000,825479.8337200000,0.0168100000
580,1,MS,31.7000000000,1,825479.8505200000,825479.8505200000,0.0168100000
581,1,MS,30.6000000000,1,825479.8662000000,825479.8662000000,0.0156800000
582,1,MS,29.6000000000,1,825479.8808900000,825479.8808900000,0.0146900000
583,1,MS,28.8000000000,1,825479.8948200000,825479.8948200000,0.0139300000
584,1,MS,28.3000000000,1,825479.9082900001,825479.9082900001,0.0134700000
585,1,MS,27.7000000000,1,825479.9212200000,825479.9212200000,0.0129300000
586,1,MS,27.3000000000,1,825479.9337900000,825479.9337900000,0.0125700000
587,1,MS,26.9000000000,1,825479.9460200000,825479.9460200000,0.0122300000
588,1,MS,26.9000000000,1,825479.9582500000,825479.9582500000,0.0122300000
589,1,MS,26.8000000000,1,825479.9703900000,825479.9703900000,0.0121400000
590,1,MS,26.5000000000,1,825479.9822800000,825479.9822800000,0.0118900000
591,1,MS,26.7000000000,1,825479.9943400000,825479.9943400000,0.0120600000
592,1,MS,26.6000000000,1,825480.0063200000,825480.0063200000,0.0119700000
593,1,MS,26.1000000000,1,825480.0178800001,825480.0178800001,0.0115600000
594,1,MS,26.4000000000,1,825480.0296800000,825480.0296800000,0.0118100000
595,1,MS,27.7000000000,1,825480.0426100000,825480.0426100000,0.0129300000
596,1,MS,29.6000000000,1,825480.0573000000,825480.0573000000,0.0146900000
597,1,MS,31.2000000000,1,825480.0735900000,825480.0735900000,0.0162900000
598,1,MS,31.0000000000,1,825480.0896800000,825480.0896800000,0.0160800000
599,1,MS,32.9000000000,1,825480.1077500000,825480.1077500000,0.0180700000
600,1,MS,32.6000000000,1,825480.1255100000,825480.1255100000,0.0177500000
601,1,MS,34.3000000000,1,825480.1450900000,825480.1450900000,0.0195800000
602,1,MS,34.4000000000,1,825480.1647800000,825480.1647800000,0.0196900000
603,1,MS,34.1000000000,1,825480.1841500000,825480.1841500000,0.0193700000
604,1,MS,33.1000000000,1,825480.2024400000,825480.2024400000,0.0182900000
605,1,MS,31.7000000000,1,825480.2192400000,825480.2192400000,0.0168100000
606,1,MS,30.3000000000,1,825480.2346200000,825480.2346200000,0.0153800000
