t,plant,axis,organ,Dry_Mass,CN_ratio,proteins,amino_acids,starch,sucrose,mstruct,structure,AA_consumption_mstruct,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,N_tot,Nstruct,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,WSC_g,age_from_flowering,cytokinins,nitrates,regul_transpiration,senesced_mstruct,sucrose_consumption_mstruct,sum_respi,synthetized_mstruct
960,1,MS,grains,0.062322088,2.814814815,50.00018,NA,0,NA,NA,2001.12539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000700003,NA,0.000700003,0,NA,NA,0,0.76885,NA,NA,NA,0.00036,NA,0,1.88236,NA,NA,NA,NA,NA,734.46418,NA,NA,NA,0,NA,NA,NA
960,1,MS,phloem,NA,4470.413644,NA,1.16128,NA,6052.82203,NA,NA,NA,NA,0.268943995,NA,146.0197421,NA,NA,NA,NA,NA,NA,1.62579E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172937772,NA,NA,NA,NA,NA,NA,NA,NA
960,1,MS,roots,NA,63.69427758,NA,47.9082,NA,2088.67677,1.99899,NA,0.00712,97.31662,19.17296235,127.6163463,87.0721702,1.395719839,0.00846,0.00018,0.0329,111.8046,2.23216,0.014232168,0.00999,NA,NA,3.29183,3.45894,NA,NA,1.606149944,0.24597,0.83169,NA,0.2922,NA,NA,761.83411,0.09335,486.58309,8.71269,0.059676479,NA,2.79003,255.1038,0.00196,0.00103,0.71426,8.38239,NA
961,1,MS,grains,0.062346026,2.814814815,50.00059,NA,0,NA,NA,2001.96174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000700008,NA,0.000700008,0,NA,NA,0,0.57458,NA,NA,NA,0.00055,NA,0,1.40672,NA,NA,NA,NA,NA,1289.60742,NA,NA,NA,0,NA,NA,NA
961,1,MS,phloem,NA,2178.773847,NA,2.20571,NA,5599.45703,NA,NA,NA,NA,0.510821944,NA,135.0814821,NA,NA,NA,NA,NA,NA,3.08799E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159984487,NA,NA,NA,NA,NA,NA,NA,NA
961,1,MS,roots,NA,63.71739525,NA,47.02363,NA,2579.73779,1.99899,NA,0.00712,40.55004,18.81895557,131.1594055,107.543384,1.697772375,0.0083,0.00019,0.04002,98.99536,0.73915,0.01431894,0.00999,NA,NA,3.07119,3.67062,NA,NA,1.64995742,0.24597,0.77594,NA,0.36443,NA,NA,760.94954,0.07987,202.75021,9.24589,0.073706794,NA,3.39383,262.18634,0.00196,0.00103,0.71426,8.39369,NA
962,1,MS,grains,0.062364696,2.814814815,50.00114,NA,0,NA,NA,2002.61319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000700016,NA,0.000700016,0,NA,NA,0,0.44867,NA,NA,NA,0.00066,NA,0,1.09847,NA,NA,NA,NA,NA,1725.5613,NA,NA,NA,0,NA,NA,NA
962,1,MS,phloem,NA,1428.739667,NA,3.24105,NA,5391.7427,NA,NA,NA,NA,0.75070573,NA,130.0894045,NA,NA,NA,NA,NA,NA,4.53747E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154049791,NA,NA,NA,NA,NA,NA,NA,NA
962,1,MS,roots,NA,63.39243837,NA,47.4863,NA,2781.55047,1.99868,NA,0.10652,19.53454,19.00706466,134.8700993,115.9744794,2.041177177,0.00466,0.00011,0.02674,91.13259,0.33349,0.014428679,0.00999,NA,NA,2.88185,3.60006,NA,NA,1.614407233,3.67834,0.72822,NA,0.37274,NA,NA,761.30103,0.05871,97.67271,9.06815,0.079472871,NA,4.07966,269.56217,0.00109,0.00164,10.68138,8.0951,NA
963,1,MS,grains,0.0623862,2.814814815,50.00203,NA,0,NA,NA,2003.36262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000700028,NA,0.000700028,0,NA,NA,0,0.51681,NA,NA,NA,0.00103,NA,0,1.2653,NA,NA,NA,NA,NA,2229.1632,NA,NA,NA,0,NA,NA,NA
963,1,MS,phloem,NA,1054.771176,NA,4.30675,NA,5285.59857,NA,NA,NA,NA,0.997541902,NA,127.527671,NA,NA,NA,NA,NA,NA,6.02945E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151017102,NA,NA,NA,NA,NA,NA,NA,NA
963,1,MS,roots,NA,62.91523215,NA,48.62564,NA,2882.56797,1.99868,NA,0.10652,10.09887,19.46310165,138.9252907,120.1863217,2.427322033,0.00477,0.00011,0.0318,95.05711,0.17036,0.0145581,0.00999,NA,NA,3.03876,3.86816,NA,NA,1.709418868,3.67834,0.76787,NA,0.40935,NA,NA,762.44037,0.04114,50.49437,9.74349,0.082359085,NA,4.85144,277.6672,0.00109,0.00164,10.68138,8.61379,NA
964,1,MS,grains,0.062402235,2.814814815,50.0029,NA,0,NA,NA,2003.92071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000700041,NA,0.000700041,0,NA,NA,0,0.38507,NA,NA,NA,0.00097,NA,0,0.94276,NA,NA,NA,NA,NA,2604.98552,NA,NA,NA,0,NA,NA,NA
964,1,MS,phloem,NA,839.0798548,NA,5.35586,NA,5225.40489,NA,NA,NA,NA,1.24067989,NA,126.0895924,NA,NA,NA,NA,NA,NA,0.000074982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149297283,NA,NA,NA,NA,NA,NA,NA,NA
964,1,MS,roots,NA,62.42152793,NA,49.73024,NA,2919.13854,1.99845,NA,0.10486,5.78347,19.90752433,142.7222447,121.7251095,2.790417574,0.00448,0.0001,0.03359,86.9783,0.09853,0.014679349,0.00999,NA,NA,2.79722,3.57691,NA,NA,1.608919094,3.62124,0.70692,NA,0.38363,NA,NA,763.4622,0.02964,28.91737,9.00985,0.083403958,NA,5.57651,285.22327,0.001,0.00216,10.51558,7.9805,NA
965,1,MS,grains,0.062411261,2.814814815,50.0035,NA,0,NA,NA,2004.23445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000700049,NA,0.000700049,0,NA,NA,0,0.21653,NA,NA,NA,0.00065,NA,0,0.53013,NA,NA,NA,NA,NA,2816.51979,NA,NA,NA,0,NA,NA,NA
965,1,MS,phloem,NA,701.0278139,NA,6.37206,NA,5190.56431,NA,NA,NA,NA,1.476081656,NA,125.2488854,NA,NA,NA,NA,NA,NA,8.92088E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148301837,NA,NA,NA,NA,NA,NA,NA,NA
965,1,MS,roots,NA,61.97198561,NA,50.89181,NA,2942.14623,1.99845,NA,0.10486,3.26406,20.3725127,146.1325727,122.6845067,3.118586905,0.00459,0.00011,0.03754,77.62073,0.05646,0.014791026,0.00999,NA,NA,2.50794,3.21287,NA,NA,1.481250653,3.62124,0.63381,NA,0.34826,NA,NA,764.62378,0.02004,16.3203,8.09288,0.084061321,NA,6.23234,292.03864,0.001,0.00216,10.51558,7.19982,NA
966,1,MS,grains,0.062431035,2.814814815,50.00504,NA,0,NA,NA,2004.92101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000700071,NA,0.000700071,0,NA,NA,0,0.47437,NA,NA,NA,0.00165,NA,0,1.16138,NA,NA,NA,NA,NA,3279.31812,NA,NA,NA,0,NA,NA,NA
966,1,MS,phloem,NA,605.6535786,NA,7.42336,NA,5220.93736,NA,NA,NA,NA,1.719848365,NA,125.9989381,NA,NA,NA,NA,NA,NA,0.000103927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149169639,NA,NA,NA,NA,NA,NA,NA,NA
966,1,MS,roots,NA,61.42795128,NA,52.15707,NA,2945.52458,1.99817,NA,0.13208,4.25437,20.88193497,150.1834729,122.8425918,3.49443741,0.00865,0.0002,0.07739,91.66166,0.07533,0.014921489,0.00999,NA,NA,2.97338,3.79809,NA,NA,1.699372068,4.56114,0.75154,NA,0.41604,NA,NA,765.79008,0.03025,21.27185,9.56697,0.084157845,NA,6.98248,300.09211,0.00184,0.00281,13.24492,8.46774,NA
967,1,MS,grains,0.06247474,2.814814815,50.00896,NA,0,NA,NA,2006.43655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000700125,NA,0.000700125,0,NA,NA,0,1.04727,NA,NA,NA,0.00419,NA,0,2.56399,NA,NA,NA,NA,NA,4299.40726,NA,NA,NA,0,NA,NA,NA
967,1,MS,phloem,NA,527.7939082,NA,8.5683,NA,5247.87476,NA,NA,NA,NA,1.985085735,NA,126.6475619,NA,NA,NA,NA,NA,NA,0.000119956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149939279,NA,NA,NA,NA,NA,NA,NA,NA
967,1,MS,roots,NA,60.66729901,NA,54.2224,NA,2963.67256,1.99817,NA,0.13208,4.62712,21.70882357,156.0139378,123.5994502,4.058348389,0.009,0.00021,0.08988,131.78178,0.08466,0.015113507,0.00999,NA,NA,4.30271,5.48827,NA,NA,2.307111075,4.56114,1.08754,NA,0.61046,NA,NA,767.85541,0.03777,23.13561,13.82435,0.084676359,NA,8.10927,311.74237,0.00184,0.00281,13.24492,12.09188,NA
968,1,MS,grains,0.062532866,2.814814815,50.01481,NA,0,NA,NA,2008.44989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000700207,NA,0.000700207,0,NA,NA,0,1.39364,NA,NA,NA,0.00616,NA,0,3.41201,NA,NA,NA,NA,NA,5649.91918,NA,NA,NA,0,NA,NA,NA
968,1,MS,phloem,NA,477.7298027,NA,9.71092,NA,5380.50503,NA,NA,NA,NA,2.250705017,NA,129.9002573,NA,NA,NA,NA,NA,NA,0.000135953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153728715,NA,NA,NA,NA,NA,NA,NA,NA
968,1,MS,roots,NA,59.75825587,NA,56.23881,NA,2963.88579,1.99737,NA,0.38851,10.35552,22.52514457,163.1270971,123.6578513,4.50384756,0.0583,0.00135,0.6229,160.27776,0.19649,0.015338896,0.00999,NA,NA,5.26747,6.67763,NA,NA,2.737823992,13.41644,1.33192,NA,0.75531,NA,NA,769.58624,0.09345,51.77762,16.82022,0.084682451,NA,8.99585,325.82517,0.01152,0.0047,38.95947,14.67437,NA
969,1,MS,grains,0.062606668,2.814814815,50.02298,NA,0,NA,NA,2011.00352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000700322,NA,0.000700322,0,NA,NA,0,1.76737,NA,NA,NA,0.00854,NA,0,4.32701,NA,NA,NA,NA,NA,7354.40111,NA,NA,NA,0,NA,NA,NA
969,1,MS,phloem,NA,437.2929992,NA,10.85169,NA,5500.62633,NA,NA,NA,NA,2.515050873,NA,132.7976243,NA,NA,NA,NA,NA,NA,0.000151924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157160752,NA,NA,NA,NA,NA,NA,NA,NA
969,1,MS,roots,NA,58.7531842,NA,59.12369,NA,3026.70546,1.99737,NA,0.38851,11.68506,23.68061601,171.5944717,126.2787841,5.083790184,0.06129,0.00142,0.70311,189.06564,0.22826,0.015616059,0.00999,NA,NA,6.28614,8.01426,NA,NA,3.215857756,13.41644,1.5895,NA,0.92707,NA,NA,772.47113,0.11526,58.4253,20.18704,0.086477299,NA,10.15421,342.73765,0.01152,0.0047,38.95947,17.50424,NA
970,1,MS,grains,0.062693529,2.814814815,50.03335,NA,0,NA,NA,2014.00631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000700467,NA,0.000700467,0,NA,NA,0,2.07939,NA,NA,NA,0.01074,NA,0,5.09091,NA,NA,NA,NA,NA,9347.8951,NA,NA,NA,0,NA,NA,NA
970,1,MS,phloem,NA,409.1145426,NA,11.93274,NA,5656.31385,NA,NA,NA,NA,2.767204675,NA,136.6354435,NA,NA,NA,NA,NA,NA,0.000167058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161608967,NA,NA,NA,NA,NA,NA,NA,NA
970,1,MS,roots,NA,57.68022107,NA,61.64638,NA,3057.50294,1.99623,NA,0.58648,17.23602,24.70512115,181.1605126,127.6365507,5.47577183,0.11281,0.00265,1.33619,210.85852,0.34752,0.015905982,0.00998,NA,NA,7.08534,9.01689,NA,NA,3.587676964,20.25312,1.79261,NA,1.06625,NA,NA,774.58567,0.18181,86.1801,22.71257,0.087357227,NA,10.9309,361.63805,0.02033,0.00748,58.81225,19.6755,NA
971,1,MS,grains,0.06279276,2.814814815,50.04596,NA,0,NA,NA,2017.43395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000700643,NA,0.000700643,0,NA,NA,0,2.37363,NA,NA,NA,0.01301,NA,0,5.81131,NA,NA,NA,NA,NA,11610.09477,NA,NA,NA,0,NA,NA,NA
971,1,MS,phloem,NA,385.5996361,NA,13.01891,NA,5814.01466,NA,NA,NA,NA,3.019008942,NA,140.4412429,NA,NA,NA,NA,NA,NA,0.000182265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166114705,NA,NA,NA,NA,NA,NA,NA,NA
971,1,MS,roots,NA,56.53354889,NA,65.15369,NA,3161.80654,1.99623,NA,0.58648,17.17364,26.11069466,191.8271893,131.9907417,5.976230194,0.11923,0.0028,1.45831,230.16299,0.35389,0.016253188,0.00998,NA,NA,7.85641,10.11621,NA,NA,3.987380922,20.25312,1.98769,NA,1.22638,NA,NA,778.09298,0.19228,85.8682,25.48164,0.09033733,NA,11.92993,382.93119,0.02033,0.00748,58.81225,21.94203,NA
972,1,MS,grains,0.062903613,2.814814815,50.06085,NA,0,NA,NA,2021.26016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000700852,NA,0.000700852,0,NA,NA,0,2.64894,NA,NA,NA,0.01533,NA,0,6.48533,NA,NA,NA,NA,NA,14121.34301,NA,NA,NA,0,NA,NA,NA
972,1,MS,phloem,NA,365.5228511,NA,14.04537,NA,5943.43,NA,NA,NA,NA,3.259325353,NA,143.6681335,NA,NA,NA,NA,NA,NA,0.000196635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169812286,NA,NA,NA,NA,NA,NA,NA,NA
972,1,MS,roots,NA,55.3345071,NA,68.09152,NA,3205.97554,1.99489,NA,0.77242,20.79892,27.30637579,203.4882174,133.9244912,6.440264877,0.14091,0.00336,1.77598,247.02957,0.44175,0.016606394,0.00997,NA,NA,8.54274,10.98692,NA,NA,4.32656732,26.67428,2.16279,NA,1.36334,NA,NA,780.55101,0.24576,103.99462,27.67486,0.091599301,NA,12.84762,405.93661,0.02299,0.01099,77.4584,23.83567,NA
973,1,MS,grains,0.06301713,2.814814815,50.07687,NA,0,NA,NA,2025.17554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000701076,NA,0.000701076,0,NA,NA,0,2.71123,NA,NA,NA,0.01645,NA,0,6.63785,NA,NA,NA,NA,NA,16677.02624,NA,NA,NA,0,NA,NA,NA
973,1,MS,phloem,NA,348.6127952,NA,15.11637,NA,6098.41192,NA,NA,NA,NA,3.507746393,NA,147.4097453,NA,NA,NA,NA,NA,NA,0.000211629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174240341,NA,NA,NA,NA,NA,NA,NA,NA
973,1,MS,roots,NA,54.15852649,NA,71.97041,NA,3324.1996,1.99489,NA,0.77242,18.80688,28.86190617,215.4938518,138.8631119,6.928552452,0.14893,0.00356,1.91063,247.97841,0.40718,0.016995997,0.00997,NA,NA,8.72352,11.35763,NA,NA,4.482368455,26.67428,2.20856,NA,1.44119,NA,NA,784.4299,0.23309,94.03441,28.60864,0.094977131,NA,13.8217,429.88653,0.02299,0.01099,77.4584,24.54136,NA
974,1,MS,grains,0.063128449,2.814814815,50.09337,NA,0,NA,NA,2029.01225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000701307,NA,0.000701307,0,NA,NA,0,2.65454,NA,NA,NA,0.01695,NA,0,6.49904,NA,NA,NA,NA,NA,19169.40001,NA,NA,NA,0,NA,NA,NA
974,1,MS,phloem,NA,331.541713,NA,16.11944,NA,6182.04243,NA,NA,NA,NA,3.742994558,NA,149.5305718,NA,NA,NA,NA,NA,NA,0.000225672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176629784,NA,NA,NA,NA,NA,NA,NA,NA
974,1,MS,roots,NA,53.01180056,NA,74.913,NA,3364.50468,1.99366,NA,0.80423,19.72226,30.06049176,227.3623988,140.6335032,7.513914108,0.12703,0.00307,1.6968,240.60977,0.43913,0.017364749,0.00997,NA,NA,8.57339,11.13333,NA,NA,4.447455627,27.77279,2.17188,NA,1.44179,NA,NA,786.93474,0.25713,98.61128,28.04365,0.096128705,NA,14.98019,453.28332,0.01884,0.01447,80.64833,24.13299,NA
975,1,MS,grains,0.063235345,2.814814815,50.10998,NA,0,NA,NA,2032.69378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00070154,NA,0.00070154,0,NA,NA,0,2.54793,NA,NA,NA,0.01702,NA,0,6.23803,NA,NA,NA,NA,NA,21550.67718,NA,NA,NA,0,NA,NA,NA
975,1,MS,phloem,NA,317.0294101,NA,17.19963,NA,6305.10391,NA,NA,NA,NA,3.993702817,NA,152.5027431,NA,NA,NA,NA,NA,NA,0.000240795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180145826,NA,NA,NA,NA,NA,NA,NA,NA
975,1,MS,roots,NA,51.96882806,NA,78.65024,NA,3469.46301,1.99366,NA,0.80423,16.71812,31.56014165,238.9435661,145.0206743,8.04765607,0.13336,0.00323,1.81733,229.96872,0.37899,0.017740315,0.00997,NA,NA,8.32311,10.90681,NA,NA,4.397514442,27.77279,2.10848,NA,1.43728,NA,NA,790.67198,0.22803,83.59058,27.47308,0.099127515,NA,16.04429,476.37223,0.01884,0.01447,80.64833,23.60665,NA
976,1,MS,grains,0.063334092,2.814814815,50.12613,NA,0,NA,NA,2036.09171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000701766,NA,0.000701766,0,NA,NA,0,2.34829,NA,NA,NA,0.01664,NA,0,5.74927,NA,NA,NA,NA,NA,23741.74919,NA,NA,NA,0,NA,NA,NA
976,1,MS,phloem,NA,298.9275968,NA,18.23886,NA,6300.88617,NA,NA,NA,NA,4.237394908,NA,152.4865896,NA,NA,NA,NA,NA,NA,0.000255344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180025319,NA,NA,NA,NA,NA,NA,NA,NA
976,1,MS,roots,NA,51.01297405,NA,81.43177,NA,3487.04097,1.99266,NA,0.73467,14.55842,32.69269017,249.8575773,145.8285646,8.870750655,0.07387,0.00181,1.07118,213.60343,0.33998,0.018070382,0.00996,NA,NA,7.81445,10.17579,NA,NA,4.181998736,25.37076,1.98061,NA,1.36397,NA,NA,793.09701,0.21071,72.79208,25.63171,0.099629742,NA,17.67639,497.8812,0.01008,0.01752,73.67315,22.15369,NA
977,1,MS,grains,0.063424848,2.814814815,50.14182,NA,0,NA,NA,2039.21164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000701986,NA,0.000701985,0,NA,NA,0,2.15697,NA,NA,NA,0.01614,NA,0,5.28086,NA,NA,NA,NA,NA,25749.36841,NA,NA,NA,0,NA,NA,NA
977,1,MS,phloem,NA,283.1926834,NA,19.39042,NA,6342.75207,NA,NA,NA,NA,4.504816611,NA,153.4957667,NA,NA,NA,NA,NA,NA,0.000271466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181221488,NA,NA,NA,NA,NA,NA,NA,NA
977,1,MS,roots,NA,50.13940199,NA,84.84383,NA,3551.16784,1.99266,NA,0.73467,10.73794,34.06254153,260.0771682,148.5103597,9.600574107,0.07697,0.00188,1.15931,198.12548,0.25655,0.018403249,0.00996,NA,NA,7.33766,9.57679,NA,NA,3.999528936,25.37076,1.85977,NA,1.3016,NA,NA,796.50908,0.16413,53.68969,24.1229,0.101461938,NA,19.13068,518.24537,0.01008,0.01752,73.67315,20.89684,NA
978,1,MS,grains,0.063510015,2.814814815,50.15749,NA,0,NA,NA,2042.13604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000702205,NA,0.000702205,0,NA,NA,0,2.01893,NA,NA,NA,0.01623,NA,0,4.9429,NA,NA,NA,NA,NA,27629.40848,NA,NA,NA,0,NA,NA,NA
978,1,MS,phloem,NA,263.8796585,NA,20.53432,NA,6254.25388,NA,NA,NA,NA,4.772814857,NA,151.4253325,NA,NA,NA,NA,NA,NA,0.000287481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178692968,NA,NA,NA,NA,NA,NA,NA,NA
978,1,MS,roots,NA,49.29623798,NA,87.48308,NA,3529.62334,1.99184,NA,0.64308,7.85079,35.13658928,269.7721554,147.6701333,10.61293076,0.02723,0.00067,0.43946,186.91335,0.19458,0.018707565,0.00996,NA,NA,6.9772,8.99404,NA,NA,3.832916022,22.2076,1.76913,NA,1.24105,NA,NA,798.85559,0.12888,39.25394,22.65501,0.100846381,NA,21.13926,537.34297,0.00346,0.02014,64.48779,19.7884,NA
979,1,MS,grains,0.063595682,2.814814815,50.17438,NA,0,NA,NA,2045.07352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000702441,NA,0.000702441,0,NA,NA,0,2.02872,NA,NA,NA,0.01747,NA,0,4.96686,NA,NA,NA,NA,NA,29517.85238,NA,NA,NA,0,NA,NA,NA
979,1,MS,phloem,NA,246.4413619,NA,21.84091,NA,6207.86307,NA,NA,NA,NA,5.076389034,NA,150.2986445,NA,NA,NA,NA,NA,NA,0.000305773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177367516,NA,NA,NA,NA,NA,NA,NA,NA
979,1,MS,roots,NA,48.49369373,NA,90.89951,NA,3543.64663,1.99184,NA,0.64308,4.24528,36.50875974,279.3833842,148.2568308,11.63257591,0.02829,0.00069,0.48168,185.96931,0.1089,0.019023411,0.00996,NA,NA,7.00782,8.97696,NA,NA,3.867865933,22.2076,1.7769,NA,1.25547,NA,NA,802.27203,0.07468,21.22638,22.61199,0.101247047,NA,23.17023,556.487,0.00346,0.02014,64.48779,19.83617,NA
980,1,MS,grains,0.063675184,2.814814815,50.19112,NA,0,NA,NA,2047.79577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000702676,NA,0.000702676,0,NA,NA,0,1.87967,NA,NA,NA,0.01727,NA,0,4.60194,NA,NA,NA,NA,NA,31267.62942,NA,NA,NA,0,NA,NA,NA
980,1,MS,phloem,NA,231.1652074,NA,23.06913,NA,6145.81904,NA,NA,NA,NA,5.364227831,NA,148.8622347,NA,NA,NA,NA,NA,NA,0.000322968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17559483,NA,NA,NA,NA,NA,NA,NA,NA
980,1,MS,roots,NA,47.7396754,NA,93.48694,NA,3494.49568,1.99108,NA,0.59742,5.26215,37.56230388,288.3515228,146.2562897,12.60009643,0.02276,0.00056,0.40793,174.20432,0.14078,0.019306651,0.00996,NA,NA,6.60398,8.31834,NA,NA,3.66887343,20.63086,1.67514,NA,1.17994,NA,NA,804.58627,0.09876,26.31074,20.95301,0.099842734,NA,25.0878,574.13095,0.0027,0.02258,59.90916,18.57668,NA
981,1,MS,grains,0.063736405,2.814814815,50.20481,NA,0,NA,NA,2049.88919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000702867,NA,0.000702867,0,NA,NA,0,1.44563,NA,NA,NA,0.01409,NA,0,3.53929,NA,NA,NA,NA,NA,32613.10971,NA,NA,NA,0,NA,NA,NA
981,1,MS,phloem,NA,218.1916143,NA,24.31786,NA,6110.42,NA,NA,NA,NA,5.654494405,NA,148.0022284,NA,NA,NA,NA,NA,NA,0.00034045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174583429,NA,NA,NA,NA,NA,NA,NA,NA
981,1,MS,roots,NA,47.16247457,NA,96.15352,NA,3499.68736,1.99108,NA,0.59742,2.88404,38.63371437,295.6161581,146.4735788,13.36309942,0.02341,0.00057,0.43264,142.53049,0.07924,0.019546485,0.00996,NA,NA,5.44099,6.81399,NA,NA,3.122759663,20.63086,1.38014,NA,0.97626,NA,NA,807.25285,0.05739,14.4202,17.16369,0.099991067,NA,26.607,588.59542,0.0027,0.02258,59.90916,15.36742,NA
982,1,MS,grains,0.063787435,2.814814815,50.21686,NA,0,NA,NA,2051.63183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000703036,NA,0.000703036,0,NA,NA,0,1.20323,NA,NA,NA,0.01236,NA,0,2.94584,NA,NA,NA,NA,NA,33733.06021,NA,NA,NA,0,NA,NA,NA
982,1,MS,phloem,NA,207.1164386,NA,25.46716,NA,6070.14583,NA,NA,NA,NA,5.923421873,NA,147.0686276,NA,NA,NA,NA,NA,NA,0.00035654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173432738,NA,NA,NA,NA,NA,NA,NA,NA
982,1,MS,roots,NA,46.67800551,NA,98.09277,NA,3465.87989,1.99058,NA,0.37833,3.54285,39.42278934,301.9325071,145.0950598,14.14124024,0.00667,0.00016,0.12791,123.87339,0.10027,0.01973759,0.00995,NA,NA,4.74908,5.87741,NA,NA,2.783310521,13.06498,1.20494,NA,0.85018,NA,NA,809.01341,0.07432,17.71423,14.80456,0.09902514,NA,28.14927,601.02081,0.00076,0.02414,37.93889,13.40182,NA
983,1,MS,grains,0.06383329,2.814814815,50.22824,NA,0,NA,NA,2053.19575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000703195,NA,0.000703195,0,NA,NA,0,1.07993,NA,NA,NA,0.01166,NA,0,2.64398,NA,NA,NA,NA,NA,34738.11645,NA,NA,NA,0,NA,NA,NA
983,1,MS,phloem,NA,197.2512809,NA,26.64404,NA,6044.00181,NA,NA,NA,NA,6.197081022,NA,146.4335024,NA,NA,NA,NA,NA,NA,0.000373017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172685766,NA,NA,NA,NA,NA,NA,NA,NA
