t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
185,1,MS,19.2500000000,1,1008009.6197100000,1008009.6197100000,0.0069700000
186,1,MS,17.1000000000,1,1007309.7421400000,1007309.7421400000,0.0059000000
187,1,MS,15.2166700000,1,1006696.8660500000,1006696.8660500000,0.0050900000
188,1,MS,15.7916700000,1,1006066.3913800000,1006066.3913800000,0.0053300000
189,1,MS,13.7416700000,1,1005526.1828599999,1005526.1828599999,0.0045300000
190,1,MS,12.0166700000,1,1005062.3173400000,1005062.3173400000,0.0039400000
191,1,MS,11.4666700000,1,1004616.7760500000,1004616.7760500000,0.0037700000
192,1,MS,11.3000000000,1,1004183.5035000000,1004183.5035000000,0.0037100000
193,1,MS,10.9666700000,1,1003760.7836200000,1003760.7836200000,0.0036100000
194,1,MS,10.7500000000,1,1003351.5263199999,1003351.5263199999,0.0035500000
195,1,MS,10.2166700000,1,1002959.1364700000,1002959.1364700000,0.0034000000
196,1,MS,10.2583300000,1,1002571.0394800000,1002571.0394800000,0.0034100000
197,1,MS,10.0166700000,1,1002190.1651900000,1002190.1651900000,0.0033400000
198,1,MS,10.8666700000,1,1001788.2204200000,1001788.2204200000,0.0035900000
199,1,MS,13.4000000000,1,1001294.4279400000,1001294.4279400000,0.0044000000
200,1,MS,15.3666700000,1,1000731.7757699999,1000731.7757699999,0.0051500000
201,1,MS,17.2916700000,1,1000076.1128600000,1000076.1128600000,0.0059900000
202,1,MS,17.9583300000,1,999406.9462500000,999406.9462500000,0.0063100000
203,1,MS,18.5666700000,1,998701.0324300000,998701.0324300000,0.0066100000
204,1,MS,19.2000000000,1,997982.5720600000,997982.5720600000,0.0069400000
205,1,MS,19.7416700000,1,997224.9647800000,997224.9647800000,0.0072400000
206,1,MS,19.5166700000,1,996499.8014699999,996499.8014699999,0.0071100000
207,1,MS,19.6916700000,1,995752.8084000000,995752.8084000000,0.0072100000
208,1,MS,19.3750000000,1,995041.0809400000,995041.0809400000,0.0070400000
209,1,MS,18.0583300000,1,994387.6111600000,994387.6111600000,0.0063600000
210,1,MS,16.2666700000,1,993829.1334000000,993829.1334000000,0.0055300000
211,1,MS,15.6000000000,1,993293.2713800000,993293.2713800000,0.0052500000
212,1,MS,15.4833300000,1,992772.5617300000,992772.5617300000,0.0052000000
213,1,MS,14.3666700000,1,992292.5240500000,992292.5240500000,0.0047600000
214,1,MS,12.9166700000,1,991872.0124200000,991872.0124200000,0.0042400000
215,1,MS,13.0666700000,1,991444.4149900000,991444.4149900000,0.0042900000
216,1,MS,11.6416700000,1,991069.2102200000,991069.2102200000,0.0038200000
217,1,MS,12.5166700000,1,990665.2222899999,990665.2222899999,0.0041000000
218,1,MS,13.0500000000,1,990251.5507800000,990251.5507800000,0.0042800000
