t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
753,1,MS,27.1000000000,1,731903.2068600000,731903.2068600000,0.0124000000
754,1,MS,28.3000000000,1,731903.2203200000,731903.2203200000,0.0134700000
755,1,MS,28.9000000000,1,731683.2011900001,731683.2011900001,0.0140200000
756,1,MS,29.1000000000,1,731504.6606900000,731504.6606900000,0.0142100000
757,1,MS,29.5000000000,1,731265.5492200000,731265.5492200000,0.0145900000
758,1,MS,29.4000000000,1,731035.0899200001,731035.0899200001,0.0145000000
759,1,MS,28.9000000000,1,730799.0825400000,730799.0825400000,0.0140200000
760,1,MS,28.3000000000,1,730582.4276800000,730582.4276800000,0.0134700000
761,1,MS,27.4000000000,1,730372.1622200001,730372.1622200001,0.0126600000
762,1,MS,25.7000000000,1,730197.8797600000,730197.8797600000,0.0112400000
763,1,MS,24.3000000000,1,730039.6355700000,730039.6355700000,0.0101600000
764,1,MS,23.7000000000,1,729944.3845300000,729944.3845300000,0.0097300000
765,1,MS,20.5000000000,1,729835.7249600000,729835.7249600000,0.0076700000
766,1,MS,20.3000000000,1,729835.7325100000,729835.7325100000,0.0075500000
767,1,MS,19.0000000000,1,729835.7393500000,729835.7393500000,0.0068400000
768,1,MS,15.6000000000,1,729835.7446000000,729835.7446000000,0.0052500000
769,1,MS,15.1000000000,1,729835.7496400001,729835.7496400001,0.0050400000
770,1,MS,14.9000000000,1,729835.7546000000,729835.7546000000,0.0049600000
771,1,MS,14.7000000000,1,729835.7594900000,729835.7594900000,0.0048900000
772,1,MS,16.1000000000,1,729835.7649400000,729835.7649400000,0.0054600000
773,1,MS,17.9000000000,1,729835.7712300000,729835.7712300000,0.0062800000
774,1,MS,20.3000000000,1,729835.7787800001,729835.7787800001,0.0075500000
775,1,MS,23.1000000000,1,729835.7880800000,729835.7880800000,0.0093100000
776,1,MS,25.3000000000,1,729835.7990000000,729835.7990000000,0.0109200000
777,1,MS,27.2000000000,1,729835.8114900000,729835.8114900000,0.0124900000
778,1,MS,29.1000000000,1,729835.8257000000,729835.8257000000,0.0142100000
779,1,MS,30.2000000000,1,729835.8409800000,729835.8409800000,0.0152800000
780,1,MS,30.6000000000,1,729835.8566600000,729835.8566600000,0.0156800000
781,1,MS,31.7000000000,1,729824.6575800000,729824.6575800000,0.0168100000
782,1,MS,32.4000000000,1,729807.1695000000,729807.1695000000,0.0175400000
783,1,MS,32.5000000000,1,729637.4416600000,729637.4416600000,0.0176500000
784,1,MS,31.9000000000,1,729513.4450400000,729513.4450400000,0.0170200000
785,1,MS,30.8000000000,1,729359.4639300000,729359.4639300000,0.0158800000
786,1,MS,29.8000000000,1,729222.4490600000,729222.4490600000,0.0148900000
787,1,MS,26.8000000000,1,729109.9314100000,729109.9314100000,0.0121400000
788,1,MS,23.4000000000,1,729027.5772700000,729027.5772700000,0.0095200000
789,1,MS,24.1000000000,1,728942.7486600000,728942.7486600000,0.0100200000
790,1,MS,24.1000000000,1,728942.7586700000,728942.7586700000,0.0100200000
791,1,MS,20.3000000000,1,728942.7662200000,728942.7662200000,0.0075500000
792,1,MS,15.9000000000,1,728942.7716000000,728942.7716000000,0.0053700000
793,1,MS,16.0000000000,1,728942.7770100000,728942.7770100000,0.0054100000
794,1,MS,15.1000000000,1,728942.7820500000,728942.7820500000,0.0050400000
795,1,MS,14.5000000000,1,728942.7868600000,728942.7868600000,0.0048100000
796,1,MS,14.7000000000,1,728942.7917500000,728942.7917500000,0.0048900000
797,1,MS,16.4000000000,1,728942.7973400000,728942.7973400000,0.0055900000
798,1,MS,17.1000000000,1,728942.8032400000,728942.8032400000,0.0059000000
799,1,MS,17.5000000000,1,728942.8093300000,728942.8093300000,0.0060900000
800,1,MS,17.8000000000,1,728942.8155600000,728942.8155600000,0.0062300000
801,1,MS,18.6000000000,1,728942.8221900000,728942.8221900000,0.0066300000
802,1,MS,19.4000000000,1,728942.8292400000,728942.8292400000,0.0070500000
803,1,MS,19.2000000000,1,728942.8361800000,728942.8361800000,0.0069400000
804,1,MS,19.6000000000,1,728942.8433400000,728942.8433400000,0.0071600000
805,1,MS,19.9000000000,1,728942.8506600000,728942.8506600000,0.0073200000
806,1,MS,20.9000000000,1,728942.8585700000,728942.8585700000,0.0079000000
807,1,MS,20.7000000000,1,728942.8663500000,728942.8663500000,0.0077800000
808,1,MS,20.0000000000,1,728942.8737300000,728942.8737300000,0.0073800000
809,1,MS,19.8000000000,1,728942.8810000001,728942.8810000001,0.0072700000
810,1,MS,18.8000000000,1,728942.8877300000,728942.8877300000,0.0067300000
811,1,MS,17.7000000000,1,728942.8939100000,728942.8939100000,0.0061800000
812,1,MS,15.9000000000,1,728942.8992800000,728942.8992800000,0.0053700000
813,1,MS,15.6000000000,1,728942.9045300001,728942.9045300001,0.0052500000
814,1,MS,14.0000000000,1,728942.9091500000,728942.9091500000,0.0046200000
815,1,MS,15.7000000000,1,728942.9144400000,728942.9144400000,0.0052900000
816,1,MS,14.9000000000,1,728942.9194000000,728942.9194000000,0.0049600000
817,1,MS,14.6000000000,1,728942.9242500000,728942.9242500000,0.0048500000
818,1,MS,14.1000000000,1,728942.9289100000,728942.9289100000,0.0046600000
819,1,MS,14.0000000000,1,728942.9335300000,728942.9335300000,0.0046200000
820,1,MS,14.6000000000,1,728942.9383700000,728942.9383700000,0.0048500000
821,1,MS,17.1000000000,1,728942.9442800001,728942.9442800001,0.0059000000
822,1,MS,19.3000000000,1,728942.9512700000,728942.9512700000,0.0070000000
823,1,MS,21.7000000000,1,728942.9596600001,728942.9596600001,0.0083900000
824,1,MS,23.8000000000,1,728942.9694600001,728942.9694600001,0.0098000000
825,1,MS,25.4000000000,1,728942.9804600000,728942.9804600000,0.0110000000
826,1,MS,27.0000000000,1,728942.9927700000,728942.9927700000,0.0123100000
827,1,MS,28.1000000000,1,728943.0060600000,728943.0060600000,0.0132800000
828,1,MS,29.0000000000,1,728943.0201800000,728943.0201800000,0.0141200000
829,1,MS,29.8000000000,1,728943.0350600000,728943.0350600000,0.0148900000
830,1,MS,30.2000000000,1,728943.0503400000,728943.0503400000,0.0152800000
831,1,MS,29.9000000000,1,728943.0653300000,728943.0653300000,0.0149800000
832,1,MS,29.8000000000,1,728943.0802100000,728943.0802100000,0.0148900000
833,1,MS,28.2000000000,1,728943.0935899999,728943.0935899999,0.0133800000
834,1,MS,26.9000000000,1,728943.1058200001,728943.1058200001,0.0122300000
835,1,MS,24.2000000000,1,728943.1159100001,728943.1159100001,0.0100900000
836,1,MS,21.9000000000,1,728943.1244200000,728943.1244200000,0.0085200000
837,1,MS,20.9000000000,1,728943.1323200000,728943.1323200000,0.0079000000
838,1,MS,20.0000000000,1,728943.1397000001,728943.1397000001,0.0073800000
839,1,MS,19.1000000000,1,728943.1465900000,728943.1465900000,0.0068900000
840,1,MS,19.6000000000,1,728943.1537500001,728943.1537500001,0.0071600000
841,1,MS,20.3000000000,1,728943.1613000000,728943.1613000000,0.0075500000
842,1,MS,20.5000000000,1,728943.1689700000,728943.1689700000,0.0076700000
843,1,MS,20.0000000000,1,728943.1763500000,728943.1763500000,0.0073800000
844,1,MS,20.1000000000,1,728943.1837800000,728943.1837800000,0.0074400000
845,1,MS,20.4000000000,1,728943.1913900001,728943.1913900001,0.0076100000
846,1,MS,21.5000000000,1,728943.1996500000,728943.1996500000,0.0082700000
847,1,MS,22.1000000000,1,728943.2083000001,728943.2083000001,0.0086400000
848,1,MS,22.5000000000,1,728943.2172000000,728943.2172000000,0.0089000000
849,1,MS,24.0000000000,1,728943.2271500000,728943.2271500000,0.0099400000
850,1,MS,25.7000000000,1,728943.2383800000,728943.2383800000,0.0112400000
851,1,MS,26.4000000000,1,728943.2501900000,728943.2501900000,0.0118100000
852,1,MS,26.3000000000,1,728943.2619200000,728943.2619200000,0.0117200000
853,1,MS,26.8000000000,1,728943.2740600000,728943.2740600000,0.0121400000
854,1,MS,27.2000000000,1,728943.2865500000,728943.2865500000,0.0124900000
855,1,MS,26.2000000000,1,728943.2981900000,728943.2981900000,0.0116400000
856,1,MS,26.4000000000,1,728943.3100000001,728943.3100000001,0.0118100000
857,1,MS,25.2000000000,1,728943.3208399999,728943.3208399999,0.0108400000
858,1,MS,23.7000000000,1,728943.3305700000,728943.3305700000,0.0097300000
859,1,MS,22.2000000000,1,728943.3392800000,728943.3392800000,0.0087100000
860,1,MS,20.3000000000,1,728943.3468300001,728943.3468300001,0.0075500000
861,1,MS,18.2000000000,1,728943.3532500000,728943.3532500000,0.0064300000
862,1,MS,17.2000000000,1,728943.3591999999,728943.3591999999,0.0059500000
863,1,MS,16.8000000000,1,728943.3649700000,728943.3649700000,0.0057700000
864,1,MS,13.1000000000,1,728943.3692700000,728943.3692700000,0.0043000000
865,1,MS,12.8000000000,1,728943.3734600000,728943.3734600000,0.0042000000
866,1,MS,12.8000000000,1,728943.3776600000,728943.3776600000,0.0042000000
867,1,MS,12.0000000000,1,728943.3815900000,728943.3815900000,0.0039300000
868,1,MS,11.5000000000,1,728943.3853600000,728943.3853600000,0.0037800000
869,1,MS,13.4000000000,1,728943.3897700000,728943.3897700000,0.0044000000
870,1,MS,14.4000000000,1,728943.3945400000,728943.3945400000,0.0047700000
871,1,MS,15.4000000000,1,728943.3997000000,728943.3997000000,0.0051600000
872,1,MS,16.2000000000,1,728943.4052000000,728943.4052000000,0.0055000000
873,1,MS,18.4000000000,1,728943.4117300001,728943.4117300001,0.0065300000
874,1,MS,18.2000000000,1,728943.4181600000,728943.4181600000,0.0064300000
875,1,MS,19.6000000000,1,728943.4253200000,728943.4253200000,0.0071600000
876,1,MS,20.4000000000,1,728943.4329300000,728943.4329300000,0.0076100000
877,1,MS,20.4000000000,1,728943.4405300000,728943.4405300000,0.0076100000
878,1,MS,21.7000000000,1,728943.4489200000,728943.4489200000,0.0083900000
879,1,MS,20.9000000000,1,728943.4568200000,728943.4568200000,0.0079000000
880,1,MS,20.3000000000,1,728943.4643699999,728943.4643699999,0.0075500000
881,1,MS,19.5000000000,1,728943.4714799999,728943.4714799999,0.0071000000
882,1,MS,17.6000000000,1,728943.4776099999,728943.4776099999,0.0061400000
883,1,MS,17.1000000000,1,728943.4835200000,728943.4835200000,0.0059000000
884,1,MS,16.2000000000,1,728943.4890200000,728943.4890200000,0.0055000000
885,1,MS,17.0000000000,1,728943.4948700001,728943.4948700001,0.0058600000
886,1,MS,16.7000000000,1,728943.5005900000,728943.5005900000,0.0057200000
887,1,MS,13.3000000000,1,728943.5049600000,728943.5049600000,0.0043700000
888,1,MS,13.1000000000,1,728943.5092600000,728943.5092600000,0.0043000000
