t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
1586,1,MS,8.05454545,1,275430.66905338,275430.66905338,0.00284111
1587,1,MS,7.97272727,1,275166.53978535,275166.53978535,0.00282174
1588,1,MS,7.88484849,1,274905.00194603,274905.00194603,0.00280107
1589,1,MS,7.76363636,1,274647.20340223,274647.20340223,0.00277278
1590,1,MS,7.65757576,1,274393.39574308,274393.39574308,0.00274825
1591,1,MS,7.53636364,1,274144.22747391,274144.22747391,0.00272046
1592,1,MS,7.39696970,1,273900.18859135,273900.18859135,0.00268881
1593,1,MS,7.30606061,1,273660.42029929,273660.42029929,0.00266835
1594,1,MS,7.16666667,1,273425.90660740,273425.90660740,0.00263726
1595,1,MS,7.04848485,1,273196.23145963,273196.23145963,0.00261115
1596,1,MS,6.96969697,1,272970.66983341,272970.66983341,0.00259388
1597,1,MS,6.91515151,1,272748.86358176,272748.86358176,0.00258199
1598,1,MS,6.89090909,1,272530.38640064,272530.38640064,0.00257672
1599,1,MS,6.87575758,1,272315.26139617,272315.26139617,0.00257343
1600,1,MS,6.87575758,1,272103.20395589,272103.20395589,0.00257343
1601,1,MS,6.84545454,1,271894.71543942,271894.71543942,0.00256686
1602,1,MS,6.84545454,1,271689.40640078,271689.40640078,0.00256686
1603,1,MS,6.82424242,1,271487.48816628,271487.48816628,0.00256227
1604,1,MS,6.73939394,1,271288.91888849,271288.91888849,0.00254400
1605,1,MS,6.71515151,1,271090.67119105,271090.67119105,0.00253880
1606,1,MS,6.67272727,1,270889.45337006,270889.45337006,0.00252972
1607,1,MS,6.59393939,1,270683.12623280,270683.12623280,0.00251295
1608,1,MS,6.49393939,1,270470.54576782,270470.54576782,0.00249180
1609,1,MS,6.36363636,1,270250.95456406,270250.95456406,0.00246449
1610,1,MS,6.20303030,1,270024.76402228,270024.76402228,0.00243120
1611,1,MS,6.05151515,1,269794.40317312,269794.40317312,0.00240017
1612,1,MS,5.90606061,1,269560.35516376,269560.35516376,0.00237073
1613,1,MS,5.74848485,1,269322.55581363,269322.55581363,0.00233920
1614,1,MS,5.59393939,1,269083.05572158,269083.05572158,0.00230866
1615,1,MS,5.43939394,1,268844.10474668,268844.10474668,0.00227848
1616,1,MS,5.25757576,1,268607.38987352,268607.38987352,0.00224343
1617,1,MS,5.06969697,1,268373.94089632,268373.94089632,0.00220774
1618,1,MS,4.86363636,1,268144.68263306,268144.68263306,0.00216919
1619,1,MS,4.65757576,1,267919.99852225,267919.99852225,0.00213125
1620,1,MS,4.47878788,1,267699.66575041,267699.66575041,0.00209883
1621,1,MS,4.33636364,1,267483.20302867,267483.20302867,0.00207333
1622,1,MS,4.25151515,1,267269.63862630,267269.63862630,0.00205827
1623,1,MS,4.20909091,1,267058.39768592,267058.39768592,0.00205078
1624,1,MS,4.21515151,1,266848.76372454,266848.76372454,0.00205185
1625,1,MS,4.29393939,1,266639.58405543,266639.58405543,0.00206579
1626,1,MS,4.37878788,1,266430.93019677,266430.93019677,0.00208090
1627,1,MS,4.50000000,1,266222.30761047,266222.30761047,0.00210266
1628,1,MS,4.60303030,1,266013.61356353,266013.61356353,0.00212132
1629,1,MS,4.67272727,1,265803.54651858,265803.54651858,0.00213402
1630,1,MS,4.67575758,1,265590.51765219,265590.51765219,0.00213458
1631,1,MS,4.60909091,1,265373.10431092,265373.10431092,0.00212242
1632,1,MS,4.50909091,1,265149.35267116,265149.35267116,0.00210430
1633,1,MS,4.39090909,1,264916.89067871,264916.89067871,0.00208306
1634,1,MS,4.31818182,1,264673.41086192,264673.41086192,0.00207010
1635,1,MS,4.23030303,1,264419.43366805,264419.43366805,0.00205452
1636,1,MS,4.16969697,1,264155.60981786,264155.60981786,0.00204385
1637,1,MS,4.13333333,1,263884.01387583,263884.01387583,0.00203747
1638,1,MS,4.02121212,1,263609.45647464,263609.45647464,0.00201790
1639,1,MS,3.91818182,1,263333.92138313,263333.92138313,0.00200008
1640,1,MS,3.81818182,1,263059.04789916,263059.04789916,0.00198292
1641,1,MS,3.74242424,1,262785.26543128,262785.26543128,0.00197001
1642,1,MS,3.70000000,1,262512.58081262,262512.58081262,0.00196281
1643,1,MS,3.67878788,1,262241.03683181,262241.03683181,0.00195922
1644,1,MS,3.66363636,1,261971.05057761,261971.05057761,0.00195666
1645,1,MS,3.66666667,1,261702.61097693,261702.61097693,0.00195717
1646,1,MS,3.70000000,1,261435.29756880,261435.29756880,0.00196281
1647,1,MS,3.75151515,1,261168.92385957,261168.92385957,0.00197155
1648,1,MS,3.82121212,1,260903.22516624,260903.22516624,0.00198344
1649,1,MS,3.93333333,1,260637.39516801,260637.39516801,0.00200269
1650,1,MS,4.07272727,1,260370.96271109,260370.96271109,0.00202687
1651,1,MS,4.22424242,1,260103.80899255,260103.80899255,0.00205345
1652,1,MS,4.40000000,1,259835.49034944,259835.49034944,0.00208469
1653,1,MS,4.55454546,1,259566.35409213,259566.35409213,0.00211252
1654,1,MS,4.65757576,1,259296.79029868,259296.79029868,0.00213125
1655,1,MS,4.69696970,1,259026.81028338,259026.81028338,0.00213846
1656,1,MS,4.68181818,1,258756.26908747,258756.26908747,0.00213569
1657,1,MS,4.64545454,1,258484.38738802,258484.38738802,0.00212904
1658,1,MS,4.57575758,1,258210.73858199,258210.73858199,0.00211636
