t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
1392,1,MS,3.80000000,1,2616622.66115177,2616622.66115177,0.00197981
1393,1,MS,3.30000000,1,2616182.11357897,2616182.11357897,0.00189613
1394,1,MS,2.70000000,1,2615765.38332416,2615765.38332416,0.00179999
1395,1,MS,2.20000000,1,2615367.68086409,2615367.68086409,0.00172331
1396,1,MS,1.90000000,1,2614981.51576469,2614981.51576469,0.00167874
1397,1,MS,1.80000000,1,2614600.25241263,2614600.25241263,0.00166413
1398,1,MS,1.60000000,1,2614226.87689874,2614226.87689874,0.00163524
1399,1,MS,1.60000000,1,2613852.72118053,2613852.72118053,0.00163524
1400,1,MS,2.30000000,1,2613449.67452996,2613449.67452996,0.00173840
1401,1,MS,4.90000000,1,2612935.81956193,2612935.81956193,0.00217595
1402,1,MS,9.00000000,1,2612193.15066381,2612193.15066381,0.00307390
1403,1,MS,11.90000000,1,2611226.04535558,2611226.04535558,0.00390057
1404,1,MS,12.80000000,1,2610147.55926157,2610147.55926157,0.00419546
1405,1,MS,12.80000000,1,2609015.69291729,2609015.69291729,0.00419546
1406,1,MS,12.60000000,1,2607833.89441101,2607833.89441101,0.00412823
1407,1,MS,12.10000000,1,2606634.65766537,2606634.65766537,0.00396443
1408,1,MS,11.80000000,1,2605411.18526035,2605411.18526035,0.00386900
1409,1,MS,11.30000000,1,2604200.41479821,2604200.41479821,0.00371457
1410,1,MS,10.40000000,1,2603060.10776365,2603060.10776365,0.00345066
1411,1,MS,9.50000000,1,2601998.33192908,2601998.33192908,0.00320392
1412,1,MS,8.60000000,1,2601018.01109352,2601018.01109352,0.00297337
1413,1,MS,7.60000000,1,2600123.55698482,2600123.55698482,0.00273502
1414,1,MS,7.10000000,1,2599274.88244975,2599274.88244975,0.00262250
1415,1,MS,6.70000000,1,2598464.36527182,2598464.36527182,0.00253555
1416,1,MS,6.10000000,1,2597703.66006677,2597703.66006677,0.00241006
1417,1,MS,5.70000000,1,2596977.97027045,2596977.97027045,0.00232958
1418,1,MS,5.30000000,1,2596285.63947500,2596285.63947500,0.00225157
