N_content_mstruct_roots,N_content_shoot,sum_respi_shoot,Tillers_Photosynthesis_An,C_N_ratio_shoot,sum_dry_mass_roots,sum_C_g,NS_stem,sum_dry_mass_stem,N_content_roots,Cont_WSC_DM_stem,Cont_WSC_DM_laminae,N_content_mstruct_shoot,mstruct,N_content,sum_respi_roots,sum_dry_mass_laminae,axis,shoot_roots_ratio,NS,Cont_WSC_DM_shoot,C_N_ratio,NS_shoot,t,sum_NSC_g,mstruct_laminae,sum_N_g_shoot,mstruct_shoot,C_respired_roots,plant,senesced_mstruct,sum_dry_mass_shoot,sum_dry_mass,N_content_total_DM_shoot,Total_Transpiration,sum_N_g,NS_laminae,NNI,C_respired_shoot,NS_roots,Cont_WSC_DM_roots,Tillers_Photosynthesis,mstruct_stem,shoot_roots_mstruct_ratio,dry_mass_phloem,Cont_WSC_DM,N_content_mstruct,C_exudated,Total_Photosynthesis
2.0669974498776273,6.398590581120113,1.24191488,0.0,6.427455908365741,0.2091183049113078,0.12589851180303424,53.31701073609941,0.03524292476305955,1.7597593656496442,7.067084006254768,4.450652288090977,13.05669176250636,0.22226737,3.158313110136694,1.00416918,0.05501576172088898,MS,0.4316154270771726,25.75669621642591,5.472279233740443,13.315178529943163,50.99378389635936,1034.00000000,0.02810086936396422,0.02777991616720765,0.005775283812004662,0.0442323669506313,3.0341793211151233,1,0.00000000,0.09025868648394852,0.2993769913952563,5.4936118364261555,0.00011077,0.009455262767969184,49.50553205435331,1.4542251320727528,2.2114127509825674,14.863979839267394,6.690453931388227,0.05834379129554767,0.01645245078342365,0.2484475883776977,0.017738041320107464,6.32318840572027,4.2540039965671,1.74229571,0.05834379129554767
2.066256945652973,6.404148264485794,1.20027488,0.0,6.421275036795353,0.20891605235958463,0.12581599555210554,53.25009079636905,0.035232094368783544,1.762432917596117,6.984067369967259,4.334919773420508,13.048662265412005,0.22251165,3.1631718555329464,0.99914906,0.05506071013659385,MS,0.4321965855929833,25.633335532699185,5.368612531438814,13.29347813823196,50.92103593284636,1035.00000000,0.027910871029972,0.027843800950475575,0.005782485072686677,0.04431477307841945,2.9955621746452166,1,0.00000000,0.0902928045053774,0.299208856864962,5.498440115868431,0.00010610,0.009464490349614336,49.43072677159256,1.4554882419285895,2.1840470838498316,14.704077762257272,6.5288470110120675,0.05834379129554767,0.016470972127943878,0.2486843466577643,0.017412625809185255,6.178720928040579,4.2534808817784215,1.61996380,0.05834379129554767
2.0661470498427614,6.4087344912280075,1.16443343,0.0,6.416206870382147,0.20872505488775964,0.12573676061426667,53.18231615722651,0.03522013160424015,1.765481378047285,6.903045855018457,4.226064395098008,13.038352152001345,0.22274758,3.1679016739473624,0.97826522,0.055102408847899166,MS,0.4327345392277396,25.51433794736355,5.2699194377987695,13.2724243721325,50.847051709335155,1036.00000000,0.027727824868044995,0.027906941739772977,0.005788531803309622,0.04439619160325488,2.883963479600706,1,0.00000000,0.09032254045213932,0.29904759533989894,5.502437763448701,0.00009111,0.009473533778671994,49.35440696103623,1.4565305661881833,2.136415535674344,14.55199773018856,6.371873541359635,0.05834379129554767,0.0164892498634819,0.2489254033474398,0.01709750963399654,6.039045939177616,4.253035532809946,1.50802491,0.05834379129554767
2.066376727266011,6.412697455447841,1.14116591,0.0,6.4118660148468125,0.2085415539785667,0.12566033110010283,53.11617682276529,0.035208911885222,1.7686908912780033,6.824154761724927,4.122277975704416,13.026867245007438,0.22297528,3.1725034507341916,0.95795274,0.05514162027974771,MS,0.4332495391985795,25.3994020508695,5.175178710257105,13.252007722813778,50.773295414478746,1037.00000000,0.027551206366391134,0.027969305569400135,0.005793906277126596,0.044476589560295994,2.774705615443646,1,0.00000000,0.09035053216496972,0.2988920861435364,5.505911259355714,0.00007837,0.009482361746875105,49.27732368489608,1.457431239874509,2.1009643779369793,14.40617444341189,6.219591350774115,0.05834379129554767,0.01650728399089586,0.24917039213116604,0.016786775877257527,5.9038812927125,4.252651504077078,1.42129584,0.05834379129554767
2.068231423960256,6.413335593928084,1.78643373,0.8614637099186655,6.413383400863284,0.2083767635519313,0.12560667790337693,53.056644819103894,0.035202693806260045,1.7730904987860623,6.744105205234671,4.0103636785469305,13.00883871730437,0.22319803,3.176856405719765,0.94550073,0.055177061310694143,MS,0.4337324065138861,25.29099139863621,5.075149324236225,13.234201846870452,50.700168298673276,1038.00000000,0.027399543282408942,0.02803174157801367,0.005796357004620662,0.04455706716472964,2.700190447765847,1,0.00000000,0.09037975511695419,0.2987565186688855,5.506673598980919,0.00008704,0.009491065600837853,49.196747865619486,1.4575762713472915,2.7471830326240125,14.270207954246072,6.067196246750114,2.4690188182748622,0.016525325586715968,0.24942244853613962,0.016520321343803747,5.767082433934182,4.252307004461805,1.33979012,2.4690188182748622
2.066178185438786,6.40640389730887,2.83664769,12.785881486261777,6.424675540749638,0.20824798791165905,0.12567750197190025,53.03266415896326,0.03522368442378754,1.7738058957009897,6.674698739759136,4.12208146781956,13.006086990921622,0.22341883,3.1785052659647746,0.94027779,0.05540054232164779,MS,0.4351745611289126,25.246035747263996,5.114228804911601,13.229671570162342,50.74303361356415,1039.00000000,0.02737321742920537,0.02809511874705925,0.005805753994125596,0.04463874490596649,2.6560607243465846,1,0.00000000,0.09062422674543533,0.29887221465709435,5.502999929513066,0.00026137,0.00949966908138129,49.28728570210933,1.4560008857520157,3.811724346821295,14.150390890692021,5.951579024165708,13.857277319297095,0.01654362615890724,0.24968522224098,0.016510635611038806,5.697677147666121,4.251955461811433,1.30347698,13.857277319297095
2.051637443569251,6.397495170189188,2.15798515,26.55085415358361,6.43330318359803,0.20817880829446792,0.12591527718239431,53.06300295159772,0.03528706537578265,1.763282599702017,6.665568918949743,4.6186069965110725,13.051568611882741,0.22364342,3.17545202368298,0.94724525,0.055954340907997446,MS,0.4382838341293585,25.307843482715274,5.410257214551076,13.243163869540293,50.982940361937665,1040.00000000,0.027512174442837406,0.028161165698828358,0.005837164560217526,0.044723854532727245,2.6674638549907193,1,0.00000000,0.0912414062837801,0.299420214578248,5.500705807378802,0.00053314,0.009507945263140898,49.67116895339333,1.4539761750429971,3.1740319782059805,14.054863580846943,5.933498298898578,27.3411736355611,0.016562688833898886,0.24996626605074265,0.01683925557955727,5.774052643472265,4.251386185306003,1.52559861,27.3411736355611
2.0353103411140556,6.389112960010915,2.65431187,33.2101180691749,6.441332220519924,0.20822625961423777,0.12622274724924062,53.13174755106665,0.03538112221825385,1.7502188854591887,6.701962779627439,5.09608751174635,13.101822432227092,0.22387188,3.1706104336424725,0.95170014,0.056513420924951936,MS,0.44132062552269163,25.406077208558607,5.714379601534847,13.264737027283184,51.234929391995486,1041.00000000,0.027719120097666347,0.02822992516817061,0.005871246165505383,0.04481243884868747,2.67688997340549,1,0.00000000,0.09189454314320579,0.30012080275744357,5.499056978188051,0.00070545,0.009515661485759053,50.0473963420847,1.4520711272752078,3.7118398730444513,14.007272006431105,5.974119256488939,34.09563077195724,0.01658251368051686,0.2502657139333021,0.017391759358187237,5.894589091605731,4.250494296307817,1.91610972,34.09563077195724
2.0156125013409736,6.378820536287713,3.04131791,44.35073065159692,6.45117983815115,0.20843028451845713,0.1266506073457848,53.2534521449222,0.03551727792268726,1.7329458605336636,6.799705020331608,5.636732647260695,13.16253183056755,0.22410483,3.162698076750544,0.95785405,0.057142023756971014,MS,0.4445577661314041,25.56872168838883,6.082512102123936,13.30006634820463,51.538042844659415,1042.00000000,0.02804448308280981,0.028301409759483788,0.0059105705643228285,0.04490451108043377,2.695321616661488,1,0.00000000,0.09265930167965827,0.30108958619811543,5.496634405240936,0.00095300,0.009522554551983968,50.47181058925801,1.4497319400653892,4.140484977410076,14.023858287208169,6.099031537937601,45.177174714247045,0.016603101320949984,0.2505827661737071,0.018219669169932232,6.093947737444983,4.249151900239725,2.50627737,45.177174714247045
1.9961386966655552,6.369624644328613,3.39226682,50.50353960866786,6.459996903365231,0.20879021822167315,0.1271357327611103,53.4020762618927,0.03567800312834481,1.714661339391403,6.93669818419807,6.09114422148317,13.218201412399136,0.22435193,3.1533046129750693,0.98964897,0.05771277891652135,MS,0.44729481505552576,25.755777603154474,6.414170501661803,13.342418230839801,51.81171442618751,1043.00000000,0.028420881854393495,0.02837820806237126,0.005948642268661016,0.04500341675139691,2.8174531294939458,1,0.00000000,0.09339078204486616,0.3021810002665393,5.494752036467043,0.00114628,0.009528687420938991,50.82855375337425,1.447641964620139,4.5730121361318625,14.101092160797446,6.283597196951053,51.32286687257667,0.016625208689025648,0.2509271750454589,0.019182965198112883,6.323951630321662,4.2472053867306,3.31383191,51.32286687257667
