t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
0,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,NA,NA
0,1,MS,roots,0.03228608,NA,NA,NA,NA,NA,NA,0.00017265,NA,NA,NA,NA,NA,NA,NA,1.11494596,NA,NA,NA,NA,NA,14.49031944,NA,NA,NA,NA,2.15824765,8.60000000,0.00009040,0.03449040,21.90533730,NA,0.00000000,NA,0.00000000,NA,NA,198.23219646,3.23764809,NA
1,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13099897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.31420752,NA,NA
1,1,MS,roots,0.02981702,0.00000000,0.05933978,0.06925729,0.00898383,1.69357969,0.00000000,0.00017307,NA,0.09308507,0.16727422,NA,NA,NA,0.07310363,1.02968092,1.35977364,NA,1.20424003,NA,NA,14.47799323,0.00000000,-505.36218032,0.42134564,NA,2.11610442,8.63273799,0.00008349,0.03457389,22.22793855,NA,0.00000000,0.00017310,0.00000000,NA,NA,171.44002407,2.99005027,0.33346292
2,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66796964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.96041027,NA,NA
2,1,MS,roots,0.02726109,0.00000000,0.05750318,0.06924944,0.00890649,1.60088295,0.00000000,0.00017345,NA,0.08805668,0.14789086,NA,NA,NA,0.06804077,0.94141623,1.28348593,NA,1.13995307,NA,NA,14.46491686,0.00000000,-333.86651213,0.37252107,NA,2.07576697,8.66341543,0.00007633,0.03465022,22.49808073,NA,0.00000000,0.00017100,0.00000000,NA,NA,153.66364311,2.73374187,0.30398831
3,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93136667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.55674175,NA,NA
3,1,MS,roots,0.02480661,0.00000000,0.05150519,0.06372729,0.00813878,1.51431632,0.00000000,0.00017380,NA,0.08333117,0.13217435,NA,NA,NA,0.06355151,0.85665494,1.21217856,NA,1.07815683,NA,NA,14.45548497,0.00000000,-233.53052113,0.33293288,NA,2.04152847,8.69279646,0.00006946,0.03471968,22.73381692,NA,0.00000000,0.00015573,0.00000000,NA,NA,140.56160281,2.48760687,0.27905704
4,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07308238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.75484669,NA,NA
4,1,MS,roots,0.02210969,0.00000000,0.05607248,0.07132405,0.00905945,1.42181855,0.00000000,0.00017410,NA,0.07821500,0.11817721,NA,NA,NA,0.05913581,0.76352120,1.13573096,NA,1.01038926,NA,NA,14.43877005,0.00000000,-171.12568102,0.29767558,NA,2.00270386,8.71896308,0.00006191,0.03478159,22.92690677,NA,0.00000000,0.00017283,0.00000000,NA,NA,130.48860795,2.21715945,0.25552801
5,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15435253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.43846319,NA,NA
5,1,MS,roots,0.01982490,0.00000000,0.05642727,0.07372613,0.00932371,1.34696958,0.00000000,0.00017438,NA,0.07404445,0.10728331,NA,NA,NA,0.05551727,0.68461993,1.07345882,NA,0.95430651,NA,NA,14.41953614,0.00000000,-128.22042587,0.27023504,NA,1.96364504,8.74296365,0.00005551,0.03483710,23.09074189,NA,0.00000000,0.00017738,0.00000000,NA,NA,122.50177503,1.98804112,0.23684503
6,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.20178091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.57396203,NA,NA
6,1,MS,roots,0.01761926,0.00000000,0.04687882,0.06258415,0.00788404,1.27590799,0.00000000,0.00017463,NA,0.07010556,0.09790181,NA,NA,NA,0.05222443,0.60845165,1.01491750,NA,0.90099044,NA,NA,14.40798168,0.00000000,-97.87619950,0.24660405,NA,1.93447133,8.76658349,0.00004933,0.03488643,23.24301714,NA,0.00000000,0.00014959,0.00000000,NA,NA,116.04782119,1.76685901,0.22023180
7,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32102194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.65047401,NA,NA
7,1,MS,roots,0.01579980,0.00000000,0.10358236,0.14516018,0.01826999,1.22312232,0.00000000,0.00017485,NA,0.06694933,0.09079744,NA,NA,NA,0.04958273,0.54561970,0.96799732,NA,0.85743954,NA,NA,14.33629621,0.00000000,-75.29152564,0.22870892,NA,1.84698606,8.77833632,0.00004424,0.03493067,23.29527413,NA,0.00000000,0.00034618,0.00000000,NA,NA,110.70194120,1.58440378,0.20732950
8,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53530259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.63696330,NA,NA
8,1,MS,roots,0.01587271,0.00000000,0.18545536,0.28607116,0.03612644,1.24114859,0.00000000,0.00017507,NA,0.06730856,0.08938650,NA,NA,NA,0.04892483,0.54813758,0.97195459,NA,0.85827696,NA,NA,14.17639059,0.00000000,-52.70534927,0.22515492,NA,1.67120773,8.77227559,0.00004444,0.03497511,23.20104914,NA,0.00000000,0.00068501,0.00000000,NA,NA,106.10221059,1.59171534,0.20561989
9,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82305920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.88131121,NA,NA
9,1,MS,roots,0.01684908,0.00000000,0.17715745,0.30226379,0.03831927,1.29291956,0.00000000,0.00017531,NA,0.06944959,0.09060777,NA,NA,NA,0.04904854,0.58185500,1.00152078,NA,0.88130159,NA,NA,14.02583452,0.00000000,-28.27745133,0.22823117,NA,1.50380258,8.76485395,0.00004718,0.03502229,23.09191908,NA,0.00000000,0.00072720,0.00000000,NA,NA,102.19204336,1.68962605,0.20910590
10,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15407207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.70548120,NA,NA
10,1,MS,roots,0.01899589,0.00000000,0.22414864,0.44393777,0.05672272,1.40065947,0.00000000,0.00017557,NA,0.07415589,0.09577310,NA,NA,NA,0.05064414,0.65599151,1.06776793,NA,0.93572015,NA,NA,13.82288550,0.00000000,-2.88899674,0.24124207,NA,1.28185767,8.74091339,0.00005319,0.03507548,22.84905834,NA,0.00000000,0.00107940,0.00000000,NA,NA,98.85906467,1.90490818,0.22057313
11,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55343521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.56734855,NA,NA
11,1,MS,roots,0.02080870,5.14004858,0.23325964,0.54861375,0.07085881,1.50972377,0.05688822,0.00017587,NA,0.07852721,0.10102530,NA,NA,NA,0.05180262,0.71859366,1.12883528,NA,0.98479018,NA,NA,13.62523115,0.91744595,25.70024291,0.25447178,NA,1.06339461,8.70451906,0.00005826,0.03513374,22.50940713,NA,0.00000000,0.00135404,0.00000000,NA,NA,96.08140425,2.08669610,0.23135513
12,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02305350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.21764607,NA,NA
12,1,MS,roots,0.02144352,12.47650492,0.24659136,0.69467351,0.09110387,1.58123195,0.11511962,0.00017617,NA,0.08045871,0.10414416,NA,NA,NA,0.05169870,0.74051616,1.15462760,NA,1.00288271,NA,NA,13.45200121,2.19447756,62.38252458,0.26232785,NA,0.86872115,8.64839288,0.00006004,0.03519378,22.02550097,NA,0.00000000,0.00175220,0.00000000,NA,NA,94.15079112,2.15035601,0.23630157
13,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.44642666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.86259378,NA,NA
13,1,MS,roots,0.02270581,19.83388243,0.17038313,0.50551810,0.06691462,1.67123238,0.17349665,0.00017648,NA,0.08392087,0.10903402,NA,NA,NA,0.05257554,0.78410738,1.20213986,NA,1.04122957,NA,NA,13.42034304,3.43957506,99.16941214,0.27464488,NA,0.81435718,8.61797747,0.00006358,0.03525736,21.74540710,NA,0.00000000,0.00129151,0.00000000,NA,NA,93.09611751,2.27693883,0.24553043
14,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74422708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.16325178,NA,NA
14,1,MS,roots,0.02318216,26.46067495,0.14686262,0.42376240,0.05646412,1.71676814,0.23617607,0.00017681,NA,0.08545898,0.11176285,NA,NA,NA,0.05312264,0.80055717,1.22192318,NA,1.05712310,NA,NA,13.45915678,4.50277231,132.30337476,0.28151852,NA,0.82998876,8.59863554,0.00006491,0.03532227,21.55390088,NA,0.00000000,0.00109225,0.00000000,NA,NA,92.99021041,2.32470674,0.25034447
15,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.89250024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.21974486,NA,NA
15,1,MS,roots,0.02233348,29.51205650,0.07602962,0.19414125,0.02585624,1.67728570,0.29609410,0.00017712,NA,0.08353915,0.10960324,NA,NA,NA,0.05228452,0.77124960,1.19236186,NA,1.03229300,NA,NA,13.59096744,4.93191999,147.56028252,0.27607870,NA,0.93946594,8.60913567,0.00006253,0.03538480,21.59029308,NA,0.00000000,0.00049956,0.00000000,NA,NA,93.63770619,2.23960164,0.24542691
16,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.90764602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.33279154,NA,NA
16,1,MS,roots,0.02070201,30.42949919,0.04488974,0.09958445,0.01322169,1.59262159,0.34882279,0.00017741,NA,0.07967355,0.10493123,NA,NA,NA,0.05086824,0.71490946,1.13532794,NA,0.98470904,NA,NA,13.75964769,5.02062308,152.14749595,0.26431041,NA,1.08744418,8.63063402,0.00005797,0.03544277,21.71170294,NA,0.00000000,0.00025482,0.00000000,NA,NA,94.86301646,2.07599770,0.23547302
17,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.84046605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.56993957,NA,NA
17,1,MS,roots,0.01939738,29.06939801,0.03555193,0.06970225,0.00921914,1.52320450,0.37415568,0.00017768,NA,0.07661820,0.10128959,NA,NA,NA,0.04998960,0.66985619,1.09011942,NA,0.94739574,NA,NA,13.93021911,4.76694366,145.34699006,0.25513750,NA,1.23861822,8.65487687,0.00005431,0.03549708,21.85564114,NA,0.00000000,0.00017718,0.00000000,NA,NA,96.23236630,1.94516926,0.22789738
18,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72903003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.22382493,NA,NA
18,1,MS,roots,0.01808175,26.71875196,0.03771848,0.06711854,0.00884502,1.45655022,0.37640336,0.00017794,NA,0.07364916,0.09766554,NA,NA,NA,0.04910025,0.62442324,1.04638363,NA,0.91098167,NA,NA,14.08306900,4.35912980,133.59375980,0.24600893,NA,1.37338636,8.67827642,0.00005063,0.03554771,21.99498171,NA,0.00000000,0.00016953,0.00000000,NA,NA,97.48895181,1.81323830,0.22041495
19,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.59846389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.35554922,NA,NA
19,1,MS,roots,0.01614565,24.17039395,0.03730426,0.06144872,0.00806946,1.36895511,0.36567956,0.00017816,NA,0.06957148,0.09249974,NA,NA,NA,0.04747935,0.55756313,0.98719385,NA,0.86080730,NA,NA,14.21853170,3.92139463,120.85196974,0.23299684,NA,1.49270340,8.70073105,0.00004521,0.03559292,22.12943931,NA,0.00000000,0.00015427,0.00000000,NA,NA,98.66350993,1.61908584,0.20955057
20,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.46423232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.45393902,NA,NA
20,1,MS,roots,0.01446993,21.84096429,0.03662502,0.05669070,0.00741943,1.29715491,0.34994110,0.00017836,NA,0.06624648,0.08825304,NA,NA,NA,0.04614931,0.49969495,0.93894452,NA,0.81987560,NA,NA,14.33819481,3.52163364,109.20482145,0.22229986,NA,1.59789658,8.72243257,0.00004052,0.03563344,22.25999452,NA,0.00000000,0.00014149,0.00000000,NA,NA,99.72993137,1.45104468,0.20064884
21,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33447753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.68520871,NA,NA
21,1,MS,roots,0.01276503,19.67061763,0.03469723,0.05102929,0.00665646,1.22866383,0.33036200,0.00017854,NA,0.06305128,0.08411802,NA,NA,NA,0.04478813,0.44081908,0.89276192,NA,0.78052813,NA,NA,14.44444893,3.15155307,98.35308817,0.21188417,NA,1.69138567,8.74353973,0.00003574,0.03566918,22.38771768,NA,0.00000000,0.00012663,0.00000000,NA,NA,100.70952807,1.28007734,0.19195743
22,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21233338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.05326372,NA,NA
22,1,MS,roots,0.01133393,17.71177490,0.03557151,0.05020177,0.00652812,1.17361295,0.30894914,0.00017870,NA,0.06050312,0.08080117,NA,NA,NA,0.04371064,0.39139836,0.85592022,NA,0.74915179,NA,NA,14.53656671,2.82054881,88.55887451,0.20352939,NA,1.77216952,8.76369258,0.00003174,0.03570091,22.50942728,NA,0.00000000,0.00012390,0.00000000,NA,NA,101.59687574,1.13656643,0.18501493
23,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.09777314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.66207869,NA,NA
23,1,MS,roots,0.00958426,16.03648643,0.03691548,0.05038840,0.00653356,1.11123798,0.28818905,0.00017884,NA,0.05753991,0.07693442,NA,NA,NA,0.04231982,0.33097645,0.81338916,NA,0.71268213,NA,NA,14.61553297,2.53778161,80.18243214,0.19378948,NA,1.84155151,8.78256910,0.00002684,0.03572775,22.62290717,NA,0.00000000,0.00012374,0.00000000,NA,NA,102.47445649,0.96110961,0.17679416
24,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99070105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.46409240,NA,NA
24,1,MS,roots,0.00781825,14.53163441,0.03718595,0.04937877,0.00638549,1.05192087,0.26736498,0.00017895,NA,0.05470289,0.07324693,NA,NA,NA,0.04093796,0.26999017,0.77281127,NA,0.67783410,NA,NA,14.68370964,2.28533044,72.65817206,0.18450109,NA,1.90190994,8.80037320,0.00002189,0.03574964,22.72970715,NA,0.00000000,0.00012069,0.00000000,NA,NA,103.37128030,0.78401394,0.16888778
25,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89262823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.45684138,NA,NA
25,1,MS,roots,0.00664128,13.10921099,0.03656244,0.04745504,0.00612080,1.01300372,0.24588447,0.00017904,NA,0.05290156,0.07091752,NA,NA,NA,0.04011558,0.22934566,0.74697446,NA,0.65580385,NA,NA,14.74316342,2.04948004,65.54605496,0.17863355,NA,1.95472244,8.81767410,0.00001860,0.03576823,22.83361974,NA,0.00000000,0.00011546,0.00000000,NA,NA,104.21507816,0.66598792,0.16393466
26,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.80148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.58247116,NA,NA
26,1,MS,roots,0.00515024,11.84440463,0.03567305,0.04541372,0.00584297,0.96685102,0.22561984,0.00017911,NA,0.05070368,0.06806272,NA,NA,NA,0.03901728,0.17785496,0.71565179,NA,0.62890257,NA,NA,14.79521673,1.84141344,59.22202314,0.17144262,NA,2.00162550,8.83430512,0.00001442,0.03578266,22.93359615,NA,0.00000000,0.00011001,0.00000000,NA,NA,105.07968850,0.51646608,0.15778368
27,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71718641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.90347618,NA,NA
27,1,MS,roots,0.00395227,10.69707919,0.03603716,0.04516331,0.00579705,0.93077056,0.20617712,0.00017917,NA,0.04901265,0.06588204,NA,NA,NA,0.03819151,0.13648498,0.69157004,NA,0.60829255,NA,NA,14.83929585,1.65376003,53.48539597,0.16594972,NA,2.04175236,8.85025782,0.00001107,0.03579372,23.02930203,NA,0.00000000,0.00010895,0.00000000,NA,NA,105.93215665,0.39633341,0.15308620
28,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63902617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.30464524,NA,NA
28,1,MS,roots,0.00305038,9.62514668,0.03459870,0.04278358,0.00547881,0.90376972,0.18734033,0.00017921,NA,0.04778694,0.06430783,NA,NA,NA,0.03761815,0.10533988,0.67411430,NA,0.59344908,NA,NA,14.87840125,1.48049860,48.12573342,0.16198445,NA,2.07780737,8.86600559,0.00000854,0.03580226,23.12411616,NA,0.00000000,0.00010279,0.00000000,NA,NA,106.75330982,0.30589238,0.14971291
29,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56452373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.83405314,NA,NA
29,1,MS,roots,0.00244794,8.72222038,0.03456569,0.04227906,0.00540188,0.88523698,0.17109029,0.00017924,NA,0.04699674,0.06329748,NA,NA,NA,0.03729101,0.08453544,0.66284036,NA,0.58398795,NA,NA,14.91210807,1.33459606,43.61110188,0.15943951,NA,2.10906626,8.88149895,0.00000685,0.03580912,23.21736116,NA,0.00000000,0.00010117,0.00000000,NA,NA,107.52065561,0.24547916,0.14758524
30,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49613613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.52328664,NA,NA
30,1,MS,roots,0.00214805,7.84862550,0.03511525,0.04259539,0.00543018,0.87474034,0.15488217,0.00017927,NA,0.04662244,0.06281412,NA,NA,NA,0.03719813,0.07417929,0.65745084,NA,0.57964893,NA,NA,14.94030025,1.19477977,39.24312750,0.15822195,NA,2.13511039,8.89681451,0.00000601,0.03581513,23.30932230,NA,0.00000000,0.00010152,0.00000000,NA,NA,108.19632633,0.21540636,0.14663469
31,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49755250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.31383982,NA,NA
31,1,MS,roots,0.00153811,7.12209774,0.04928206,0.05973713,0.00760270,0.85729618,0.14024392,0.00017929,NA,0.04584061,0.06181361,NA,NA,NA,0.03683194,0.05311593,0.64634807,NA,0.57021395,NA,NA,14.95003437,1.09177591,35.61048872,0.15570178,NA,2.14330640,8.90962618,0.00000431,0.03581944,23.38203307,NA,0.00000000,0.00014194,0.00000000,NA,NA,108.84491480,0.15424128,0.14448615
32,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.54369749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.49629993,NA,NA
32,1,MS,roots,0.00184999,6.93897067,0.07467624,0.09152063,0.01163844,0.86376287,0.13472450,0.00017932,NA,0.04627687,0.06248668,NA,NA,NA,0.03717486,0.06388615,0.65240489,NA,0.57581226,NA,NA,14.93225606,1.07154171,34.69485337,0.15739718,NA,2.12367811,8.91860784,0.00000518,0.03582462,23.42436371,NA,0.00000000,0.00021706,0.00000000,NA,NA,109.37980973,0.18551650,0.14593841
33,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63200040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.17186151,NA,NA
33,1,MS,roots,0.00247135,7.80496799,0.12488256,0.15806935,0.02012174,0.88015915,0.14591743,0.00017935,NA,0.04713066,0.06386931,NA,NA,NA,0.03770789,0.08534379,0.66431326,NA,0.58645576,NA,NA,14.86542607,1.20648663,39.02483996,0.16087987,NA,2.05437677,8.91948800,0.00000692,0.03583154,23.40283587,NA,0.00000000,0.00037524,0.00000000,NA,NA,109.88642426,0.24782652,0.14870786
34,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.82821903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.43637809,NA,NA
34,1,MS,roots,0.00618960,10.36070160,0.25996654,0.36267259,0.04646694,0.98650273,0.17376590,0.00017944,NA,0.05239625,0.07167303,NA,NA,NA,0.04082015,0.21374756,0.73817540,NA,0.65132088,NA,NA,14.66432338,1.60225002,51.80350800,0.18053660,NA,1.84708448,8.89629969,0.00001733,0.03584887,23.19137743,NA,0.00000000,0.00086879,0.00000000,NA,NA,110.13145501,0.62069320,0.16488943
35,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18289998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.12953974,NA,NA
35,1,MS,roots,0.00836532,14.21760839,0.32016965,0.51273281,0.06639255,1.06348830,0.20385322,0.00017956,NA,0.05574023,0.07742038,NA,NA,NA,0.04231258,0.28888254,0.78477373,NA,0.69182085,NA,NA,14.41024703,2.21839840,71.08804197,0.19501355,NA,1.58464280,8.85455201,0.00002342,0.03587229,22.83940813,NA,0.00000000,0.00124719,0.00000000,NA,NA,110.51986715,0.83887473,0.17547319
36,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.59314448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.04341927,NA,NA
36,1,MS,roots,0.00900022,19.91814894,0.28556330,0.51283250,0.06710599,1.09716728,0.24845816,0.00017968,NA,0.05680289,0.08035778,NA,NA,NA,0.04228926,0.31080776,0.79917363,NA,0.70413625,NA,NA,14.22630523,3.12609731,99.59074468,0.20241254,NA,1.39170078,8.81253366,0.00002520,0.03589749,22.49373255,NA,0.00000000,0.00126661,0.00000000,NA,NA,111.56849824,0.90254253,0.17944994
37,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02857161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.25019053,NA,NA
37,1,MS,roots,0.01277353,27.07347557,0.30763140,0.62257403,0.08255294,1.23823943,0.29004485,0.00017986,NA,0.06314299,0.09145828,NA,NA,NA,0.04556375,0.44111241,0.88748983,NA,0.78140308,NA,NA,14.05851968,4.26176258,135.36737784,0.23037349,NA,1.21114171,8.75775668,0.00003577,0.03593326,22.05960879,NA,0.00000000,0.00156791,0.00000000,NA,NA,113.05084705,1.28092912,0.20016502
38,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.37913097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.95682744,NA,NA
