t,plant,axis,Conc_Nitrates_Soil,Tsoil,mineralisation,nitrates,volume
57,1,MS,2996771.41681313,0.70000000,0.00151086,2996771.41681313,1
58,1,MS,2996708.72976059,3.90000000,0.00199695,2996708.72976059,1
59,1,MS,2996631.73230881,6.20000000,0.00243057,2996631.73230881,1
60,1,MS,2996547.72527651,7.20000000,0.00264466,2996547.72527651,1
61,1,MS,2996456.04852287,8.20000000,0.00287584,2996456.04852287,1
62,1,MS,2996361.83487370,8.50000000,0.00294871,2996361.83487370,1
63,1,MS,2996267.45456813,8.50000000,0.00294871,2996267.45456813,1
64,1,MS,2996175.30027987,8.20000000,0.00287584,2996175.30027987,1
65,1,MS,2996087.71299064,7.60000000,0.00273502,2996087.71299064,1
66,1,MS,2996005.22874909,6.90000000,0.00257869,2996005.22874909,1
67,1,MS,2995926.99143023,6.30000000,0.00245125,2995926.99143023,1
68,1,MS,2995852.19079891,5.80000000,0.00234947,2995852.19079891,1
69,1,MS,2995780.12491613,5.40000000,0.00227084,2995780.12491613,1
70,1,MS,2995710.74546054,5.00000000,0.00219463,2995710.74546054,1
71,1,MS,2995643.98602733,4.60000000,0.00212076,2995643.98602733,1
72,1,MS,2995580.30723710,4.10000000,0.00203163,2995580.30723710,1
73,1,MS,2995518.54914074,3.80000000,0.00197981,2995518.54914074,1
74,1,MS,2995458.16774728,3.60000000,0.00194594,2995458.16774728,1
75,1,MS,2995398.64552814,3.50000000,0.00192921,2995398.64552814,1
76,1,MS,2995339.98387087,3.40000000,0.00191260,2995339.98387087,1
77,1,MS,2995282.17534937,3.30000000,0.00189613,2995282.17534937,1
78,1,MS,2995224.72652520,3.30000000,0.00189613,2995224.72652520,1
79,1,MS,2995167.60694412,3.30000000,0.00189613,2995167.60694412,1
80,1,MS,2995109.18391952,3.60000000,0.00194594,2995109.18391952,1
81,1,MS,2995047.43536068,4.20000000,0.00204918,2995047.43536068,1
82,1,MS,2994978.02104976,5.50000000,0.00229027,2994978.02104976,1
83,1,MS,2994902.08847875,6.50000000,0.00249307,2994902.08847875,1
84,1,MS,2994821.99034977,7.10000000,0.00262250,2994821.99034977,1
85,1,MS,2994741.48996206,7.10000000,0.00262250,2994741.48996206,1
86,1,MS,2994656.55301460,7.70000000,0.00275804,2994656.55301460,1
87,1,MS,2994565.42047762,8.50000000,0.00294871,2994565.42047762,1
88,1,MS,2994473.46294972,8.60000000,0.00297337,2994473.46294972,1
89,1,MS,2994385.42964867,8.10000000,0.00285192,2994385.42964867,1
90,1,MS,2994302.66853662,7.40000000,0.00268949,2994302.66853662,1
91,1,MS,2994222.96890359,7.00000000,0.00260051,2994222.96890359,1
92,1,MS,2994146.26483994,6.60000000,0.00251423,2994146.26483994,1
93,1,MS,2994071.86105051,6.30000000,0.00245125,2994071.86105051,1
94,1,MS,2993999.71942714,6.00000000,0.00238971,2993999.71942714,1
95,1,MS,2993929.20634980,5.80000000,0.00234947,2993929.20634980,1
96,1,MS,2993860.32847784,5.60000000,0.00230985,2993860.32847784,1
97,1,MS,2993793.07024009,5.40000000,0.00227084,2993793.07024009,1
98,1,MS,2993727.42289797,5.20000000,0.00223244,2993727.42289797,1
99,1,MS,2993664.42290631,4.80000000,0.00215741,2993664.42290631,1
100,1,MS,2993602.40926569,4.70000000,0.00213901,2993602.40926569,1
101,1,MS,2993540.88197963,4.70000000,0.00213901,2993540.88197963,1
102,1,MS,2993481.37619475,4.40000000,0.00208469,2993481.37619475,1
103,1,MS,2993422.79488382,4.30000000,0.00206687,2993422.79488382,1
104,1,MS,2993362.50604382,4.70000000,0.00213901,2993362.50604382,1
105,1,MS,2993297.27118815,5.60000000,0.00230985,2993297.27118815,1
106,1,MS,2993211.93711441,8.70000000,0.00299822,2993211.93711441,1
107,1,MS,2993105.21900334,11.30000000,0.00371457,2993105.21900334,1
108,1,MS,2992990.02561418,12.20000000,0.00399671,2992990.02561418,1
109,1,MS,2992868.62945068,12.80000000,0.00419546,2992868.62945068,1
110,1,MS,2992750.20334144,12.40000000,0.00406199,2992750.20334144,1
111,1,MS,2992627.36706112,12.80000000,0.00419546,2992627.36706112,1
112,1,MS,2992506.44284581,12.60000000,0.00412823,2992506.44284581,1
113,1,MS,2992393.27233898,11.80000000,0.00386900,2992393.27233898,1
114,1,MS,2992288.36816618,10.90000000,0.00359509,2992288.36816618,1
115,1,MS,2992191.21493513,10.00000000,0.00333894,2992191.21493513,1
116,1,MS,2992101.37867821,9.10000000,0.00309951,2992101.37867821,1
117,1,MS,2992019.06662882,8.10000000,0.00285192,2992019.06662882,1
118,1,MS,2991943.66993987,7.10000000,0.00262250,2991943.66993987,1
119,1,MS,2991874.03169106,6.20000000,0.00243057,2991874.03169106,1
120,1,MS,2991808.59705593,5.50000000,0.00229027,2991808.59705593,1
121,1,MS,2991745.55201972,5.10000000,0.00221346,2991745.55201972,1
122,1,MS,2991684.32389670,4.80000000,0.00215741,2991684.32389670,1
123,1,MS,2991624.40069098,4.60000000,0.00212076,2991624.40069098,1
124,1,MS,2991566.75896116,4.20000000,0.00204918,2991566.75896116,1
125,1,MS,2991511.29848521,3.80000000,0.00197981,2991511.29848521,1
126,1,MS,2991457.49603180,3.50000000,0.00192921,2991457.49603180,1
127,1,MS,2991406.14308368,3.00000000,0.00184749,2991406.14308368,1
128,1,MS,2991353.46608709,3.30000000,0.00189613,2991353.46608709,1
129,1,MS,2991297.44529494,3.90000000,0.00199695,2991297.44529494,1
130,1,MS,2991215.74707590,8.10000000,0.00285192,2991215.74707590,1
131,1,MS,2991104.16617734,11.60000000,0.00380654,2991104.16617734,1
132,1,MS,2990981.80776817,12.50000000,0.00409499,2990981.80776817,1
133,1,MS,2990860.51776656,12.30000000,0.00402923,2990860.51776656,1
134,1,MS,2990746.34523073,11.50000000,0.00377566,2990746.34523073,1
135,1,MS,2990634.25001877,11.20000000,0.00368437,2990634.25001877,1
136,1,MS,2990527.82306607,10.50000000,0.00347912,2990527.82306607,1
137,1,MS,2990427.89471150,9.70000000,0.00325732,2990427.89471150,1
138,1,MS,2990332.76515685,9.10000000,0.00309951,2990332.76515685,1
139,1,MS,2990242.32450023,8.50000000,0.00294871,2990242.32450023,1
140,1,MS,2990156.49240217,7.90000000,0.00280462,2990156.49240217,1
141,1,MS,2990077.14261271,7.00000000,0.00260051,2990077.14261271,1
142,1,MS,2990003.80570781,6.10000000,0.00241006,2990003.80570781,1
143,1,MS,2989936.05532275,5.20000000,0.00223244,2989936.05532275,1
144,1,MS,2989870.75517329,4.80000000,0.00215741,2989870.75517329,1
145,1,MS,2989806.77623856,4.60000000,0.00212076,2989806.77623856,1
146,1,MS,2989745.21184626,4.20000000,0.00204918,2989745.21184626,1
147,1,MS,2989687.46059789,3.50000000,0.00192921,2989687.46059789,1
148,1,MS,2989632.33950904,3.00000000,0.00184749,2989632.33950904,1
149,1,MS,2989580.17696795,2.40000000,0.00175361,2989580.17696795,1
150,1,MS,2989530.37460887,1.90000000,0.00167874,2989530.37460887,1
151,1,MS,2989482.35624124,1.50000000,0.00162097,2989482.35624124,1
152,1,MS,2989433.66190529,1.60000000,0.00163524,2989433.66190529,1
153,1,MS,2989381.67179101,2.10000000,0.00170833,2989381.67179101,1
154,1,MS,2989303.51782924,6.50000000,0.00249307,2989303.51782924,1
155,1,MS,2989190.00096405,10.70000000,0.00353667,2989190.00096405,1
156,1,MS,2989062.75612183,11.80000000,0.00386900,2989062.75612183,1
157,1,MS,2988918.48259742,13.00000000,0.00426367,2988918.48259742,1
158,1,MS,2988761.10819344,13.80000000,0.00454669,2988761.10819344,1
159,1,MS,2988595.58650842,14.30000000,0.00473210,2988595.58650842,1
160,1,MS,2988430.58960850,14.20000000,0.00469448,2988430.58960850,1
161,1,MS,2988277.03105661,13.30000000,0.00436788,2988277.03105661,1
162,1,MS,2988139.08722229,12.00000000,0.00393238,2988139.08722229,1
163,1,MS,2988014.36209745,10.80000000,0.00356577,2988014.36209745,1
164,1,MS,2987899.82161699,9.80000000,0.00328432,2987899.82161699,1
165,1,MS,2987794.77509024,8.80000000,0.00302325,2987794.77509024,1
166,1,MS,2987699.31388944,7.70000000,0.00275804,2987699.31388944,1
167,1,MS,2987611.86254651,6.70000000,0.00253555,2987611.86254651,1
168,1,MS,2987531.08935416,5.80000000,0.00234947,2987531.08935416,1
169,1,MS,2987455.87047485,5.00000000,0.00219463,2987455.87047485,1
170,1,MS,2987385.81873632,4.20000000,0.00204918,2987385.81873632,1
171,1,MS,2987319.46214822,3.60000000,0.00194594,2987319.46214822,1
172,1,MS,2987256.61166953,3.00000000,0.00184749,2987256.61166953,1
173,1,MS,2987197.07405819,2.40000000,0.00175361,2987197.07405819,1
174,1,MS,2987140.17366341,1.90000000,0.00167874,2987140.17366341,1
175,1,MS,2987085.24982111,1.50000000,0.00162097,2987085.24982111,1
176,1,MS,2987029.94007769,1.50000000,0.00162097,2987029.94007769,1
177,1,MS,2986970.57025832,2.10000000,0.00170833,2986970.57025832,1
178,1,MS,2986882.85660149,6.40000000,0.00247208,2986882.85660149,1
179,1,MS,2986758.23838313,10.30000000,0.00342242,2986758.23838313,1
180,1,MS,2986618.89373099,11.30000000,0.00371457,2986618.89373099,1
181,1,MS,2986457.26234336,12.80000000,0.00419546,2986457.26234336,1
182,1,MS,2986280.55621716,13.70000000,0.00451041,2986280.55621716,1
183,1,MS,2986097.36703041,14.00000000,0.00462005,2986097.36703041,1
184,1,MS,2985908.80395795,14.30000000,0.00473210,2985908.80395795,1
185,1,MS,2985733.55047653,13.40000000,0.00440312,2985733.55047653,1
186,1,MS,2985575.09220395,12.20000000,0.00399671,2985575.09220395,1
187,1,MS,2985428.57587064,11.30000000,0.00371457,2985428.57587064,1
188,1,MS,2985291.21561776,10.60000000,0.00350779,2985291.21561776,1
189,1,MS,2985165.69541476,9.60000000,0.00323052,2985165.69541476,1
190,1,MS,2985050.12472554,8.70000000,0.00299822,2985050.12472554,1
191,1,MS,2984941.94855609,8.00000000,0.00282818,2984941.94855609,1
192,1,MS,2984838.97936319,7.50000000,0.00271217,2984838.97936319,1
193,1,MS,2984738.55064640,7.30000000,0.00266699,2984738.55064640,1
194,1,MS,2984640.67708584,7.10000000,0.00262250,2984640.67708584,1
195,1,MS,2984544.57618209,7.00000000,0.00260051,2984544.57618209,1
196,1,MS,2984451.81395769,6.70000000,0.00253555,2984451.81395769,1
197,1,MS,2984360.78422388,6.60000000,0.00251423,2984360.78422388,1
198,1,MS,2984271.49018199,6.50000000,0.00249307,2984271.49018199,1
199,1,MS,2984184.55316472,6.30000000,0.00245125,2984184.55316472,1
200,1,MS,2984096.04597616,6.60000000,0.00251423,2984096.04597616,1
201,1,MS,2984001.94150701,7.40000000,0.00268949,2984001.94150701,1
202,1,MS,2983898.22200367,8.60000000,0.00297337,2983898.22200367,1
203,1,MS,2983776.80253321,10.50000000,0.00347912,2983776.80253321,1
204,1,MS,2983639.61700646,12.00000000,0.00393238,2983639.61700646,1
205,1,MS,2983495.56300811,12.60000000,0.00412823,2983495.56300811,1
206,1,MS,2983348.43954085,12.90000000,0.00422944,2983348.43954085,1
207,1,MS,2983204.39139415,12.70000000,0.00416172,2983204.39139415,1
208,1,MS,2983064.86598655,12.40000000,0.00406199,2983064.86598655,1
209,1,MS,2982932.15052313,11.90000000,0.00390057,2982932.15052313,1
210,1,MS,2982805.11936761,11.50000000,0.00377566,2982805.11936761,1
211,1,MS,2982682.76781569,11.20000000,0.00368437,2982682.76781569,1
212,1,MS,2982566.98459240,10.70000000,0.00353667,2982566.98459240,1
213,1,MS,2982456.64170461,10.30000000,0.00342242,2982456.64170461,1
214,1,MS,2982351.52519696,9.90000000,0.00331153,2982351.52519696,1
215,1,MS,2982249.78713495,9.70000000,0.00325732,2982249.78713495,1
216,1,MS,2982151.36861507,9.50000000,0.00320392,2982151.36861507,1
217,1,MS,2982056.19380354,9.30000000,0.00315133,2982056.19380354,1
218,1,MS,2981962.69306316,9.30000000,0.00315133,2981962.69306316,1
219,1,MS,2981871.64314193,9.20000000,0.00312532,2981871.64314193,1
220,1,MS,2981782.30904218,9.20000000,0.00312532,2981782.30904218,1
221,1,MS,2981694.01301938,9.30000000,0.00315133,2981694.01301938,1
222,1,MS,2981607.52667809,9.30000000,0.00315133,2981607.52667809,1
223,1,MS,2981522.79072562,9.30000000,0.00315133,2981522.79072562,1
224,1,MS,2981439.01232691,9.40000000,0.00317753,2981439.01232691,1
225,1,MS,2981355.37623833,9.60000000,0.00323052,2981355.37623833,1
226,1,MS,2981269.95891140,10.00000000,0.00333894,2981269.95891140,1
227,1,MS,2981181.52329109,10.50000000,0.00347912,2981181.52329109,1
228,1,MS,2981091.59510475,10.80000000,0.00356577,2981091.59510475,1
229,1,MS,2980999.66055633,11.10000000,0.00365439,2980999.66055633,1
230,1,MS,2980905.32391809,11.40000000,0.00374500,2980905.32391809,1
231,1,MS,2980810.07975443,11.50000000,0.00377566,2980810.07975443,1
232,1,MS,2980718.01052486,11.10000000,0.00365439,2980718.01052486,1
233,1,MS,2980631.83824049,10.30000000,0.00342242,2980631.83824049,1
234,1,MS,2980551.27382761,9.50000000,0.00320392,2980551.27382761,1
235,1,MS,2980476.06529792,8.70000000,0.00299822,2980476.06529792,1
236,1,MS,2980404.72763173,8.10000000,0.00285192,2980404.72763173,1
237,1,MS,2980337.10464259,7.50000000,0.00271217,2980337.10464259,1
238,1,MS,2980272.49023966,7.00000000,0.00260051,2980272.49023966,1
239,1,MS,2980210.78820478,6.50000000,0.00249307,2980210.78820478,1
240,1,MS,2980151.38536167,6.10000000,0.00241006,2980151.38536167,1
241,1,MS,2980094.68256314,5.60000000,0.00230985,2980094.68256314,1
242,1,MS,2980040.52565340,5.10000000,0.00221346,2980040.52565340,1
243,1,MS,2979989.23332405,4.50000000,0.00210266,2979989.23332405,1
244,1,MS,2979938.95862257,4.30000000,0.00206687,2979938.95862257,1
245,1,MS,2979890.12094073,4.00000000,0.00201422,2979890.12094073,1
246,1,MS,2979842.68078445,3.70000000,0.00196281,2979842.68078445,1
247,1,MS,2979796.89077221,3.30000000,0.00189613,2979796.89077221,1
248,1,MS,2979749.57998580,3.60000000,0.00194594,2979749.57998580,1
249,1,MS,2979697.19903590,4.60000000,0.00212076,2979697.19903590,1
250,1,MS,2979637.64041768,5.90000000,0.00236951,2979637.64041768,1
251,1,MS,2979567.61468530,7.60000000,0.00273502,2979567.61468530,1
252,1,MS,2979485.20919342,9.30000000,0.00315133,2979485.20919342,1
253,1,MS,2979389.17933506,10.90000000,0.00359509,2979389.17933506,1
254,1,MS,2979279.96873548,12.10000000,0.00396443,2979279.96873548,1
255,1,MS,2979160.77756345,12.80000000,0.00419546,2979160.77756345,1
256,1,MS,2979041.65898611,12.50000000,0.00409499,2979041.65898611,1
257,1,MS,2978931.77686819,11.30000000,0.00371457,2978931.77686819,1
258,1,MS,2978830.74703663,10.10000000,0.00336656,2978830.74703663,1
259,1,MS,2978737.48421088,9.00000000,0.00307390,2978737.48421088,1
260,1,MS,2978650.25593639,8.10000000,0.00285192,2978650.25593639,1
261,1,MS,2978570.18355774,7.00000000,0.00260051,2978570.18355774,1
262,1,MS,2978496.23708055,6.00000000,0.00238971,2978496.23708055,1
263,1,MS,2978425.63629760,5.40000000,0.00227084,2978425.63629760,1
264,1,MS,2978355.42892527,5.30000000,0.00225157,2978355.42892527,1
265,1,MS,2978286.88781925,5.00000000,0.00219463,2978286.88781925,1
266,1,MS,2978219.50602736,4.80000000,0.00215741,2978219.50602736,1
267,1,MS,2978153.33248961,4.60000000,0.00212076,2978153.33248961,1
268,1,MS,2978088.40957806,4.40000000,0.00208469,2978088.40957806,1
269,1,MS,2978024.74982185,4.20000000,0.00204918,2978024.74982185,1
270,1,MS,2977961.30255553,4.20000000,0.00204918,2977961.30255553,1
271,1,MS,2977898.12777926,4.20000000,0.00204918,2977898.12777926,1
272,1,MS,2977832.98664189,4.60000000,0.00212076,2977832.98664189,1
273,1,MS,2977762.66427340,5.50000000,0.00229027,2977762.66427340,1
274,1,MS,2977677.03522131,7.80000000,0.00278124,2977677.03522131,1
275,1,MS,2977579.35956156,9.30000000,0.00315133,2977579.35956156,1
276,1,MS,2977463.10627546,11.20000000,0.00368437,2977463.10627546,1
277,1,MS,2977326.71093459,12.90000000,0.00422944,2977326.71093459,1
278,1,MS,2977183.85020631,13.30000000,0.00436788,2977183.85020631,1
279,1,MS,2977041.73428676,13.10000000,0.00429815,2977041.73428676,1
280,1,MS,2976901.46403596,12.80000000,0.00419546,2976901.46403596,1
281,1,MS,2976770.07080330,11.90000000,0.00390057,2976770.07080330,1
282,1,MS,2976647.32751389,11.00000000,0.00362463,2976647.32751389,1
283,1,MS,2976532.11429237,10.20000000,0.00339438,2976532.11429237,1
284,1,MS,2976422.49375595,9.60000000,0.00323052,2976422.49375595,1
285,1,MS,2976319.37218065,8.90000000,0.00304848,2976319.37218065,1
286,1,MS,2976223.35819194,8.10000000,0.00285192,2976223.35819194,1
287,1,MS,2976134.01421508,7.30000000,0.00266699,2976134.01421508,1
288,1,MS,2976050.21781997,6.60000000,0.00251423,2976050.21781997,1
289,1,MS,2975970.97126282,6.00000000,0.00238971,2975970.97126282,1
290,1,MS,2975895.41794195,5.50000000,0.00229027,2975895.41794195,1
291,1,MS,2975822.17594265,5.20000000,0.00223244,2975822.17594265,1
292,1,MS,2975751.18037146,4.90000000,0.00217595,2975751.18037146,1
293,1,MS,2975681.22158342,4.80000000,0.00215741,2975681.22158342,1
294,1,MS,2975612.29741164,4.70000000,0.00213901,2975612.29741164,1
295,1,MS,2975544.42070375,4.60000000,0.00212076,2975544.42070375,1
296,1,MS,2975474.32309245,5.00000000,0.00219463,2975474.32309245,1
297,1,MS,2975397.80544154,6.00000000,0.00238971,2975397.80544154,1
298,1,MS,2975309.43330792,7.60000000,0.00273502,2975309.43330792,1
299,1,MS,2975201.98896940,9.70000000,0.00325732,2975201.98896940,1
300,1,MS,2975078.16852534,11.10000000,0.00365439,2975078.16852534,1
301,1,MS,2974944.01166520,11.80000000,0.00386900,2974944.01166520,1
302,1,MS,2974796.52834590,12.70000000,0.00416172,2974796.52834590,1
303,1,MS,2974646.33483226,12.70000000,0.00416172,2974646.33483226,1
304,1,MS,2974498.07340897,12.30000000,0.00402923,2974498.07340897,1
305,1,MS,2974359.58298502,11.30000000,0.00371457,2974359.58298502,1
306,1,MS,2974233.75310624,10.00000000,0.00333894,2974233.75310624,1
307,1,MS,2974118.08690907,8.90000000,0.00304848,2974118.08690907,1
308,1,MS,2974009.33463716,8.10000000,0.00285192,2974009.33463716,1
309,1,MS,2973907.35145211,7.30000000,0.00266699,2973907.35145211,1
310,1,MS,2973810.33170726,6.70000000,0.00253555,2973810.33170726,1
311,1,MS,2973714.99317083,6.50000000,0.00249307,2973714.99317083,1
312,1,MS,2973621.50753402,6.30000000,0.00245125,2973621.50753402,1
313,1,MS,2973529.98116839,6.10000000,0.00241006,2973529.98116839,1
314,1,MS,2973439.74306591,6.00000000,0.00238971,2973439.74306591,1
315,1,MS,2973350.91115495,5.90000000,0.00236951,2973350.91115495,1
316,1,MS,2973264.24717031,5.70000000,0.00232958,2973264.24717031,1
317,1,MS,2973179.73994742,5.50000000,0.00229027,2973179.73994742,1
318,1,MS,2973100.09705774,4.90000000,0.00217595,2973100.09705774,1
319,1,MS,2973022.48759073,4.70000000,0.00213901,2973022.48759073,1
320,1,MS,2972946.83293136,4.50000000,0.00210266,2972946.83293136,1
321,1,MS,2972872.44335470,4.40000000,0.00208469,2972872.44335470,1
322,1,MS,2972797.96899871,4.50000000,0.00210266,2972797.96899871,1
323,1,MS,2972722.06193835,4.80000000,0.00215741,2972722.06193835,1
324,1,MS,2972643.26707456,5.30000000,0.00225157,2972643.26707456,1
325,1,MS,2972561.47440754,5.80000000,0.00234947,2972561.47440754,1
326,1,MS,2972478.05479372,6.10000000,0.00241006,2972478.05479372,1
327,1,MS,2972394.46889275,6.20000000,0.00243057,2972394.46889275,1
328,1,MS,2972312.80825399,6.00000000,0.00238971,2972312.80825399,1
329,1,MS,2972232.98490401,5.80000000,0.00234947,2972232.98490401,1
330,1,MS,2972154.99655616,5.60000000,0.00230985,2972154.99655616,1
331,1,MS,2972078.78772142,5.40000000,0.00227084,2972078.78772142,1
332,1,MS,2972004.32091574,5.20000000,0.00223244,2972004.32091574,1
333,1,MS,2971932.18106247,4.90000000,0.00217595,2971932.18106247,1
334,1,MS,2971864.02178625,4.30000000,0.00206687,2971864.02178625,1
335,1,MS,2971797.93023101,4.00000000,0.00201422,2971797.93023101,1
336,1,MS,2971733.82549538,3.70000000,0.00196281,2971733.82549538,1
337,1,MS,2971669.53001608,3.80000000,0.00197981,2971669.53001608,1
338,1,MS,2971604.00376417,4.10000000,0.00203163,2971604.00376417,1
339,1,MS,2971537.35200142,4.40000000,0.00208469,2971537.35200142,1
340,1,MS,2971471.32630854,4.40000000,0.00208469,2971471.32630854,1
341,1,MS,2971407.57330380,4.10000000,0.00203163,2971407.57330380,1
342,1,MS,2971345.98369265,3.80000000,0.00197981,2971345.98369265,1
343,1,MS,2971285.87734964,3.60000000,0.00194594,2971285.87734964,1
344,1,MS,2971225.20913719,3.70000000,0.00196281,2971225.20913719,1
345,1,MS,2971157.24135505,4.90000000,0.00217595,2971157.24135505,1
346,1,MS,2971062.89491644,8.70000000,0.00299822,2971062.89491644,1
347,1,MS,2970955.82217170,10.10000000,0.00336656,2970955.82217170,1
348,1,MS,2970842.00972902,10.60000000,0.00350779,2970842.00972902,1
349,1,MS,2970721.77190961,10.90000000,0.00359509,2970721.77190961,1
350,1,MS,2970598.32942945,10.80000000,0.00356577,2970598.32942945,1
351,1,MS,2970474.38695862,10.40000000,0.00345066,2970474.38695862,1
352,1,MS,2970349.44075005,10.10000000,0.00336656,2970349.44075005,1
353,1,MS,2970227.67055916,9.50000000,0.00320392,2970227.67055916,1
354,1,MS,2970113.49401213,8.50000000,0.00294871,2970113.49401213,1
355,1,MS,2970006.18703033,7.60000000,0.00273502,2970006.18703033,1
356,1,MS,2969905.84244320,6.70000000,0.00253555,2969905.84244320,1
357,1,MS,2969810.72919466,6.00000000,0.00238971,2969810.72919466,1
358,1,MS,2969720.80355547,5.30000000,0.00225157,2969720.80355547,1
359,1,MS,2969635.92173538,4.60000000,0.00212076,2969635.92173538,1
360,1,MS,2969555.86984053,3.90000000,0.00199695,2969555.86984053,1
361,1,MS,2969479.09972432,3.40000000,0.00191260,2969479.09972432,1
362,1,MS,2969404.23527258,3.10000000,0.00186357,2969404.23527258,1
363,1,MS,2969331.90068262,2.70000000,0.00179999,2969331.90068262,1
364,1,MS,2969262.65996755,2.20000000,0.00172331,2969262.65996755,1
365,1,MS,2969196.38912306,1.70000000,0.00164963,2969196.38912306,1
366,1,MS,2969132.39407537,1.30000000,0.00159277,2969132.39407537,1
367,1,MS,2969068.87831151,1.20000000,0.00157884,2969068.87831151,1
368,1,MS,2969003.63573555,1.40000000,0.00160682,2969003.63573555,1
369,1,MS,2968928.38068675,2.80000000,0.00181570,2968928.38068675,1
370,1,MS,2968803.39085773,8.50000000,0.00294871,2968803.39085773,1
371,1,MS,2968659.74515151,9.80000000,0.00328432,2968659.74515151,1
372,1,MS,2968507.73265471,10.00000000,0.00333894,2968507.73265471,1
373,1,MS,2968336.93644587,10.90000000,0.00359509,2968336.93644587,1
374,1,MS,2968148.38899432,11.70000000,0.00383765,2968148.38899432,1
375,1,MS,2967959.44991934,11.40000000,0.00374500,2967959.44991934,1
376,1,MS,2967771.70096991,11.10000000,0.00365439,2967771.70096991,1
377,1,MS,2967592.27916663,10.40000000,0.00345066,2967592.27916663,1
378,1,MS,2967423.19714133,9.60000000,0.00323052,2967423.19714133,1
379,1,MS,2967261.97410745,9.00000000,0.00307390,2967261.97410745,1
380,1,MS,2967111.32232675,8.20000000,0.00287584,2967111.32232675,1
381,1,MS,2966971.98540890,7.30000000,0.00266699,2966971.98540890,1
382,1,MS,2966838.91543247,6.80000000,0.00255704,2966838.91543247,1
383,1,MS,2966714.04027517,6.10000000,0.00241006,2966714.04027517,1
384,1,MS,2966596.94081262,5.40000000,0.00227084,2966596.94081262,1
385,1,MS,2966486.24126960,4.80000000,0.00215741,2966486.24126960,1
386,1,MS,2966380.71478281,4.30000000,0.00206687,2966380.71478281,1
387,1,MS,2966279.27838554,3.90000000,0.00199695,2966279.27838554,1
388,1,MS,2966183.41196122,3.30000000,0.00189613,2966183.41196122,1
389,1,MS,2966092.00374344,2.80000000,0.00181570,2966092.00374344,1
390,1,MS,2966004.82676348,2.30000000,0.00173840,2966004.82676348,1
391,1,MS,2965920.76370644,1.90000000,0.00167874,2965920.76370644,1
392,1,MS,2965834.61209872,2.10000000,0.00170833,2965834.61209872,1
393,1,MS,2965736.39170320,3.40000000,0.00191260,2965736.39170320,1
394,1,MS,2965579.61992254,8.70000000,0.00299822,2965579.61992254,1
395,1,MS,2965392.89623282,10.60000000,0.00350779,2965392.89623282,1
396,1,MS,2965191.98481760,11.30000000,0.00371457,2965191.98481760,1
397,1,MS,2964981.30733335,11.70000000,0.00383765,2964981.30733335,1
398,1,MS,2964771.47464312,11.50000000,0.00377566,2964771.47464312,1
399,1,MS,2964566.36916795,11.10000000,0.00365439,2964566.36916795,1
400,1,MS,2964371.13368752,10.40000000,0.00345066,2964371.13368752,1
401,1,MS,2964187.71274879,9.60000000,0.00323052,2964187.71274879,1
402,1,MS,2964014.58410508,8.90000000,0.00304848,2964014.58410508,1
403,1,MS,2963851.65749211,8.20000000,0.00287584,2963851.65749211,1
404,1,MS,2963697.34277733,7.60000000,0.00273502,2963697.34277733,1
405,1,MS,2963548.95128259,7.20000000,0.00264466,2963548.95128259,1
406,1,MS,2963407.61437940,6.70000000,0.00253555,2963407.61437940,1
407,1,MS,2963271.95680323,6.30000000,0.00245125,2963271.95680323,1
408,1,MS,2963142.91240693,5.80000000,0.00234947,2963142.91240693,1
409,1,MS,2963021.20872032,5.20000000,0.00223244,2963021.20872032,1
410,1,MS,2962906.42688053,4.60000000,0.00212076,2962906.42688053,1
411,1,MS,2962796.33743905,4.20000000,0.00204918,2962796.33743905,1
412,1,MS,2962688.90413762,4.00000000,0.00201422,2962688.90413762,1
413,1,MS,2962582.27507355,4.00000000,0.00201422,2962582.27507355,1
414,1,MS,2962479.16586102,3.70000000,0.00196281,2962479.16586102,1
415,1,MS,2962381.78439518,3.10000000,0.00186357,2962381.78439518,1
416,1,MS,2962284.84416847,3.00000000,0.00184749,2962284.84416847,1
417,1,MS,2962174.37265591,4.30000000,0.00206687,2962174.37265591,1
418,1,MS,2961982.12312703,10.70000000,0.00353667,2961982.12312703,1
419,1,MS,2961750.72834178,12.70000000,0.00416172,2961750.72834178,1
420,1,MS,2961508.93499832,12.80000000,0.00419546,2961508.93499832,1
421,1,MS,2961244.38732030,13.50000000,0.00443862,2961244.38732030,1
422,1,MS,2960964.15978101,13.90000000,0.00458324,2960964.15978101,1
423,1,MS,2960680.60506547,13.80000000,0.00454669,2960680.60506547,1
424,1,MS,2960390.95627025,13.90000000,0.00458324,2960390.95627025,1
425,1,MS,2960114.93873599,13.20000000,0.00433289,2960114.93873599,1
426,1,MS,2959868.06928781,11.80000000,0.00386900,2959868.06928781,1
427,1,MS,2959642.71201818,10.70000000,0.00353667,2959642.71201818,1
428,1,MS,2959435.99841251,9.70000000,0.00325732,2959435.99841251,1
429,1,MS,2959246.82692239,8.70000000,0.00299822,2959246.82692239,1
430,1,MS,2959074.00418820,7.70000000,0.00275804,2959074.00418820,1
431,1,MS,2958916.15439289,6.70000000,0.00253555,2958916.15439289,1
432,1,MS,2958770.76402052,5.80000000,0.00234947,2958770.76402052,1
433,1,MS,2958635.70763705,5.00000000,0.00219463,2958635.70763705,1
