t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
1056,1,MS,14.6583300000,1,1101982.6513900000,1101982.6513900000,0.0048700000
1057,1,MS,14.9250000000,1,1100439.5297900001,1100439.5297900001,0.0049700000
1058,1,MS,15.1166700000,1,1098913.3782599999,1098913.3782599999,0.0050500000
1059,1,MS,15.0916700000,1,1097396.4620300001,1097396.4620300001,0.0050400000
1060,1,MS,14.9416700000,1,1095936.4934200000,1095936.4934200000,0.0049800000
1061,1,MS,15.1583300000,1,1094457.5914799999,1094457.5914799999,0.0050700000
1062,1,MS,15.3416700000,1,1092997.8767700000,1092997.8767700000,0.0051400000
1063,1,MS,17.0833300000,1,1091332.1687300000,1091332.1687300000,0.0058900000
1064,1,MS,18.7583300000,1,1089502.6899100000,1089502.6899100000,0.0067100000
1065,1,MS,19.7500000000,1,1087530.4689400000,1087530.4689400000,0.0072400000
1066,1,MS,20.6333300000,1,1085491.0626900000,1085491.0626900000,0.0077400000
1067,1,MS,20.9333300000,1,1083381.3631200001,1083381.3631200001,0.0079200000
1068,1,MS,21.2000000000,1,1081278.5664500000,1081278.5664500000,0.0080800000
1069,1,MS,21.4500000000,1,1079091.1412000000,1079091.1412000000,0.0082300000
1070,1,MS,21.0750000000,1,1076999.7925199999,1076999.7925199999,0.0080100000
1071,1,MS,20.9250000000,1,1074885.0151300000,1074885.0151300000,0.0079200000
1072,1,MS,20.3000000000,1,1072899.7944000000,1072899.7944000000,0.0075500000
1073,1,MS,18.8833300000,1,1071087.5499700001,1071087.5499700001,0.0067800000
1074,1,MS,16.7666700000,1,1069571.1658500000,1069571.1658500000,0.0057500000
1075,1,MS,15.2500000000,1,1068214.6684300001,1068214.6684300001,0.0051000000
1076,1,MS,13.7750000000,1,1067027.0344300000,1067027.0344300000,0.0045400000
1077,1,MS,13.1666700000,1,1065894.1182200001,1065894.1182200001,0.0043200000
1078,1,MS,12.5416700000,1,1064835.1236399999,1064835.1236399999,0.0041100000
1079,1,MS,13.2416700000,1,1063716.1744500000,1063716.1744500000,0.0043500000
1080,1,MS,12.1333300000,1,1062711.6548899999,1062711.6548899999,0.0039800000
1081,1,MS,11.6083300000,1,1061751.0677799999,1061751.0677799999,0.0038100000
1082,1,MS,11.4416700000,1,1060819.9444200001,1060819.9444200001,0.0037600000
1083,1,MS,11.4333300000,1,1059891.9058600001,1059891.9058600001,0.0037600000
1084,1,MS,12.6166700000,1,1058890.6978000000,1058890.6978000000,0.0041300000
1085,1,MS,12.9916700000,1,1057862.2172000001,1057862.2172000001,0.0042600000
1086,1,MS,14.1250000000,1,1056762.3368500001,1056762.3368500001,0.0046700000
1087,1,MS,16.1500000000,1,1055476.3588000000,1055476.3588000000,0.0054800000
1088,1,MS,17.6166700000,1,1054079.4135799999,1054079.4135799999,0.0061400000
1089,1,MS,18.6833300000,1,1052563.2086100001,1052563.2086100001,0.0066700000
1090,1,MS,19.6000000000,1,1050986.2474100001,1050986.2474100001,0.0071600000
1091,1,MS,20.0000000000,1,1049344.3762800000,1049344.3762800000,0.0073800000
1092,1,MS,20.0500000000,1,1047731.6461300000,1047731.6461300000,0.0074100000
1093,1,MS,20.0333300000,1,1046091.6400000000,1046091.6400000000,0.0074000000
1094,1,MS,19.5750000000,1,1044532.7510300000,1044532.7510300000,0.0071400000
1095,1,MS,18.9750000000,1,1043016.7997300000,1043016.7997300000,0.0068200000
1096,1,MS,18.9500000000,1,1041529.2061500000,1041529.2061500000,0.0068100000
1097,1,MS,17.9416700000,1,1040135.5902400000,1040135.5902400000,0.0063000000
1098,1,MS,16.9750000000,1,1038866.3584700000,1038866.3584700000,0.0058400000
1099,1,MS,15.8083300000,1,1037701.4194300000,1037701.4194300000,0.0053300000
1100,1,MS,15.5250000000,1,1036585.3740200000,1036585.3740200000,0.0052200000
1101,1,MS,15.3583300000,1,1035482.8553700000,1035482.8553700000,0.0051500000
1102,1,MS,15.2583300000,1,1034414.1886699999,1034414.1886699999,0.0051100000
1103,1,MS,15.3333300000,1,1033340.4798300000,1033340.4798300000,0.0051400000
1104,1,MS,15.5666700000,1,1032274.3086300000,1032274.3086300000,0.0052300000
1105,1,MS,15.8000000000,1,1031190.6446600000,1031190.6446600000,0.0053300000
1106,1,MS,15.9500000000,1,1030123.6178700000,1030123.6178700000,0.0053900000
1107,1,MS,15.9500000000,1,1029059.1280000000,1029059.1280000000,0.0053900000
1108,1,MS,15.6916700000,1,1028043.9780200000,1028043.9780200000,0.0052800000
1109,1,MS,15.6333300000,1,1027035.8046700000,1027035.8046700000,0.0052600000
1110,1,MS,15.8166700000,1,1026040.6977000000,1026040.6977000000,0.0053400000
1111,1,MS,16.2166700000,1,1025016.1050900000,1025016.1050900000,0.0055100000
1112,1,MS,15.8666700000,1,1024046.6076200000,1024046.6076200000,0.0053600000
1113,1,MS,16.4500000000,1,1023033.3499100000,1023033.3499100000,0.0056100000
1114,1,MS,17.5333300000,1,1021964.5497500000,1021964.5497500000,0.0061000000
1115,1,MS,17.4416700000,1,1020902.8104899999,1020902.8104899999,0.0060600000
1116,1,MS,17.8083300000,1,1019842.0034100000,1019842.0034100000,0.0062400000
1117,1,MS,18.5000000000,1,1018718.4137400000,1018718.4137400000,0.0065800000
1118,1,MS,18.1500000000,1,1017654.1098600000,1017654.1098600000,0.0064000000
1119,1,MS,17.9083300000,1,1016602.4619000000,1016602.4619000000,0.0062900000
1120,1,MS,17.5166700000,1,1015607.1865100000,1015607.1865100000,0.0061000000
1121,1,MS,17.1833300000,1,1014631.9378100000,1014631.9378100000,0.0059400000
1122,1,MS,16.7916700000,1,1013709.1346700001,1013709.1346700001,0.0057600000
1123,1,MS,16.5416700000,1,1012801.0856200000,1012801.0856200000,0.0056500000
1124,1,MS,16.4833300000,1,1011920.3460700000,1011920.3460700000,0.0056200000
1125,1,MS,16.6833300000,1,1011024.1153900000,1011024.1153900000,0.0057100000
1126,1,MS,16.1000000000,1,1010190.4301900000,1010190.4301900000,0.0054600000
1127,1,MS,15.3500000000,1,1009403.7581100001,1009403.7581100001,0.0051400000
1128,1,MS,14.9500000000,1,1008659.8583100000,1008659.8583100000,0.0049800000
1129,1,MS,14.9250000000,1,1007917.2010200000,1007917.2010200000,0.0049700000
1130,1,MS,14.4916700000,1,1007216.5645400001,1007216.5645400001,0.0048000000
1131,1,MS,14.1416700000,1,1006535.1488000000,1006535.1488000000,0.0046700000
1132,1,MS,14.4750000000,1,1005851.9275300000,1005851.9275300000,0.0048000000
1133,1,MS,14.4583300000,1,1005169.7228900000,1005169.7228900000,0.0047900000
1134,1,MS,14.9916700000,1,1004475.8542300001,1004475.8542300001,0.0050000000
1135,1,MS,16.7666700000,1,1003678.2003700000,1003678.2003700000,0.0057500000
1136,1,MS,19.4166700000,1,1002734.1439100000,1002734.1439100000,0.0070600000
1137,1,MS,20.9166700000,1,1001669.6115100000,1001669.6115100000,0.0079100000
1138,1,MS,21.8000000000,1,1000568.9759200000,1000568.9759200000,0.0084500000
1139,1,MS,22.3000000000,1,999398.7073300000,999398.7073300000,0.0087700000
1140,1,MS,22.6833300000,1,998216.1467900000,998216.1467900000,0.0090300000
1141,1,MS,22.5000000000,1,997004.0847500000,997004.0847500000,0.0089000000
