t,plant,axis,Conc_Nitrates_Soil,Tsoil,mineralisation,nitrates,volume
920,1,MS,884210.07606,21.06667,0.00800,884210.07606,1
921,1,MS,884210.08493,22.44167,0.00887,884210.08493,1
922,1,MS,884210.09531,24.59167,0.01038,884210.09531,1
923,1,MS,884210.10683,26.05000,0.01152,884210.10683,1
924,1,MS,884210.11855,26.30000,0.01172,884210.11855,1
925,1,MS,884210.13070,26.80000,0.01214,884210.13070,1
926,1,MS,884210.14337,27.41667,0.01268,884210.14337,1
927,1,MS,884210.15584,27.18333,0.01247,884210.15584,1
928,1,MS,884210.16774,26.50833,0.01190,884210.16774,1
929,1,MS,884210.17857,25.18333,0.01083,884210.17857,1
930,1,MS,884210.18706,21.85833,0.00849,884210.18706,1
931,1,MS,884210.19370,18.62500,0.00664,884210.19370,1
932,1,MS,884210.19958,17.05000,0.00588,884210.19958,1
933,1,MS,884210.20515,16.34167,0.00556,884210.20515,1
934,1,MS,884210.21118,17.39167,0.00604,884210.21118,1
935,1,MS,884210.21699,16.89167,0.00581,884210.21699,1
936,1,MS,884210.22269,16.65000,0.00570,884210.22269,1
937,1,MS,884210.22821,16.25833,0.00553,884210.22821,1
938,1,MS,884210.23376,16.30000,0.00554,884210.23376,1
939,1,MS,884210.23942,16.57500,0.00566,884210.23942,1
940,1,MS,884210.24501,16.40833,0.00559,884210.24501,1
941,1,MS,884210.25055,16.29167,0.00554,884210.25055,1
942,1,MS,884210.25632,16.79167,0.00576,884210.25632,1
943,1,MS,884210.26226,17.18333,0.00594,884210.26226,1
944,1,MS,884210.26852,17.85833,0.00626,884210.26852,1
945,1,MS,884210.27523,18.75833,0.00671,884210.27523,1
946,1,MS,884210.28211,19.09167,0.00689,884210.28211,1
947,1,MS,884210.28894,18.97500,0.00682,884210.28894,1
948,1,MS,884210.29561,18.67500,0.00667,884210.29561,1
949,1,MS,884210.30245,19.00833,0.00684,884210.30245,1
950,1,MS,884210.30918,18.80833,0.00674,884210.30918,1
951,1,MS,884210.31577,18.51667,0.00659,884210.31577,1
952,1,MS,884210.32206,17.90833,0.00629,884210.32206,1
953,1,MS,884210.32779,16.73333,0.00574,884210.32779,1
954,1,MS,884210.33309,15.72500,0.00530,884210.33309,1
955,1,MS,884210.33816,15.16667,0.00507,884210.33816,1
956,1,MS,884210.34313,14.92500,0.00497,884210.34313,1
957,1,MS,884210.34775,13.99167,0.00462,884210.34775,1
958,1,MS,884210.35229,13.77500,0.00454,884210.35229,1
959,1,MS,884210.35684,13.81667,0.00455,884210.35684,1
960,1,MS,884210.36146,14.00833,0.00462,884210.36146,1
961,1,MS,884210.36609,14.01667,0.00463,884210.36609,1
962,1,MS,884210.37070,13.96667,0.00461,884210.37070,1
963,1,MS,884210.37538,14.17500,0.00469,884210.37538,1
964,1,MS,884210.38016,14.41667,0.00478,884210.38016,1
965,1,MS,884210.38497,14.51667,0.00481,884210.38497,1
966,1,MS,884210.39006,15.20000,0.00508,884210.39006,1
967,1,MS,884210.39552,16.10833,0.00546,884210.39552,1
968,1,MS,884210.40152,17.30833,0.00600,884210.40152,1
969,1,MS,884210.40894,20.07500,0.00742,884210.40894,1
970,1,MS,884210.41730,21.65833,0.00836,884210.41730,1
971,1,MS,884210.42658,23.05833,0.00928,884210.42658,1
972,1,MS,884210.43712,24.80000,0.01054,884210.43712,1
973,1,MS,884210.44861,26.01667,0.01149,884210.44861,1
974,1,MS,884210.46023,26.16667,0.01162,884210.46023,1
975,1,MS,884210.47162,25.89167,0.01139,884210.47162,1
976,1,MS,884210.48217,24.81667,0.01055,884210.48217,1
977,1,MS,884210.49134,22.90833,0.00918,884210.49134,1
978,1,MS,884210.49960,21.49167,0.00826,884210.49960,1
979,1,MS,884210.50612,18.37500,0.00652,884210.50612,1
980,1,MS,884210.51150,15.91667,0.00538,884210.51150,1
981,1,MS,884210.51627,14.40833,0.00477,884210.51627,1
982,1,MS,884210.52106,14.45000,0.00479,884210.52106,1
983,1,MS,884210.52591,14.60833,0.00485,884210.52591,1
984,1,MS,884210.53046,13.80000,0.00455,884210.53046,1
985,1,MS,884210.53479,13.20833,0.00434,884210.53479,1
986,1,MS,884210.53905,12.98333,0.00426,884210.53905,1
987,1,MS,884210.54345,13.37500,0.00439,884210.54345,1
988,1,MS,884210.54758,12.62500,0.00414,884210.54758,1
989,1,MS,884210.55214,13.81667,0.00455,884210.55214,1
990,1,MS,884210.55784,16.67500,0.00571,884210.55784,1
991,1,MS,884210.56504,19.66667,0.00719,884210.56504,1
992,1,MS,884210.57397,22.54167,0.00893,884210.57397,1
993,1,MS,884210.58373,23.75000,0.00976,884210.58373,1
994,1,MS,884210.59372,24.05833,0.00998,884210.59372,1
995,1,MS,884210.60426,24.80000,0.01054,884210.60426,1
996,1,MS,884210.61528,25.43333,0.01103,884210.61528,1
997,1,MS,884210.62655,25.73333,0.01126,884210.62655,1
998,1,MS,884210.63778,25.70000,0.01124,884210.63778,1
999,1,MS,884210.64888,25.52500,0.01110,884210.64888,1
1000,1,MS,884210.65902,24.27500,0.01014,884210.65902,1
1001,1,MS,884210.66791,22.47500,0.00889,884210.66791,1
1002,1,MS,884210.67544,20.26667,0.00753,884210.67544,1
1003,1,MS,884210.68124,16.87500,0.00580,884210.68124,1
1004,1,MS,884210.68623,14.95000,0.00498,884210.68623,1
1005,1,MS,884210.69064,13.44167,0.00442,884210.69064,1
1006,1,MS,884210.69467,12.30000,0.00403,884210.69467,1
1007,1,MS,884210.69851,11.68333,0.00383,884210.69851,1
