t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
594,1,MS,21.5000000000,1,506244.0011600000,506244.0011600000,0.0082700000
595,1,MS,18.7000000000,1,505395.1011700000,505395.1011700000,0.0066800000
596,1,MS,18.3000000000,1,504586.1625100000,504586.1625100000,0.0064800000
597,1,MS,17.4000000000,1,503829.1408100000,503829.1408100000,0.0060400000
598,1,MS,16.7000000000,1,503126.9470600000,503126.9470600000,0.0057200000
599,1,MS,13.3000000000,1,502590.4034200000,502590.4034200000,0.0043700000
600,1,MS,10.4000000000,1,502171.6848500000,502171.6848500000,0.0034500000
601,1,MS,9.6000000000,1,501780.3899100000,501780.3899100000,0.0032300000
602,1,MS,9.5000000000,1,501397.2135600000,501397.2135600000,0.0032000000
603,1,MS,8.9000000000,1,501033.5878300000,501033.5878300000,0.0030500000
604,1,MS,10.3000000000,1,500631.1817500000,500631.1817500000,0.0034200000
605,1,MS,12.9000000000,1,500135.8641800000,500135.8641800000,0.0042300000
606,1,MS,15.2000000000,1,499553.5443600000,499553.5443600000,0.0050800000
607,1,MS,18.4000000000,1,498806.0357700000,498806.0357700000,0.0065300000
608,1,MS,19.6000000000,1,498007.7348300000,498007.7348300000,0.0071600000
609,1,MS,21.2000000000,1,497095.7192000000,497095.7192000000,0.0080800000
610,1,MS,22.3000000000,1,496125.6427100000,496125.6427100000,0.0087700000
611,1,MS,22.9000000000,1,495084.2055800000,495084.2055800000,0.0091700000
612,1,MS,23.6000000000,1,494000.6533100000,494000.6533100000,0.0096600000
613,1,MS,24.1000000000,1,492835.7726000000,492835.7726000000,0.0100200000
614,1,MS,23.9000000000,1,491696.9056600000,491696.9056600000,0.0098700000
615,1,MS,24.1000000000,1,490499.5238600000,490499.5238600000,0.0100200000
616,1,MS,23.6000000000,1,489357.3624300000,489357.3624300000,0.0096600000
617,1,MS,22.9000000000,1,488241.6354800000,488241.6354800000,0.0091700000
618,1,MS,21.2000000000,1,487273.0826800000,487273.0826800000,0.0080800000
619,1,MS,18.8000000000,1,486453.1546900000,486453.1546900000,0.0067300000
620,1,MS,16.7000000000,1,485766.1947600000,485766.1947600000,0.0057200000
621,1,MS,14.9000000000,1,485166.3836600000,485166.3836600000,0.0049600000
622,1,MS,14.6000000000,1,484590.2534800000,484590.2534800000,0.0048500000
623,1,MS,13.7000000000,1,484053.5068300000,484053.5068300000,0.0045100000
624,1,MS,18.1000000000,1,483316.0774400000,483316.0774400000,0.0063800000
625,1,MS,17.4000000000,1,482620.0047300000,482620.0047300000,0.0060400000
626,1,MS,16.8000000000,1,481975.7612100000,481975.7612100000,0.0057700000
627,1,MS,17.1000000000,1,481319.7618300000,481319.7618300000,0.0059000000
628,1,MS,17.1000000000,1,480685.3114300000,480685.3114300000,0.0059000000
629,1,MS,18.4000000000,1,479988.1572600000,479988.1572600000,0.0065300000
630,1,MS,20.1000000000,1,479227.3696200000,479227.3696200000,0.0074400000
631,1,MS,20.7000000000,1,478433.9318500000,478433.9318500000,0.0077800000
632,1,MS,22.8000000000,1,477548.4183400000,477548.4183400000,0.0091000000
633,1,MS,23.1000000000,1,476636.9525200000,476636.9525200000,0.0093100000
634,1,MS,23.6000000000,1,475730.0306200000,475730.0306200000,0.0096600000
635,1,MS,24.1000000000,1,474775.7384800000,474775.7384800000,0.0100200000
636,1,MS,24.7000000000,1,473818.8275000000,473818.8275000000,0.0104600000
637,1,MS,23.3000000000,1,472938.2969700000,472938.2969700000,0.0094500000
638,1,MS,21.5000000000,1,472191.7580800000,472191.7580800000,0.0082700000
639,1,MS,22.2000000000,1,471394.2684300000,471394.2684300000,0.0087100000
640,1,MS,21.5000000000,1,470664.4688500000,470664.4688500000,0.0082700000
641,1,MS,21.6000000000,1,469920.8018500000,469920.8018500000,0.0083300000
642,1,MS,20.4000000000,1,469265.3948700000,469265.3948700000,0.0076100000
643,1,MS,19.4000000000,1,468652.8000800000,468652.8000800000,0.0070500000
644,1,MS,18.7000000000,1,468091.1995900000,468091.1995900000,0.0066800000
645,1,MS,19.2000000000,1,467505.3036600000,467505.3036600000,0.0069400000
646,1,MS,18.1000000000,1,466986.2488600000,466986.2488600000,0.0063800000
647,1,MS,17.7000000000,1,466482.9094100000,466482.9094100000,0.0061800000
648,1,MS,15.9000000000,1,466059.4122100000,466059.4122100000,0.0053700000
649,1,MS,12.3000000000,1,465741.7230800000,465741.7230800000,0.0040300000
650,1,MS,12.1000000000,1,465435.8342300000,465435.8342300000,0.0039600000
651,1,MS,12.7000000000,1,465115.4419100000,465115.4419100000,0.0041600000
652,1,MS,12.5000000000,1,464807.9415600000,464807.9415600000,0.0040900000
653,1,MS,15.1000000000,1,464430.8413300000,464430.8413300000,0.0050400000
654,1,MS,18.3000000000,1,463966.8960800000,463966.8960800000,0.0064800000
655,1,MS,19.9000000000,1,463443.4336200000,463443.4336200000,0.0073200000
656,1,MS,21.5000000000,1,462882.5408100000,462882.5408100000,0.0082700000
657,1,MS,22.0000000000,1,462295.5324500000,462295.5324500000,0.0085800000
658,1,MS,21.6000000000,1,461749.1569300000,461749.1569300000,0.0083300000
659,1,MS,21.8000000000,1,461185.6146600000,461185.6146600000,0.0084500000
660,1,MS,20.8000000000,1,460679.5346900000,460679.5346900000,0.0078400000
661,1,MS,22.7000000000,1,460086.4440600000,460086.4440600000,0.0090400000
662,1,MS,22.5000000000,1,459525.2533900000,459525.2533900000,0.0089000000
663,1,MS,22.7000000000,1,458946.0691400000,458946.0691400000,0.0090400000
664,1,MS,21.8000000000,1,458425.2437400000,458425.2437400000,0.0084500000
665,1,MS,21.9000000000,1,457894.2937800000,457894.2937800000,0.0085200000
666,1,MS,20.5000000000,1,457434.4336300000,457434.4336300000,0.0076700000
667,1,MS,19.7000000000,1,456998.4789100000,456998.4789100000,0.0072100000
668,1,MS,17.8000000000,1,456633.9401400000,456633.9401400000,0.0062300000
