t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
346,1,MS,10.51648328,False,0.00000000,10.00000000,0.00611031,1,2883.20598615,2883.20598615,0.13314185,11,0.00000000,reproductive,138.95451072,1.39939078,7.28040089,452552.47719561
347,1,MS,10.57604005,False,0.00000000,10.00000000,0.00612002,1,2883.20598615,2883.20598615,0.13354694,11,0.00000000,reproductive,139.35495600,1.40974139,7.21120098,455435.68318177
348,1,MS,10.66182662,False,0.00000000,10.00000000,0.00612089,1,2883.20598615,2883.20598615,0.13395348,11,0.00000000,reproductive,139.75540127,1.41937435,7.14858759,458318.88916792
349,1,MS,6.07118926,False,0.00000000,10.00000000,0.00017968,1,2883.20598615,2883.20598615,0.13436147,11,0.00000000,reproductive,140.15584655,1.42081574,1.99713862,461202.09515407
350,1,MS,2.77864833,False,0.00000000,10.00000000,0.00018001,1,2883.20598615,2883.20598615,0.13477090,11,0.00000000,reproductive,140.55629183,1.42167254,1.99265930,464085.30114023
351,1,MS,2.02378441,False,0.00000000,10.00000000,0.00018034,1,2883.20598615,2883.20598615,0.13518175,11,0.00000000,reproductive,140.95673710,1.41725504,1.99453961,466968.50712638
352,1,MS,1.82118849,False,0.00000000,10.00000000,0.00018067,1,2883.20598615,2883.20598615,0.13559404,11,0.00000000,reproductive,141.35718238,1.41166918,1.99739877,469851.71311254
353,1,MS,1.71496919,False,0.00000000,10.00000000,0.00018100,1,2883.20598615,2883.20598615,0.13600776,11,0.00000000,reproductive,141.75762765,1.40574199,2.00047186,472734.91909869
354,1,MS,1.65536622,False,0.00000000,10.00000000,0.00018133,1,2883.20598615,2883.20598615,0.13642292,11,0.00000000,reproductive,142.15807293,1.39978492,2.00361305,475618.12508485
355,1,MS,1.62446522,False,0.00000000,10.00000000,0.00018168,1,2883.20598615,2883.20598615,0.13683952,11,0.00000000,reproductive,142.55851820,1.39374687,2.00680535,478501.33107100
356,1,MS,1.60861061,False,0.00000000,10.00000000,0.00018201,1,2883.20598615,2883.20598615,0.13725758,11,0.00000000,reproductive,142.95896348,1.38772670,2.01000973,481384.53705716
357,1,MS,1.60119625,False,0.00000000,10.00000000,0.00018235,1,2883.20598615,2883.20598615,0.13767708,11,0.00000000,reproductive,143.35940876,1.38175384,2.01323031,484267.74304331
358,1,MS,1.60030419,False,0.00000000,10.00000000,0.00018269,1,2883.20598615,2883.20598615,0.13809805,11,0.00000000,reproductive,143.75985403,1.37584530,2.01646327,487150.94902947
359,1,MS,1.60075466,False,0.00000000,10.00000000,0.00018290,1,2883.20598615,2883.20598615,0.13852048,11,0.00000000,reproductive,144.16029931,1.37001418,2.01959537,490034.15501562
360,1,MS,1.60167190,False,0.00000000,10.00000000,0.00018343,1,2883.20598615,2883.20598615,0.13894438,11,0.00000000,reproductive,144.56074458,1.36426664,2.02299903,492917.36100177
361,1,MS,5.17944027,False,0.00000000,10.00000000,0.00630858,1,2883.20598615,2883.20598615,0.13938107,11,0.00000000,reproductive,144.96118986,1.37373204,10.87233467,495800.56698793
362,1,MS,9.23991179,False,0.00000000,10.00000000,0.00632055,1,2883.20598615,2883.20598615,0.13980731,11,0.00000000,reproductive,145.36163514,1.37437357,9.23399679,498683.77297408
363,1,MS,10.26889836,False,0.00000000,10.00000000,0.00633173,1,2883.20598615,2883.20598615,0.14023495,11,0.00000000,reproductive,145.76208041,1.39035762,8.96831822,501566.97896024
364,1,MS,10.61232731,False,0.00000000,10.00000000,0.00633165,1,2883.20598615,2883.20598615,0.14066398,11,0.00000000,reproductive,146.16252569,1.40841697,8.72710910,504450.18494639
365,1,MS,10.81901298,False,0.00000000,10.00000000,0.00634296,1,2883.20598615,2883.20598615,0.14109441,11,0.00000000,reproductive,146.56297096,1.42550622,8.52829414,507333.39093255
366,1,MS,10.96407522,False,0.00000000,10.00000000,0.00635434,1,2883.20598615,2883.20598615,0.14152625,11,0.00000000,reproductive,146.96341624,1.44126215,8.35695552,510216.59691870
367,1,MS,11.08551900,False,0.00000000,10.00000000,0.00637275,1,2883.20598615,2883.20598615,0.14195950,11,0.00000000,reproductive,147.36386151,1.45571202,8.22185384,513099.80290486
368,1,MS,11.21892883,False,0.00000000,10.00000000,0.00647662,1,2883.20598615,2883.20598615,0.14239417,11,0.00000000,reproductive,147.76430679,1.46911130,8.17350356,515983.00889101
369,1,MS,11.35619158,False,0.00000000,10.00000000,0.00648844,1,2883.20598615,2883.20598615,0.14283025,11,0.00000000,reproductive,148.16475207,1.48163012,8.05920999,518866.21487716
370,1,MS,11.44949180,False,0.00000000,10.00000000,0.00650500,1,2883.20598615,2883.20598615,0.14326777,11,0.00000000,reproductive,148.56519734,1.49323648,7.97137813,521749.42086332
371,1,MS,11.54445445,False,0.00000000,10.00000000,0.00654242,1,2883.20598615,2883.20598615,0.14370671,11,0.00000000,reproductive,148.96564262,1.50403584,7.93832294,524632.62684947
372,1,MS,11.62919175,False,0.00000000,10.00000000,0.00653505,1,2883.20598615,2883.20598615,0.14414709,11,0.00000000,reproductive,149.36608789,1.51412447,7.85617626,527515.83283563
373,1,MS,6.40684249,False,0.00000000,10.00000000,0.00018744,1,2883.20598615,2883.20598615,0.14458891,11,0.00000000,reproductive,149.76653317,1.51569977,2.20064200,530399.03882178
374,1,MS,2.89799709,False,0.00000000,10.00000000,0.00018780,1,2883.20598615,2883.20598615,0.14503215,11,0.00000000,reproductive,150.16697845,1.51681153,2.19652905,533282.24480794
375,1,MS,2.14064764,False,0.00000000,10.00000000,0.00018815,1,2883.20598615,2883.20598615,0.14547679,11,0.00000000,reproductive,150.56742372,1.51239112,2.19889562,536165.45079409
376,1,MS,1.91828111,False,0.00000000,10.00000000,0.00018850,1,2883.20598615,2883.20598615,0.14592285,11,0.00000000,reproductive,150.96786900,1.50678556,2.20226061,539048.65678025
377,1,MS,1.79315558,False,0.00000000,10.00000000,0.00018884,1,2883.20598615,2883.20598615,0.14637033,11,0.00000000,reproductive,151.36831427,1.50077943,2.20580603,541931.86276640
378,1,MS,1.74854248,False,0.00000000,10.00000000,0.00018919,1,2883.20598615,2883.20598615,0.14681923,11,0.00000000,reproductive,151.76875955,1.49472416,2.20946871,544815.06875256
379,1,MS,1.71704223,False,0.00000000,10.00000000,0.00018955,1,2883.20598615,2883.20598615,0.14726955,11,0.00000000,reproductive,152.16920482,1.48866174,2.21315762,547698.27473871
380,1,MS,1.73349677,False,0.00000000,10.00000000,0.00018989,1,2883.20598615,2883.20598615,0.14771683,11,0.00000000,reproductive,152.56965010,1.48257637,2.21687597,550581.48072486
381,1,MS,1.69903034,False,0.00000000,10.00000000,0.00019047,1,2883.20598615,2883.20598615,0.14816947,11,0.00000000,reproductive,152.97009538,1.47657579,2.22075181,553464.68671102
382,1,MS,1.69647147,False,0.00000000,10.00000000,0.00019112,1,2883.20598615,2883.20598615,0.14862348,11,0.00000000,reproductive,153.37054065,1.47059394,2.22473506,556347.89269717
383,1,MS,1.69750273,False,0.00000000,10.00000000,0.00019146,1,2883.20598615,2883.20598615,0.14907885,11,0.00000000,reproductive,153.77098593,1.46468205,2.22843153,559231.09868333
384,1,MS,1.70026352,False,0.00000000,10.00000000,0.00019180,1,2883.20598615,2883.20598615,0.14953558,11,0.00000000,reproductive,154.17143120,1.45884997,2.23215628,562114.30466948
385,1,MS,5.81694297,False,0.00000000,10.00000000,0.00665814,1,2883.20598615,2883.20598615,0.14999868,11,0.00000000,reproductive,154.57187648,1.46877153,11.89105131,564997.51065564
386,1,MS,10.13531520,False,0.00000000,10.00000000,0.00667054,1,2883.20598615,2883.20598615,0.15045776,11,0.00000000,reproductive,154.97232176,1.46959053,10.11071988,567880.71664179
387,1,MS,11.18382538,False,0.00000000,10.00000000,0.00668145,1,2883.20598615,2883.20598615,0.15091823,11,0.00000000,reproductive,155.37276703,1.48613093,9.79918729,570763.92262795
388,1,MS,11.54666563,False,0.00000000,10.00000000,0.00668262,1,2883.20598615,2883.20598615,0.15138008,11,0.00000000,reproductive,155.77321231,1.50449521,9.52553423,573647.12861410
389,1,MS,11.76391813,False,0.00000000,10.00000000,0.00669758,1,2883.20598615,2883.20598615,0.15184333,11,0.00000000,reproductive,156.17365758,1.52189037,9.30300855,576530.33460025
390,1,MS,11.92493048,False,0.00000000,10.00000000,0.00670983,1,2883.20598615,2883.20598615,0.15230797,11,0.00000000,reproductive,156.57410286,1.53786448,9.10787061,579413.54058641
391,1,MS,12.05829117,False,0.00000000,10.00000000,0.00672210,1,2883.20598615,2883.20598615,0.15277402,11,0.00000000,reproductive,156.97454814,1.55245005,8.94088756,582296.74657256
392,1,MS,12.18202856,False,0.00000000,10.00000000,0.00674535,1,2883.20598615,2883.20598615,0.15324147,11,0.00000000,reproductive,157.37499341,1.56580865,8.81559915,585179.95255872
393,1,MS,12.29719216,False,0.00000000,10.00000000,0.00675779,1,2883.20598615,2883.20598615,0.15371034,11,0.00000000,reproductive,157.77543869,1.57811356,8.69431825,588063.15854487
394,1,MS,12.39307852,False,0.00000000,10.00000000,0.00677023,1,2883.20598615,2883.20598615,0.15418062,11,0.00000000,reproductive,158.17588396,1.58948320,8.59230461,590946.36453103
395,1,MS,12.48211876,False,0.00000000,10.00000000,0.00678270,1,2883.20598615,2883.20598615,0.15465233,11,0.00000000,reproductive,158.57632924,1.60003073,8.50714144,593829.57051718
396,1,MS,12.56581115,False,0.00000000,10.00000000,0.00678927,1,2883.20598615,2883.20598615,0.15512546,11,0.00000000,reproductive,158.97677451,1.60986199,8.43399293,596712.77650334
397,1,MS,6.77322633,False,0.00000000,10.00000000,0.00019674,1,2883.20598615,2883.20598615,0.15560003,11,0.00000000,reproductive,159.37721979,1.61135519,2.42730291,599595.98248949
398,1,MS,2.97301791,False,0.00000000,10.00000000,0.00019713,1,2883.20598615,2883.20598615,0.15608282,11,0.00000000,reproductive,159.77766507,1.61276718,2.42353313,602479.18847565
399,1,MS,2.25014093,False,0.00000000,10.00000000,0.00019745,1,2883.20598615,2883.20598615,0.15655984,11,0.00000000,reproductive,160.17811034,1.60833989,2.42632852,605362.39446180
400,1,MS,2.33065491,False,0.00000000,10.00000000,0.00019675,1,2883.20598615,2883.20598615,0.15695660,11,0.00008161,reproductive,160.57855562,1.60284541,2.43013637,608245.60044795
401,1,MS,2.26979798,False,0.00000000,10.00000000,0.00019603,1,2883.20598615,2883.20598615,0.15735472,11,0.00016323,reproductive,160.97900089,1.59746824,2.43246695,611128.80643411
402,1,MS,2.24757987,False,0.00000000,10.00000000,0.00019531,1,2883.20598615,2883.20598615,0.15775420,11,0.00024484,reproductive,161.37944617,1.59201599,2.43471196,614012.01242026
403,1,MS,2.17871431,False,0.00000000,10.00000000,0.00019459,1,2883.20598615,2883.20598615,0.15815505,11,0.00032646,reproductive,161.77989145,1.58656393,2.43694170,616895.21840642
404,1,MS,2.16010439,False,0.00000000,10.00000000,0.00019345,1,2883.20598615,2883.20598615,0.15855727,11,0.00040807,reproductive,162.18033672,1.58104252,2.43883499,619778.42439257
405,1,MS,2.14922341,False,0.00000000,10.00000000,0.00019271,1,2883.20598615,2883.20598615,0.15896088,11,0.00048969,reproductive,162.58078200,1.57551039,2.44111962,622661.63037873
406,1,MS,2.15074990,False,0.00000000,10.00000000,0.00019195,1,2883.20598615,2883.20598615,0.15936586,11,0.00057130,reproductive,162.98122727,1.57009204,2.44338214,625544.83636488
407,1,MS,2.18789175,False,0.00000000,10.00000000,0.00019120,1,2883.20598615,2883.20598615,0.15977223,11,0.00065292,reproductive,163.38167255,1.56470432,2.44568744,628428.04235104
408,1,MS,2.17915857,False,0.00000000,10.00000000,0.00019029,1,2883.20598615,2883.20598615,0.16017999,11,0.00073453,reproductive,163.78211782,1.55943743,2.44786701,631311.24833719
409,1,MS,6.85620351,False,0.00000000,10.00000000,0.00675106,1,2883.20598615,2883.20598615,0.16058914,11,0.00081615,reproductive,164.18256310,1.56963863,12.61312643,634194.45432334
410,1,MS,11.37695988,False,0.00000000,10.00000000,0.00674410,1,2883.20598615,2883.20598615,0.16099973,11,0.00089776,reproductive,164.58300838,1.56754065,10.78856801,637077.66030950
411,1,MS,12.36921284,False,0.00000000,10.00000000,0.00673704,1,2883.20598615,2883.20598615,0.16141177,11,0.00097938,reproductive,164.98345365,1.58278391,10.45371719,639960.86629565
412,1,MS,12.72364956,False,0.00000000,10.00000000,0.00671607,1,2883.20598615,2883.20598615,0.16182527,11,0.00106099,reproductive,165.38389893,1.60034904,10.15441187,642844.07228181
413,1,MS,12.21173704,False,0.00000000,10.00000000,0.00672466,1,2883.20598615,2883.20598615,0.16223248,11,0.00114261,reproductive,165.78434420,1.61704067,9.94463315,645727.27826796
414,1,MS,12.80957252,False,0.00000000,10.00000000,0.00671297,1,2883.20598615,2883.20598615,0.16265669,11,0.00122422,reproductive,166.18478948,1.63178247,9.73898210,648610.48425412
415,1,MS,13.39127784,False,0.00000000,10.00000000,0.00669485,1,2883.20598615,2883.20598615,0.16303561,11,0.00130584,reproductive,166.58523476,1.64605773,9.54456061,651493.69024027
416,1,MS,13.52802672,False,0.00000000,10.00000000,0.00666107,1,2883.20598615,2883.20598615,0.16341640,11,0.00138745,reproductive,166.98568003,1.65936697,9.37120563,654376.89622643
417,1,MS,13.67586033,False,0.00000000,10.00000000,0.00664533,1,2883.20598615,2883.20598615,0.16378992,11,0.00146907,reproductive,167.38612531,1.67137285,9.23273239,657260.10221258
418,1,MS,13.67358099,False,0.00000000,10.00000000,0.00663103,1,2883.20598615,2883.20598615,0.16417448,11,0.00155068,reproductive,167.78657058,1.68238391,9.11901367,660143.30819874
419,1,MS,13.73822666,False,0.00000000,10.00000000,0.00661566,1,2883.20598615,2883.20598615,0.16456093,11,0.00163229,reproductive,168.18701586,1.69243818,9.02045312,663026.51418489
420,1,MS,13.81457443,False,0.00000000,10.00000000,0.00660885,1,2883.20598615,2883.20598615,0.16494927,11,0.00171391,reproductive,168.58746113,1.70180082,8.94638758,665909.72017104
421,1,MS,8.03895378,False,0.00000000,10.00000000,0.00018004,1,2883.20598615,2883.20598615,0.16533950,11,0.00179552,reproductive,168.98790641,1.70325616,2.63506765,668792.92615720
422,1,MS,3.83209095,False,0.00000000,10.00000000,0.00017925,1,2883.20598615,2883.20598615,0.16573162,11,0.00187714,reproductive,169.38835169,1.70686272,2.62594010,671676.13214335
423,1,MS,3.03011836,False,0.00000000,10.00000000,0.00017845,1,2883.20598615,2883.20598615,0.16612560,11,0.00195875,reproductive,169.78879696,1.70390217,2.62648250,674559.33812951
424,1,MS,2.77030202,False,0.00000000,10.00000000,0.00017765,1,2883.20598615,2883.20598615,0.16652146,11,0.00204037,reproductive,170.18924224,1.69969970,2.62848493,677442.54411566
425,1,MS,2.65402155,False,0.00000000,10.00000000,0.00017684,1,2883.20598615,2883.20598615,0.16691921,11,0.00212198,reproductive,170.58968751,1.69506331,2.63082292,680325.75010182
426,1,MS,2.59253454,False,0.00000000,10.00000000,0.00017604,1,2883.20598615,2883.20598615,0.16731884,11,0.00220360,reproductive,170.99013279,1.69025133,2.63326342,683208.95608797
427,1,MS,2.55328317,False,0.00000000,10.00000000,0.00017521,1,2883.20598615,2883.20598615,0.16772037,11,0.00228521,reproductive,171.39057807,1.68536487,2.63575256,686092.16207413
428,1,MS,2.53468727,False,0.00000000,10.00000000,0.00017439,1,2883.20598615,2883.20598615,0.16812380,11,0.00236683,reproductive,171.79102334,1.68044006,2.63827197,688975.36806028
429,1,MS,2.52553499,False,0.00000000,10.00000000,0.00017357,1,2883.20598615,2883.20598615,0.16852914,11,0.00244844,reproductive,172.19146862,1.67553171,2.64081089,691858.57404643
430,1,MS,2.52231610,False,0.00000000,10.00000000,0.00017275,1,2883.20598615,2883.20598615,0.16893639,11,0.00253006,reproductive,172.59191389,1.67064049,2.64337253,694741.78003259
431,1,MS,2.50952807,False,0.00000000,10.00000000,0.00017192,1,2883.20598615,2883.20598615,0.16934556,11,0.00261167,reproductive,172.99235917,1.66578589,2.64593184,697624.98601874
432,1,MS,2.50639870,False,0.00000000,10.00000000,0.00017109,1,2883.20598615,2883.20598615,0.16975666,11,0.00269329,reproductive,173.39280445,1.66097252,2.64850781,700508.19200490
433,1,MS,6.96828481,False,0.00000000,10.00000000,0.00641522,1,2883.20598615,2883.20598615,0.17016969,11,0.00277490,reproductive,173.79324972,1.67061215,12.89886307,703391.39799105
434,1,MS,11.91943373,False,0.00000000,10.00000000,0.00640070,1,2883.20598615,2883.20598615,0.17058470,11,0.00285652,reproductive,174.19369500,1.66068797,11.20669134,706274.60397721
435,1,MS,12.92753453,False,0.00000000,10.00000000,0.00638597,1,2883.20598615,2883.20598615,0.17100170,11,0.00293813,reproductive,174.59414027,1.67267790,10.88586096,709157.80996336
436,1,MS,13.27440517,False,0.00000000,10.00000000,0.00637038,1,2883.20598615,2883.20598615,0.17142069,11,0.00301975,reproductive,174.99458555,1.68846197,10.60741823,712041.01594952
437,1,MS,13.46841194,False,0.00000000,10.00000000,0.00635577,1,2883.20598615,2883.20598615,0.17184169,11,0.00310136,reproductive,175.39503082,1.70423922,10.36366440,714924.22193567
438,1,MS,13.52259930,False,0.00000000,10.00000000,0.00634974,1,2883.20598615,2883.20598615,0.17228957,11,0.00144811,reproductive,175.79547610,1.71858468,10.16496127,717807.42792183
439,1,MS,13.55061893,False,0.00000000,10.00000000,0.00635113,1,2883.20598615,2883.20598615,0.17275908,11,0.00148524,reproductive,176.19592138,1.73187762,9.99732391,720690.63390798
440,1,MS,13.64019085,False,0.00000000,10.00000000,0.00634755,1,2883.20598615,2883.20598615,0.17323063,11,0.00152237,reproductive,176.59636665,1.74404590,9.84984061,723573.83989413
441,1,MS,13.75366897,False,0.00000000,10.00000000,0.00634886,1,2883.20598615,2883.20598615,0.17370421,11,0.00155950,reproductive,176.99681193,1.75525369,9.72676958,726457.04588029
442,1,MS,13.78733648,False,0.00000000,10.00000000,0.00635013,1,2883.20598615,2883.20598615,0.17417983,11,0.00159663,reproductive,177.39725720,1.76570492,9.62169126,729340.25186644
443,1,MS,13.88745922,False,0.00000000,10.00000000,0.00635138,1,2883.20598615,2883.20598615,0.17465750,11,0.00163376,reproductive,177.79770248,1.77531935,9.53292686,732223.45785260
444,1,MS,13.98313902,False,0.00000000,10.00000000,0.00635350,1,2883.20598615,2883.20598615,0.17513723,11,0.00167089,reproductive,178.19814776,1.78435039,9.45970934,735106.66383875
445,1,MS,7.85540963,False,0.00000000,10.00000000,0.00016789,1,2883.20598615,2883.20598615,0.17561903,11,0.00170803,reproductive,178.59859303,1.78573414,2.85137060,737989.86982491
446,1,MS,3.51507082,False,0.00000000,10.00000000,0.00016806,1,2883.20598615,2883.20598615,0.17610288,11,0.00174516,reproductive,178.99903831,1.78931527,2.84355818,740873.07581106
447,1,MS,2.77306389,False,0.00000000,10.00000000,0.00016823,1,2883.20598615,2883.20598615,0.17658879,11,0.00178229,reproductive,179.39948358,1.78620653,2.84556344,743756.28179722
448,1,MS,2.55017202,False,0.00000000,10.00000000,0.00016839,1,2883.20598615,2883.20598615,0.17707675,11,0.00181942,reproductive,179.79992886,1.78181404,2.84893687,746639.48778337
449,1,MS,2.44985220,False,0.00000000,10.00000000,0.00016854,1,2883.20598615,2883.20598615,0.17756677,11,0.00185655,reproductive,180.20037413,1.77728519,2.85264587,749522.69376952
450,1,MS,2.31616740,False,0.00000000,10.00000000,0.00016873,1,2883.20598615,2883.20598615,0.17806998,11,0.00189368,reproductive,180.60081941,1.77250888,2.85643321,752405.89975568
451,1,MS,2.35733040,False,0.00000000,10.00000000,0.00016886,1,2883.20598615,2883.20598615,0.17856407,11,0.00193081,reproductive,181.00126469,1.76755240,2.86028046,755289.10574183
452,1,MS,2.33143107,False,0.00000000,10.00000000,0.00016901,1,2883.20598615,2883.20598615,0.17906021,11,0.00196794,reproductive,181.40170996,1.76261153,2.86415035,758172.31172799
453,1,MS,2.35801873,False,0.00000000,10.00000000,0.00016916,1,2883.20598615,2883.20598615,0.17955840,11,0.00200507,reproductive,181.80215524,1.75780874,2.86805585,761055.51771414
454,1,MS,2.32153174,False,0.00000000,10.00000000,0.00016932,1,2883.20598615,2883.20598615,0.18005866,11,0.00204220,reproductive,182.20260051,1.75299266,2.87194036,763938.72370030
455,1,MS,2.31815936,False,0.00000000,10.00000000,0.00016947,1,2883.20598615,2883.20598615,0.18056098,11,0.00207934,reproductive,182.60304579,1.74818737,2.87585379,766821.92968645
456,1,MS,2.31195034,False,0.00000000,10.00000000,0.00016962,1,2883.20598615,2883.20598615,0.18106538,11,0.00211647,reproductive,183.00349107,1.74341858,2.87977262,769705.13567261
457,1,MS,7.20879321,False,0.00000000,10.00000000,0.00635507,1,2883.20598615,2883.20598615,0.18157186,11,0.00215360,reproductive,183.40393634,1.75267620,13.69853763,772588.34165876
458,1,MS,12.31496182,False,0.00000000,10.00000000,0.00635677,1,2883.20598615,2883.20598615,0.18208047,11,0.00219073,reproductive,183.80438162,1.74356747,11.90767594,775471.54764492
459,1,MS,13.29711673,False,0.00000000,10.00000000,0.00635854,1,2883.20598615,2883.20598615,0.18259121,11,0.00222786,reproductive,184.20482689,1.75556612,11.58434623,778354.75363107
460,1,MS,13.60739169,False,0.00000000,10.00000000,0.00635238,1,2883.20598615,2883.20598615,0.18310411,11,0.00226499,reproductive,184.60527217,1.77100789,11.29417435,781237.95961722
461,1,MS,13.80159540,False,0.00000000,10.00000000,0.00635427,1,2883.20598615,2883.20598615,0.18361917,11,0.00230212,reproductive,185.00571744,1.78617215,11.05016958,784121.16560338
462,1,MS,13.95764165,False,0.00000000,10.00000000,0.00635628,1,2883.20598615,2883.20598615,0.18413639,11,0.00233925,reproductive,185.40616272,1.80028912,10.83912482,787004.37158953
463,1,MS,14.08480707,False,0.00000000,10.00000000,0.00635838,1,2883.20598615,2883.20598615,0.18465579,11,0.00237638,reproductive,185.80660800,1.81324776,10.65687731,789887.57757569
464,1,MS,14.20458115,False,0.00000000,10.00000000,0.00634879,1,2883.20598615,2883.20598615,0.18517737,11,0.00241351,reproductive,186.20705327,1.82511095,10.48661485,792770.78356184
465,1,MS,14.33234723,False,0.00000000,10.00000000,0.00635113,1,2883.20598615,2883.20598615,0.18570115,11,0.00245064,reproductive,186.60749855,1.83598665,10.35308700,795653.98954800
466,1,MS,14.42223452,False,0.00000000,10.00000000,0.00635392,1,2883.20598615,2883.20598615,0.18622712,11,0.00248778,reproductive,187.00794382,1.84603845,10.23932419,798537.19553415
467,1,MS,14.50309197,False,0.00000000,10.00000000,0.00635636,1,2883.20598615,2883.20598615,0.18675531,11,0.00252491,reproductive,187.40838910,1.85533628,10.14249530,801420.40152031
468,1,MS,14.57635222,False,0.00000000,10.00000000,0.00635294,1,2883.20598615,2883.20598615,0.18728571,11,0.00256204,reproductive,187.80883438,1.86397233,10.05624427,804303.60750646
469,1,MS,7.89809957,False,0.00000000,10.00000000,0.00017144,1,2883.20598615,2883.20598615,0.18781833,11,0.00259917,reproductive,188.20927965,1.86531717,3.10263764,807186.81349261
470,1,MS,3.55515623,False,0.00000000,10.00000000,0.00017106,1,2883.20598615,2883.20598615,0.18835317,11,0.00263630,reproductive,188.60972493,1.86915542,3.09493279,810070.01947877
471,1,MS,2.79068841,False,0.00000000,10.00000000,0.00017119,1,2883.20598615,2883.20598615,0.18889022,11,0.00267343,reproductive,189.01017020,1.86643771,3.09736843,812953.22546492
472,1,MS,2.64364240,False,0.00000000,10.00000000,0.00017136,1,2883.20598615,2883.20598615,0.18942224,11,0.00271056,reproductive,189.41061548,1.86255464,3.10137249,815836.43145108
473,1,MS,2.48481350,False,0.00000000,10.00000000,0.00017146,1,2883.20598615,2883.20598615,0.18996327,11,0.00274769,reproductive,189.81106076,1.85841502,3.10554203,818719.63743723
474,1,MS,2.41678778,False,0.00000000,10.00000000,0.00017160,1,2883.20598615,2883.20598615,0.19050647,11,0.00278482,reproductive,190.21150603,1.85404573,3.10988873,821602.84342339
475,1,MS,2.38729867,False,0.00000000,10.00000000,0.00017174,1,2883.20598615,2883.20598615,0.19105183,11,0.00282195,reproductive,190.61195131,1.84958293,3.11428427,824486.04940954
476,1,MS,2.37401803,False,0.00000000,10.00000000,0.00017187,1,2883.20598615,2883.20598615,0.19159938,11,0.00285909,reproductive,191.01239658,1.84509705,3.11870690,827369.25539570
477,1,MS,2.36240928,False,0.00000000,10.00000000,0.00017202,1,2883.20598615,2883.20598615,0.19214911,11,0.00289622,reproductive,191.41284186,1.84061884,3.12313690,830252.46138185
478,1,MS,2.35567659,False,0.00000000,10.00000000,0.00017198,1,2883.20598615,2883.20598615,0.19270102,11,0.00293335,reproductive,191.81328713,1.83615555,3.12740219,833135.66736801
479,1,MS,2.34617688,False,0.00000000,10.00000000,0.00017212,1,2883.20598615,2883.20598615,0.19325514,11,0.00297048,reproductive,192.21373241,1.83168754,3.13184521,836018.87335416
480,1,MS,2.35609966,False,0.00000000,10.00000000,0.00017225,1,2883.20598615,2883.20598615,0.19381146,11,0.00300761,reproductive,192.61417769,1.82731256,3.13630797,838902.07934031
481,1,MS,7.76045007,False,0.00000000,10.00000000,0.00660713,1,2883.20598615,2883.20598615,0.19436999,11,0.00304474,reproductive,193.01462296,1.83642490,14.81582315,841785.28532647
482,1,MS,13.09169724,False,0.00000000,10.00000000,0.00661154,1,2883.20598615,2883.20598615,0.19493076,11,0.00308187,reproductive,193.41506824,1.82668905,12.90102366,844668.49131262
483,1,MS,14.09201429,False,0.00000000,10.00000000,0.00661643,1,2883.20598615,2883.20598615,0.19549381,11,0.00311900,reproductive,193.81551351,1.83799127,12.53722699,847551.69729878
484,1,MS,14.45493764,False,0.00000000,10.00000000,0.00660711,1,2883.20598615,2883.20598615,0.19605914,11,0.00315613,reproductive,194.21595879,1.85265754,12.20373686,850434.90328493
485,1,MS,14.68072144,False,0.00000000,10.00000000,0.00661230,1,2883.20598615,2883.20598615,0.19662676,11,0.00319326,reproductive,194.61640407,1.86706440,11.93029158,853318.10927109
486,1,MS,14.93634914,False,0.00000000,10.00000000,0.00661763,1,2883.20598615,2883.20598615,0.19718695,11,0.00323040,reproductive,195.01684934,1.88039617,11.69478988,856201.31525724
487,1,MS,15.08901871,False,0.00000000,10.00000000,0.00661956,1,2883.20598615,2883.20598615,0.19775012,11,0.00326753,reproductive,195.41729462,1.89265342,11.30317974,859084.52124340
488,1,MS,15.22328965,False,0.00000000,10.00000000,0.00660998,1,2883.20598615,2883.20598615,0.19831501,11,0.00330466,reproductive,195.81773989,1.90380350,11.10463911,861967.72722955
489,1,MS,15.33861747,False,0.00000000,10.00000000,0.00661555,1,2883.20598615,2883.20598615,0.19888161,11,0.00334179,reproductive,196.21818517,1.91397550,10.95033959,864850.93321570
490,1,MS,15.35638082,False,0.00000000,10.00000000,0.00662264,1,2883.20598615,2883.20598615,0.19946170,11,0.00337892,reproductive,196.61863044,1.92328606,10.81946540,867734.13920186
491,1,MS,15.54855476,False,0.00000000,10.00000000,0.00662946,1,2883.20598615,2883.20598615,0.20003108,11,0.00341605,reproductive,197.01907572,1.93182243,10.70989225,870617.34518801
492,1,MS,15.64786334,False,0.00000000,10.00000000,0.00661962,1,2883.20598615,2883.20598615,0.20060205,11,0.00345318,reproductive,197.41952100,1.93980666,10.59657359,873500.55117417
493,1,MS,8.31218223,False,0.00000000,10.00000000,0.00017424,1,2883.20598615,2883.20598615,0.20117459,11,0.00349031,reproductive,197.81996627,1.94114626,3.48200197,876383.75716032
494,1,MS,3.08103324,False,0.00000000,10.00000000,0.00017449,1,2883.20598615,2883.20598615,0.20183411,11,0.00352744,reproductive,198.22041155,1.94596872,3.47217560,879266.96314648
