t,plant,axis,Conc_Nitrates_Soil,Tsoil,mineralisation,nitrates,volume
79,1,MS,425709.47114350,3.92600000,0.00200143,425709.47114350,1
80,1,MS,425684.62892590,3.53700000,0.00193538,425684.62892590,1
81,1,MS,425660.45463333,3.16000000,0.00187329,425660.45463333,1
82,1,MS,425636.81267637,2.84700000,0.00182312,425636.81267637,1
83,1,MS,425613.57342695,2.60500000,0.00178518,425613.57342695,1
84,1,MS,425590.46517423,2.49400000,0.00176803,425590.46517423,1
85,1,MS,425567.37699632,2.45700000,0.00176234,425567.37699632,1
86,1,MS,425544.36364933,2.40300000,0.00175407,425544.36364933,1
87,1,MS,425521.43125630,2.35400000,0.00174660,425521.43125630,1
88,1,MS,425498.60283757,2.30300000,0.00173885,425498.60283757,1
89,1,MS,425475.92309823,2.24100000,0.00172948,425475.92309823,1
90,1,MS,425453.38330881,2.17900000,0.00172015,425453.38330881,1
91,1,MS,425430.94954026,2.14300000,0.00171476,425430.94954026,1
92,1,MS,425408.70456934,2.07000000,0.00170386,425408.70456934,1
93,1,MS,425386.62797869,1.98800000,0.00169171,425386.62797869,1
94,1,MS,425364.51985744,1.93200000,0.00168345,425364.51985744,1
95,1,MS,425342.07943290,1.92100000,0.00168183,425342.07943290,1
96,1,MS,425318.80734042,2.04400000,0.00170000,425318.80734042,1
97,1,MS,425293.77354672,2.51600000,0.00177141,425293.77354672,1
98,1,MS,425266.96094105,2.92600000,0.00183567,425266.96094105,1
99,1,MS,425238.57795174,3.18900000,0.00187800,425238.57795174,1
100,1,MS,425209.30822618,3.18100000,0.00187670,425209.30822618,1
101,1,MS,425180.00060821,2.89100000,0.00183010,425180.00060821,1
102,1,MS,425150.73144343,2.60100000,0.00178456,425150.73144343,1
103,1,MS,425121.78687444,2.25000000,0.00173084,425121.78687444,1
104,1,MS,425092.72914082,2.09800000,0.00170804,425092.72914082,1
105,1,MS,425063.43824173,2.02300000,0.00169689,425063.43824173,1
106,1,MS,425034.00008740,1.94600000,0.00168551,425034.00008740,1
107,1,MS,425004.53169315,1.84900000,0.00167128,425004.53169315,1
108,1,MS,424974.99804310,1.78700000,0.00166224,424974.99804310,1
109,1,MS,424945.39163326,1.74200000,0.00165570,424945.39163326,1
110,1,MS,424915.68830813,1.72500000,0.00165324,424915.68830813,1
111,1,MS,424885.90185181,1.72000000,0.00165252,424885.90185181,1
112,1,MS,424856.14328552,1.68200000,0.00164703,424856.14328552,1
113,1,MS,424826.41427492,1.65400000,0.00164300,424826.41427492,1
114,1,MS,424796.65277455,1.65600000,0.00164328,424796.65277455,1
115,1,MS,424766.87497873,1.65800000,0.00164357,424766.87497873,1
116,1,MS,424737.04517393,1.68000000,0.00164674,424737.04517393,1
117,1,MS,424707.16669142,1.70000000,0.00164963,424707.16669142,1
118,1,MS,424677.06458670,1.76500000,0.00165904,424677.06458670,1
119,1,MS,424646.28160357,1.95000000,0.00168610,424646.28160357,1
120,1,MS,424613.94988116,2.39800000,0.00175331,424613.94988116,1
121,1,MS,424579.53011157,2.99000000,0.00184589,424579.53011157,1
122,1,MS,424543.45907164,3.39700000,0.00191211,424543.45907164,1
123,1,MS,424506.00895418,3.69100000,0.00196129,424506.00895418,1
124,1,MS,424467.92004485,3.78200000,0.00197674,424467.92004485,1
125,1,MS,424429.93214839,3.66400000,0.00195672,424429.93214839,1
126,1,MS,424392.36204502,3.47600000,0.00192521,424392.36204502,1
127,1,MS,424355.58785931,3.17700000,0.00187605,424355.58785931,1
128,1,MS,424320.06723013,2.72900000,0.00180453,424320.06723013,1
129,1,MS,424285.16355944,2.48900000,0.00176726,424285.16355944,1
130,1,MS,424250.34211238,2.43800000,0.00175943,424250.34211238,1
131,1,MS,424215.57078974,2.41200000,0.00175545,424215.57078974,1
132,1,MS,424180.95933311,2.35900000,0.00174736,424180.95933311,1
133,1,MS,424146.54297859,2.30300000,0.00173885,424146.54297859,1
134,1,MS,424112.92277937,2.04600000,0.00170030,424112.92277937,1
135,1,MS,424079.98094920,1.82700000,0.00166806,424079.98094920,1
136,1,MS,424047.35441433,1.73300000,0.00165440,424047.35441433,1
137,1,MS,424014.98896357,1.66000000,0.00164386,424014.98896357,1
138,1,MS,423982.86957375,1.59700000,0.00163481,423982.86957375,1
139,1,MS,423951.01505536,1.53100000,0.00162538,423951.01505536,1
140,1,MS,423919.43114287,1.46600000,0.00161615,423919.43114287,1
141,1,MS,423888.09698202,1.39300000,0.00160583,423888.09698202,1
142,1,MS,423856.76378744,1.34700000,0.00159936,423856.76378744,1
143,1,MS,423825.07269127,1.33000000,0.00159697,423825.07269127,1
144,1,MS,423792.71606644,1.34000000,0.00159838,423792.71606644,1
145,1,MS,423759.19034185,1.49800000,0.00162069,423759.19034185,1
146,1,MS,423724.15152726,1.75700000,0.00165788,423724.15152726,1
147,1,MS,423687.32442596,2.08500000,0.00170610,423687.32442596,1
148,1,MS,423649.67681046,2.13100000,0.00171296,423649.67681046,1
149,1,MS,423612.27027135,1.90200000,0.00167904,423612.27027135,1
150,1,MS,423575.29186979,1.63700000,0.00164055,423575.29186979,1
151,1,MS,423538.38958510,1.51200000,0.00162268,423538.38958510,1
152,1,MS,423501.40546605,1.45400000,0.00161445,423501.40546605,1
153,1,MS,423464.36789072,1.40700000,0.00160780,423464.36789072,1
154,1,MS,423427.27971453,1.37700000,0.00160358,423427.27971453,1
155,1,MS,423390.12795070,1.36200000,0.00160147,423390.12795070,1
156,1,MS,423352.90050227,1.36400000,0.00160175,423352.90050227,1
157,1,MS,423315.59489697,1.37900000,0.00160386,423315.59489697,1
158,1,MS,423278.20519159,1.40800000,0.00160794,423278.20519159,1
159,1,MS,423240.64408397,1.47400000,0.00161728,423240.64408397,1
160,1,MS,423202.79892720,1.58400000,0.00163295,423202.79892720,1
161,1,MS,423164.68765830,1.69700000,0.00164919,423164.68765830,1
162,1,MS,423126.23838837,1.84000000,0.00166996,423126.23838837,1
163,1,MS,423087.76628852,1.89600000,0.00167816,423087.76628852,1
164,1,MS,423050.18522237,1.67700000,0.00164631,423050.18522237,1
165,1,MS,423013.43366979,1.45900000,0.00161515,423013.43366979,1
166,1,MS,422976.72220006,1.43000000,0.00161105,422976.72220006,1
167,1,MS,422938.29975687,1.86200000,0.00167318,422938.29975687,1
168,1,MS,422896.88166286,2.57100000,0.00177991,422896.88166286,1
169,1,MS,422851.72640279,3.34600000,0.00190369,422851.72640279,1
170,1,MS,422802.74639855,4.05000000,0.00202291,422802.74639855,1
171,1,MS,422752.04002320,4.23300000,0.00205500,422752.04002320,1
172,1,MS,422701.58415602,4.01600000,0.00201700,422701.58415602,1
173,1,MS,422652.49017913,3.58000000,0.00194258,422652.49017913,1
174,1,MS,422605.17337557,3.06500000,0.00185793,422605.17337557,1
175,1,MS,422558.47301135,2.84500000,0.00182281,422558.47301135,1
176,1,MS,422511.50921003,2.86500000,0.00182597,422511.50921003,1
177,1,MS,422464.02688790,2.97000000,0.00184269,422464.02688790,1
178,1,MS,422416.06374433,3.08500000,0.00186115,422416.06374433,1
179,1,MS,422367.75332590,3.18700000,0.00187767,422367.75332590,1
180,1,MS,422319.15238304,3.29000000,0.00189449,422319.15238304,1
181,1,MS,422270.19278249,3.42200000,0.00191624,422270.19278249,1
182,1,MS,422220.71486393,3.60300000,0.00194645,422220.71486393,1
183,1,MS,422170.65839464,3.80800000,0.00198118,422170.65839464,1
184,1,MS,422120.33562575,3.94900000,0.00200540,422120.33562575,1
185,1,MS,422069.85575104,4.07200000,0.00202674,422069.85575104,1
186,1,MS,422019.16888983,4.21300000,0.00205147,422019.16888983,1
187,1,MS,421968.28845739,4.35800000,0.00207719,421968.28845739,1
188,1,MS,421917.34243905,4.47900000,0.00209887,421917.34243905,1
189,1,MS,421866.27182645,4.61700000,0.00212386,421866.27182645,1
190,1,MS,421814.81804730,4.80800000,0.00215889,421814.81804730,1
191,1,MS,421762.47610715,5.09300000,0.00221214,421762.47610715,1
192,1,MS,421708.88997067,5.42900000,0.00227646,421708.88997067,1
193,1,MS,421653.40798327,5.86500000,0.00236248,421653.40798327,1
194,1,MS,421595.99702118,6.27200000,0.00244544,421595.99702118,1
195,1,MS,421537.46298020,6.50600000,0.00249434,421537.46298020,1
196,1,MS,421478.23496261,6.65400000,0.00252573,421478.23496261,1
197,1,MS,421418.99784155,6.68800000,0.00253299,421418.99784155,1
198,1,MS,421360.02818065,6.68500000,0.00253235,421360.02818065,1
199,1,MS,421301.36380821,6.68400000,0.00253213,421301.36380821,1
200,1,MS,421243.12931602,6.66800000,0.00252871,421243.12931602,1
201,1,MS,421185.40220348,6.64600000,0.00252402,421185.40220348,1
202,1,MS,421128.14106525,6.64300000,0.00252338,421128.14106525,1
203,1,MS,421071.00646501,6.72200000,0.00254027,421071.00646501,1
204,1,MS,421014.05325420,6.80000000,0.00255704,421014.05325420,1
205,1,MS,420957.39573633,6.86200000,0.00257045,420957.39573633,1
206,1,MS,420901.13415444,6.91000000,0.00258087,420901.13415444,1
207,1,MS,420845.29075728,6.96300000,0.00259242,420845.29075728,1
208,1,MS,420789.81597857,7.03500000,0.00260819,420789.81597857,1
209,1,MS,420734.92653488,7.06500000,0.00261479,420734.92653488,1
210,1,MS,420680.61684744,7.10000000,0.00262250,420680.61684744,1
211,1,MS,420626.90326320,7.13500000,0.00263024,420626.90326320,1
212,1,MS,420574.15355071,7.09000000,0.00262030,420574.15355071,1
213,1,MS,420522.77454810,6.94600000,0.00258871,420522.77454810,1
214,1,MS,420472.58268921,6.83200000,0.00256395,420472.58268921,1
215,1,MS,420423.04550257,6.83000000,0.00256352,420423.04550257,1
216,1,MS,420373.89808216,6.87100000,0.00257240,420373.89808216,1
217,1,MS,420325.10725342,6.89600000,0.00257782,420325.10725342,1
218,1,MS,420276.67636728,6.89500000,0.00257761,420276.67636728,1
219,1,MS,420228.16868309,7.00700000,0.00260205,420228.16868309,1
220,1,MS,420179.24579134,7.20000000,0.00264466,420179.24579134,1
221,1,MS,420130.17894492,7.33500000,0.00267485,420130.17894492,1
222,1,MS,420080.99203073,7.47500000,0.00270648,420080.99203073,1
223,1,MS,420031.93511704,7.56500000,0.00272700,420031.93511704,1
224,1,MS,419983.52415583,7.54000000,0.00272129,419983.52415583,1
225,1,MS,419935.79752661,7.51000000,0.00271444,419935.79752661,1
226,1,MS,419888.52211651,7.54500000,0.00272243,419888.52211651,1
227,1,MS,419841.59266959,7.61500000,0.00273846,419841.59266959,1
228,1,MS,419794.80287048,7.74500000,0.00276846,419794.80287048,1
229,1,MS,419748.02172878,7.92500000,0.00281049,419748.02172878,1
230,1,MS,419701.43656558,8.07000000,0.00284478,419701.43656558,1
231,1,MS,419655.27808771,8.17500000,0.00286984,419655.27808771,1
232,1,MS,419609.66643617,8.26000000,0.00289028,419609.66643617,1
233,1,MS,419565.11522577,8.21500000,0.00287945,419565.11522577,1
234,1,MS,419522.02135020,8.05500000,0.00284122,419522.02135020,1
235,1,MS,419480.45166073,7.85000000,0.00279291,419480.45166073,1
236,1,MS,419439.87383191,7.78500000,0.00277775,419439.87383191,1
237,1,MS,419399.35475259,7.99000000,0.00282582,419399.35475259,1
238,1,MS,419359.43477883,8.02500000,0.00283410,419359.43477883,1
239,1,MS,419320.14255658,7.97500000,0.00282227,419320.14255658,1
240,1,MS,419280.37988414,8.15500000,0.00286505,419280.37988414,1
241,1,MS,419239.79553387,8.38000000,0.00291936,419239.79553387,1
242,1,MS,419198.81416556,8.43500000,0.00293278,419198.81416556,1
243,1,MS,419157.72984676,8.39500000,0.00292301,419157.72984676,1
244,1,MS,419116.86538379,8.29500000,0.00289874,419116.86538379,1
245,1,MS,419076.20448545,8.21500000,0.00287945,419076.20448545,1
246,1,MS,419035.55906804,8.23500000,0.00288426,419035.55906804,1
247,1,MS,418994.89620774,8.30000000,0.00289995,418994.89620774,1
248,1,MS,418954.39525101,8.35000000,0.00291207,418954.39525101,1
249,1,MS,418914.09568853,8.42000000,0.00292911,418914.09568853,1
250,1,MS,418874.37019741,8.40000000,0.00292423,418874.37019741,1
251,1,MS,418835.18672076,8.39500000,0.00292301,418835.18672076,1
252,1,MS,418796.42890820,8.45000000,0.00293645,418796.42890820,1
253,1,MS,418758.56565818,8.36000000,0.00291450,418758.56565818,1
254,1,MS,418721.92988094,8.15500000,0.00286505,418721.92988094,1
255,1,MS,418686.13733726,8.06500000,0.00284359,418686.13733726,1
256,1,MS,418650.99990861,8.04500000,0.00283884,418650.99990861,1
257,1,MS,418616.36811984,8.08500000,0.00284835,418616.36811984,1
258,1,MS,418582.24114156,8.13500000,0.00286027,418582.24114156,1
259,1,MS,418548.95680800,8.07500000,0.00284597,418548.95680800,1
260,1,MS,418517.03092492,7.82000000,0.00278590,418517.03092492,1
261,1,MS,418486.33187296,7.58000000,0.00273043,418486.33187296,1
262,1,MS,418456.57739888,7.42500000,0.00269514,418456.57739888,1
263,1,MS,418427.56127095,7.32000000,0.00267148,418427.56127095,1
264,1,MS,418398.92716177,7.31500000,0.00267035,418398.92716177,1
265,1,MS,418370.46697800,7.36000000,0.00268047,418370.46697800,1
266,1,MS,418342.43588608,7.26500000,0.00265916,418342.43588608,1
267,1,MS,418314.72282855,7.18500000,0.00264133,418314.72282855,1
268,1,MS,418287.46667048,7.02900000,0.00260687,418287.46667048,1
269,1,MS,418260.87033310,6.77900000,0.00255251,418260.87033310,1
270,1,MS,418235.11199293,6.43900000,0.00248025,418235.11199293,1
271,1,MS,418210.40737115,5.98700000,0.00238707,418210.40737115,1
272,1,MS,418186.64449844,5.57100000,0.00230415,418186.64449844,1
273,1,MS,418163.56826866,5.26600000,0.00224505,418163.56826866,1
274,1,MS,418140.65356515,5.23500000,0.00223912,418140.65356515,1
275,1,MS,418117.60210956,5.37400000,0.00226582,418117.60210956,1
276,1,MS,418094.52316479,5.47100000,0.00228462,418094.52316479,1
277,1,MS,418071.57037821,5.50400000,0.00229105,418071.57037821,1
278,1,MS,418048.84131137,5.49500000,0.00228929,418048.84131137,1
279,1,MS,418026.44762968,5.43700000,0.00227801,418026.44762968,1
280,1,MS,418004.44696681,5.35000000,0.00226118,418004.44696681,1
281,1,MS,417982.83989505,5.26200000,0.00224428,417982.83989505,1
282,1,MS,417961.56644751,5.20800000,0.00223396,417961.56644751,1
283,1,MS,417940.64596782,5.14400000,0.00222179,417940.64596782,1
284,1,MS,417920.17166028,5.02300000,0.00219895,417920.17166028,1
285,1,MS,417900.11433795,4.90800000,0.00217744,417900.11433795,1
286,1,MS,417880.13534381,4.94500000,0.00218434,417880.13534381,1
287,1,MS,417859.77315654,5.16200000,0.00222521,417859.77315654,1
288,1,MS,417838.45931302,5.59900000,0.00230965,417838.45931302,1
289,1,MS,417815.81925053,6.05400000,0.00240068,417815.81925053,1
290,1,MS,417791.34343413,6.54600000,0.00250279,417791.34343413,1
291,1,MS,417765.25332929,6.81500000,0.00256028,417765.25332929,1
292,1,MS,417738.24760429,6.74700000,0.00254563,417738.24760429,1
293,1,MS,417710.85478728,6.53300000,0.00250004,417710.85478728,1
294,1,MS,417683.27121999,6.28700000,0.00244855,417683.27121999,1
295,1,MS,417655.56196802,6.09100000,0.00240822,417655.56196802,1
296,1,MS,417627.71379816,5.95300000,0.00238019,417627.71379816,1
297,1,MS,417599.75990348,5.84100000,0.00235767,417599.75990348,1
298,1,MS,417571.76247701,5.74000000,0.00233752,417571.76247701,1
299,1,MS,417543.76148459,5.66300000,0.00232226,417543.76148459,1
300,1,MS,417515.87808927,5.56200000,0.00230239,417515.87808927,1
301,1,MS,417488.33261495,5.39500000,0.00226987,417488.33261495,1
302,1,MS,417461.13099509,5.24100000,0.00224026,417461.13099509,1
303,1,MS,417434.12463950,5.16300000,0.00222540,417434.12463950,1
304,1,MS,417407.13425775,5.17700000,0.00222806,417407.13425775,1
305,1,MS,417380.06068022,5.24200000,0.00224045,417380.06068022,1
306,1,MS,417352.68245085,5.42900000,0.00227646,417352.68245085,1
307,1,MS,417324.98068061,5.64100000,0.00231792,417324.98068061,1
308,1,MS,417297.12936732,5.80400000,0.00235027,417297.12936732,1
309,1,MS,417269.12659964,5.96700000,0.00238302,417269.12659964,1
310,1,MS,417240.83111619,6.17600000,0.00242564,417240.83111619,1
311,1,MS,417212.09944248,6.40800000,0.00247375,417212.09944248,1
312,1,MS,417182.79146769,6.67100000,0.00252935,417182.79146769,1
313,1,MS,417152.93242394,6.88400000,0.00257522,417152.93242394,1
314,1,MS,417122.50004404,7.05000000,0.00261149,417122.50004404,1
315,1,MS,417091.62066574,7.13000000,0.00262913,417091.62066574,1
316,1,MS,417060.67271747,7.09000000,0.00262030,417060.67271747,1
317,1,MS,417029.75855231,7.02500000,0.00260600,417029.75855231,1
318,1,MS,416998.95543123,6.95700000,0.00259111,416998.95543123,1
319,1,MS,416968.31737586,6.89600000,0.00257782,416968.31737586,1
320,1,MS,416937.92173488,6.82900000,0.00256330,416937.92173488,1
321,1,MS,416907.72430167,6.80500000,0.00255812,416907.72430167,1
322,1,MS,416877.78961763,6.77700000,0.00255208,416877.78961763,1
323,1,MS,416847.97306567,6.83300000,0.00256417,416847.97306567,1
324,1,MS,416818.17326550,6.94900000,0.00258936,416818.17326550,1
325,1,MS,416788.41720014,7.07500000,0.00261699,416788.41720014,1
326,1,MS,416758.87161641,7.15000000,0.00263356,416758.87161641,1
327,1,MS,416729.64777081,7.19000000,0.00264244,416729.64777081,1
328,1,MS,416700.78510396,7.22000000,0.00264911,416700.78510396,1
329,1,MS,416672.33327058,7.23500000,0.00265246,416672.33327058,1
330,1,MS,416644.33991861,7.23000000,0.00265134,416644.33991861,1
331,1,MS,416616.87635532,7.19500000,0.00264355,416616.87635532,1
332,1,MS,416589.91781363,7.17000000,0.00263800,416589.91781363,1
333,1,MS,416563.48735398,7.13000000,0.00262913,416563.48735398,1
334,1,MS,416537.40941191,7.14500000,0.00263245,416537.40941191,1
335,1,MS,416511.39944101,7.24000000,0.00265357,416511.39944101,1
336,1,MS,416484.95730074,7.49500000,0.00271103,416484.95730074,1
337,1,MS,416458.03225370,7.70500000,0.00275920,416458.03225370,1
338,1,MS,416430.54343574,7.83500000,0.00278940,416430.54343574,1
339,1,MS,416402.09180312,8.02000000,0.00283291,416402.09180312,1
340,1,MS,416372.93049029,8.01000000,0.00283055,416372.93049029,1
341,1,MS,416343.58653441,7.76500000,0.00277310,416343.58653441,1
342,1,MS,416314.19060623,7.51000000,0.00271444,416314.19060623,1
343,1,MS,416284.59635359,7.35000000,0.00267822,416284.59635359,1
344,1,MS,416254.73651753,7.27000000,0.00266027,416254.73651753,1
345,1,MS,416224.90291475,7.12500000,0.00262803,416224.90291475,1
346,1,MS,416195.30578959,6.92300000,0.00258370,416195.30578959,1
347,1,MS,416165.70375031,6.86000000,0.00257001,416165.70375031,1
348,1,MS,416136.04113311,6.85900000,0.00256980,416136.04113311,1
349,1,MS,416106.55057770,6.79700000,0.00255639,416106.55057770,1
350,1,MS,416077.51546111,6.63900000,0.00252253,416077.51546111,1
351,1,MS,416048.83409711,6.53800000,0.00250110,416048.83409711,1
352,1,MS,416020.43790211,6.48500000,0.00248991,416020.43790211,1
353,1,MS,415992.67177808,6.29700000,0.00245062,415992.67177808,1
354,1,MS,415965.90404509,5.94300000,0.00237817,415965.90404509,1
355,1,MS,415939.97461314,5.64600000,0.00231891,415939.97461314,1
356,1,MS,415914.70742412,5.42100000,0.00227491,415914.70742412,1
357,1,MS,415890.23375045,5.10400000,0.00221422,415890.23375045,1
358,1,MS,415865.63623765,5.15200000,0.00222331,415865.63623765,1
359,1,MS,415839.58657161,5.72100000,0.00233374,415839.58657161,1
360,1,MS,415811.39570860,6.47700000,0.00248823,415811.39570860,1
361,1,MS,415781.36304856,7.00300000,0.00260117,415781.36304856,1
362,1,MS,415749.46671927,7.36500000,0.00268160,415749.46671927,1
363,1,MS,415715.55366249,7.60500000,0.00273616,415715.55366249,1
364,1,MS,415680.52516856,7.49500000,0.00271103,415680.52516856,1
365,1,MS,415645.49360375,7.05700000,0.00261303,415645.49360375,1
366,1,MS,415610.83007890,6.54900000,0.00250342,415610.83007890,1
367,1,MS,415576.36389359,6.15000000,0.00242030,415576.36389359,1
368,1,MS,415541.73069999,5.95900000,0.00238141,415541.73069999,1
369,1,MS,415507.09338071,5.76800000,0.00234309,415507.09338071,1
370,1,MS,415472.40673848,5.64500000,0.00231871,415472.40673848,1
371,1,MS,415437.67277786,5.56400000,0.00230278,415437.67277786,1
372,1,MS,415402.91669650,5.51500000,0.00229320,415402.91669650,1
373,1,MS,415368.04408111,5.53900000,0.00229789,415368.04408111,1
374,1,MS,415333.04858153,5.57700000,0.00230533,415333.04858153,1
375,1,MS,415297.83437518,5.67900000,0.00232542,415297.83437518,1
376,1,MS,415262.34102314,5.82500000,0.00235446,415262.34102314,1
377,1,MS,415226.77174340,5.92400000,0.00237434,415226.77174340,1
378,1,MS,415191.21855499,6.01700000,0.00239315,415191.21855499,1
379,1,MS,415155.90064097,6.05100000,0.00240007,415155.90064097,1
380,1,MS,415120.91493081,6.06700000,0.00240333,415120.91493081,1
381,1,MS,415086.17227539,6.12700000,0.00241558,415086.17227539,1
382,1,MS,415051.55255340,6.22400000,0.00243552,415051.55255340,1
383,1,MS,415016.82605011,6.39100000,0.00247020,415016.82605011,1
384,1,MS,414981.71536632,6.62100000,0.00251870,414981.71536632,1
385,1,MS,414945.70568392,6.94900000,0.00258936,414945.70568392,1
386,1,MS,414908.31506119,7.33000000,0.00267372,414908.31506119,1
387,1,MS,414870.03383431,7.44000000,0.00269854,414870.03383431,1
388,1,MS,414831.41052810,7.34000000,0.00267597,414831.41052810,1
389,1,MS,414792.94642969,7.08500000,0.00261919,414792.94642969,1
390,1,MS,414754.43442125,6.95000000,0.00258958,414754.43442125,1
391,1,MS,414716.99461911,6.50800000,0.00249476,414716.99461911,1
392,1,MS,414680.46480796,6.12500000,0.00241517,414680.46480796,1
393,1,MS,414644.93271417,5.72000000,0.00233355,414644.93271417,1
394,1,MS,414610.15489661,5.40300000,0.00227142,414610.15489661,1
395,1,MS,414575.69429897,5.24600000,0.00224122,414575.69429897,1
396,1,MS,414541.65648951,5.07600000,0.00220893,414541.65648951,1
397,1,MS,414508.18924932,4.86300000,0.00216907,414508.18924932,1
398,1,MS,414475.45945497,4.59800000,0.00212040,414475.45945497,1
399,1,MS,414443.37518033,4.36300000,0.00207808,414443.37518033,1
400,1,MS,414411.54673598,4.28200000,0.00206367,414411.54673598,1
401,1,MS,414379.70758619,4.31700000,0.00206989,414379.70758619,1
402,1,MS,414347.46803768,4.50600000,0.00210374,414347.46803768,1
403,1,MS,414314.53910578,4.82500000,0.00216203,414314.53910578,1
404,1,MS,414281.02914810,5.12800000,0.00221876,414281.02914810,1
405,1,MS,414246.77589630,5.50900000,0.00229203,414246.77589630,1
406,1,MS,414211.59357900,5.95500000,0.00238060,414211.59357900,1
407,1,MS,414175.15511152,6.48500000,0.00248991,414175.15511152,1
408,1,MS,414137.06970641,7.02900000,0.00260687,414137.06970641,1
409,1,MS,414097.65829709,7.37500000,0.00268385,414097.65829709,1
410,1,MS,414058.03068830,7.32000000,0.00267148,414058.03068830,1
411,1,MS,414018.35164084,7.12000000,0.00262692,414018.35164084,1
412,1,MS,413978.51888005,6.89500000,0.00257761,413978.51888005,1
413,1,MS,413938.84880994,6.56800000,0.00250744,413938.84880994,1
414,1,MS,413899.71165136,6.17500000,0.00242543,413899.71165136,1
415,1,MS,413860.55030194,5.99700000,0.00238910,413860.55030194,1
416,1,MS,413820.93949021,5.98400000,0.00238646,413820.93949021,1
417,1,MS,413780.74473294,6.05600000,0.00240109,413780.74473294,1
418,1,MS,413740.09800075,6.13700000,0.00241763,413740.09800075,1
419,1,MS,413699.07038146,6.23400000,0.00243758,413699.07038146,1
420,1,MS,413657.68872314,6.35500000,0.00246268,413657.68872314,1
421,1,MS,413615.89273611,6.52500000,0.00249835,413615.89273611,1
422,1,MS,413573.42663181,6.79700000,0.00255639,413573.42663181,1
423,1,MS,413530.11187141,7.14500000,0.00263245,413530.11187141,1
424,1,MS,413485.88768871,7.53500000,0.00272014,413485.88768871,1
425,1,MS,413440.58471595,8.00000000,0.00282818,413440.58471595,1
426,1,MS,413394.33331902,8.45500000,0.00293767,413394.33331902,1
427,1,MS,413348.05053717,8.71000000,0.00300071,413348.05053717,1
428,1,MS,413302.06427465,8.88500000,0.00304469,413302.06427465,1
429,1,MS,413256.46168615,9.03500000,0.00308284,413256.46168615,1
430,1,MS,413210.82922191,9.27000000,0.00314350,413210.82922191,1
431,1,MS,413164.71412963,9.58000000,0.00322519,413164.71412963,1
432,1,MS,413118.01671319,9.86000000,0.00330062,413118.01671319,1
433,1,MS,413069.98650614,10.20500000,0.00339578,413069.98650614,1
434,1,MS,413020.31412737,10.51500000,0.00348340,413020.31412737,1
435,1,MS,412969.68432365,10.59500000,0.00350635,412969.68432365,1
436,1,MS,412918.51428296,10.58000000,0.00350204,412918.51428296,1
437,1,MS,412867.25545309,10.48000000,0.00347341,412867.25545309,1
438,1,MS,412816.17096809,10.38000000,0.00344499,412816.17096809,1
439,1,MS,412765.46725957,10.27000000,0.00341398,412765.46725957,1
440,1,MS,412714.90875175,10.27000000,0.00341398,412714.90875175,1
441,1,MS,412664.60479144,10.29000000,0.00341960,412664.60479144,1
442,1,MS,412614.85402421,10.27500000,0.00341539,412614.85402421,1
443,1,MS,412565.83432858,10.24500000,0.00340697,412565.83432858,1
444,1,MS,412517.73540665,10.19000000,0.00339159,412517.73540665,1
445,1,MS,412470.33521794,10.20500000,0.00339578,412470.33521794,1
446,1,MS,412423.91565412,10.17500000,0.00338741,412423.91565412,1
447,1,MS,412379.55596800,9.84500000,0.00329654,412379.55596800,1
448,1,MS,412337.55703585,9.39500000,0.00317621,412337.55703585,1
449,1,MS,412297.51815496,9.02500000,0.00308029,412297.51815496,1
450,1,MS,412259.23467564,8.69000000,0.00299572,412259.23467564,1
451,1,MS,412222.67079218,8.33500000,0.00290843,412222.67079218,1
452,1,MS,412187.67904764,7.99000000,0.00282582,412187.67904764,1
453,1,MS,412153.98978746,7.69000000,0.00275573,412153.98978746,1
454,1,MS,412119.94323282,7.85000000,0.00279291,412119.94323282,1
455,1,MS,412083.68971394,8.49500000,0.00294748,412083.68971394,1
456,1,MS,412044.36855129,9.15500000,0.00311368,412044.36855129,1
457,1,MS,412000.49799365,9.86500000,0.00330198,412000.49799365,1
458,1,MS,411951.43726910,10.38000000,0.00344499,411951.43726910,1
459,1,MS,411897.53602378,10.58000000,0.00350204,411897.53602378,1
460,1,MS,411840.84218808,10.30500000,0.00342382,411840.84218808,1
461,1,MS,411783.15729783,9.78500000,0.00328026,411783.15729783,1
462,1,MS,411725.20282885,9.29000000,0.00314872,411725.20282885,1
463,1,MS,411666.78890586,8.98000000,0.00306880,411666.78890586,1
464,1,MS,411608.17874632,8.75500000,0.00301196,411608.17874632,1
465,1,MS,411549.89994486,8.51500000,0.00295239,411549.89994486,1
466,1,MS,411492.48128843,8.23500000,0.00288426,411492.48128843,1
467,1,MS,411435.97278033,8.00000000,0.00282818,411435.97278033,1
468,1,MS,411380.93595533,7.67500000,0.00275227,411380.93595533,1
469,1,MS,411327.61685665,7.31000000,0.00266923,411327.61685665,1
470,1,MS,411275.80274017,6.99600000,0.00259964,411275.80274017,1
471,1,MS,411225.21253042,6.77200000,0.00255101,411225.21253042,1
472,1,MS,411175.47872944,6.65600000,0.00252615,411175.47872944,1
473,1,MS,411126.70602149,6.52600000,0.00249856,411126.70602149,1
474,1,MS,411079.49432164,6.24800000,0.00244048,411079.49432164,1
475,1,MS,411033.65910495,6.00100000,0.00238991,411033.65910495,1
476,1,MS,410988.73663861,5.87200000,0.00236388,410988.73663861,1
