t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
632,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.15390005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.22691461,NA,NA
632,1,MS,roots,0.00295134,10.05666853,0.00000000,0.00000000,0.00000000,1.21353259,0.23408387,0.00029511,NA,0.07528631,0.08113755,NA,NA,NA,0.05911075,0.10191953,0.64465405,NA,0.55662907,NA,NA,24.82947960,0.99425419,50.28334267,0.20437671,NA,3.75018571,16.78055361,0.00000826,0.05898262,32.83412809,NA,0.00000000,0.00000000,0.00000000,NA,NA,161.11479193,0.29596015,0.21553461
633,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.07164892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.29020541,NA,NA
633,1,MS,roots,0.00302435,9.24900474,0.00000000,0.00000000,0.00000000,1.21146154,0.21767954,0.00029515,NA,0.07545985,0.08155330,NA,NA,NA,0.05957745,0.10444083,0.64604733,NA,0.55867039,NA,NA,24.91094412,0.90783201,46.24502369,0.20542393,NA,3.82862588,16.81345953,0.00000847,0.05899109,33.00091428,NA,0.00000000,0.00000000,0.00000000,NA,NA,162.67481858,0.30328166,0.21659061
634,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98661779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.32453210,NA,NA
634,1,MS,roots,0.00311066,8.37471733,0.00000000,0.00000000,0.00000000,1.20969035,0.19927488,0.00029520,NA,0.07564095,0.08190316,NA,NA,NA,0.06001583,0.10742153,0.64750217,NA,0.56064985,NA,NA,24.98797511,0.81568874,41.87358667,0.20630519,NA,3.90254621,16.84649262,0.00000871,0.05899980,33.16858468,NA,0.00000000,0.00000000,0.00000000,NA,NA,164.00823307,0.31193719,0.21755994
635,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89914408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.37076158,NA,NA
635,1,MS,roots,0.00318564,7.62602127,0.00671719,0.00627256,0.00106092,1.20782398,0.18313517,0.00029524,NA,0.07579828,0.08217356,NA,NA,NA,0.06040862,0.11001092,0.64875090,NA,0.56235104,NA,NA,25.05454071,0.73659636,38.13010633,0.20698629,NA,3.96592617,16.87857615,0.00000892,0.05900872,33.33067134,NA,0.00000000,0.00001046,0.00000000,NA,NA,165.14706867,0.31945642,0.21838046
636,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.81680270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.25436070,NA,NA
636,1,MS,roots,0.00327893,6.74042415,0.00662944,0.00612944,0.00103364,1.20636767,0.16337987,0.00029529,NA,0.07597081,0.08238854,NA,NA,NA,0.06076212,0.11323239,0.65012638,NA,0.56406692,NA,NA,25.11696278,0.64644936,33.70212074,0.20752781,NA,4.02506931,16.91079868,0.00000918,0.05901790,33.49345404,NA,0.00000000,0.00001017,0.00000000,NA,NA,166.05885381,0.32881112,0.21912147
637,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73855930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.34697583,NA,NA
637,1,MS,roots,0.00335587,6.01106136,0.00667341,0.00611603,0.00102835,1.20458220,0.14707388,0.00029533,NA,0.07611331,0.08250867,NA,NA,NA,0.06106620,0.11588924,0.65124215,NA,0.56547867,NA,NA,25.17567630,0.57234409,30.05530679,0.20783041,NA,4.08042696,16.94311953,0.00000940,0.05902730,33.65656444,NA,0.00000000,0.00001010,0.00000000,NA,NA,166.77126038,0.33652625,0.21968818
638,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66955570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.58082585,NA,NA
638,1,MS,roots,0.00344121,5.28468515,0.00316948,0.00288013,0.00048282,1.20293336,0.13064855,0.00029538,NA,0.07625964,0.08256721,NA,NA,NA,0.06134330,0.11883649,0.65238772,NA,0.56684641,NA,NA,25.23435579,0.50006232,26.42342576,0.20797785,NA,4.13566524,16.97607542,0.00000964,0.05903693,33.82306162,NA,0.00000000,0.00000473,0.00000000,NA,NA,167.28611643,0.34508464,0.22017015
639,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.60080239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.86431907,NA,NA
639,1,MS,roots,0.00348058,4.80038605,0.00328084,0.00295830,0.00049445,1.20032908,0.11991139,0.00029543,NA,0.07633912,0.08251380,NA,NA,NA,0.06156484,0.12019600,0.65295987,NA,0.56766781,NA,NA,25.29052734,0.45131310,24.00193024,0.20784332,NA,4.18835621,17.00907743,0.00000975,0.05904668,33.98936132,NA,0.00000000,0.00000484,0.00000000,NA,NA,167.67153360,0.34903249,0.22041775
640,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53578988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.19293432,NA,NA
640,1,MS,roots,0.00355849,4.33428398,0.00663627,0.00594574,0.00099093,1.19863840,0.10931758,0.00029548,NA,0.07646636,0.08247774,NA,NA,NA,0.06179733,0.12288639,0.65393786,NA,0.56879213,NA,NA,25.34117437,0.40503474,21.67141989,0.20775250,NA,4.23544476,17.04165796,0.00000996,0.05905664,34.15256785,NA,0.00000000,0.00000967,0.00000000,NA,NA,167.92926463,0.35684500,0.22074143
641,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.47905438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.63980469,NA,NA
641,1,MS,roots,0.00361063,3.85148338,0.00314385,0.00279850,0.00046505,1.19635272,0.09817264,0.00029553,NA,0.07655379,0.08235552,NA,NA,NA,0.06197775,0.12468722,0.65457346,NA,0.56957693,NA,NA,25.39308105,0.35810652,19.25741692,0.20744463,NA,4.28374080,17.07481760,0.00001011,0.05906675,34.31862030,NA,0.00000000,0.00000453,0.00000000,NA,NA,168.05859759,0.36207435,0.22088705
642,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42570455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.15239409,NA,NA
642,1,MS,roots,0.00365179,3.50923588,0.00630611,0.00558330,0.00092521,1.19392269,0.09033765,0.00029558,NA,0.07662327,0.08219111,NA,NA,NA,0.06214028,0.12610836,0.65505420,NA,0.57019032,NA,NA,25.44025702,0.32474708,17.54617938,0.20703051,NA,4.32726498,17.10756146,0.00001023,0.05907698,34.48147500,NA,0.00000000,0.00000900,0.00000000,NA,NA,168.09596323,0.36620115,0.22095466
643,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36427232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.64009734,NA,NA
643,1,MS,roots,0.00369710,3.31188523,0.00704917,0.00621042,0.00102628,1.19161885,0.08608944,0.00029563,NA,0.07669707,0.08201702,NA,NA,NA,0.06228845,0.12767305,0.65557020,NA,0.57081368,NA,NA,25.48579581,0.30458525,16.55942617,0.20659200,NA,4.36910668,17.14024809,0.00001035,0.05908733,34.64324662,NA,0.00000000,0.00000996,0.00000000,NA,NA,168.08077172,0.37074480,0.22100254
644,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.31135340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.22672645,NA,NA
644,1,MS,roots,0.00373699,2.97632812,0.00671544,0.00588929,0.00097055,1.18921127,0.07813543,0.00029569,NA,0.07675966,0.08180390,NA,NA,NA,0.06241574,0.12905063,0.65598906,NA,0.57131928,NA,NA,25.53011779,0.27234450,14.88164058,0.20605515,NA,4.40969167,17.17302807,0.00001046,0.05909779,34.80480551,NA,0.00000000,0.00000940,0.00000000,NA,NA,167.97359893,0.37474508,0.22097930
645,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37348710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.77725760,NA,NA
645,1,MS,roots,0.00378594,4.57716555,0.18320448,0.16579122,0.02733134,1.19055244,0.11641843,0.00029574,NA,0.07684197,0.08190224,NA,NA,NA,0.06257006,0.13074119,0.65657468,NA,0.57182955,NA,NA,25.39776812,0.41437373,22.88582773,0.20630287,NA,4.27355606,17.17948883,0.00001060,0.05910839,34.80625936,NA,0.00000000,0.00026463,0.00000000,NA,NA,168.02128633,0.37965424,0.22131427
646,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48816392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.82665546,NA,NA
646,1,MS,roots,0.00380661,6.77066425,0.24872061,0.23552773,0.03889226,1.19280436,0.16377818,0.00029579,NA,0.07690472,0.08221404,NA,NA,NA,0.06232484,0.13145496,0.65699236,NA,0.57225682,NA,NA,25.20401862,0.60552945,33.85332126,0.20708825,NA,4.07599995,17.17440231,0.00001066,0.05911905,34.73817245,NA,0.00000000,0.00037667,0.00000000,NA,NA,168.50369086,0.38172694,0.22144359
647,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.90682966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.94782292,NA,NA
647,1,MS,roots,0.00384627,10.79220479,0.60504684,0.65892340,0.10988632,1.20478315,0.22213625,0.00029585,NA,0.07702040,0.08346152,NA,NA,NA,0.06204243,0.13282453,0.65786081,NA,0.57279739,NA,NA,24.62566240,0.98696617,53.96102397,0.21023054,NA,3.49379746,17.09812205,0.00001077,0.05912982,34.24413193,NA,0.00000000,0.00106900,0.00000000,NA,NA,169.74167201,0.38570398,0.22252436
648,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14518307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.99600626,NA,NA
648,1,MS,roots,0.00394786,13.82434981,0.23929008,0.27209475,0.04547852,1.20924398,0.26850288,0.00029590,NA,0.07725396,0.08447040,NA,NA,NA,0.06095634,0.13633285,0.65973238,NA,0.57492050,NA,NA,24.47220846,1.26044758,69.12174905,0.21277178,NA,3.33639565,17.08658100,0.00001105,0.05914088,34.14408830,NA,0.00000000,0.00044272,0.00000000,NA,NA,171.78027994,0.39589164,0.22268070
649,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.62130127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.83077103,NA,NA
649,1,MS,roots,0.00401241,18.66514246,0.52004123,0.67346843,0.11371186,1.22163174,0.30818367,0.00029596,NA,0.07746693,0.08638390,NA,NA,NA,0.06099660,0.13856198,0.66142546,NA,0.57660667,NA,NA,24.02621605,1.74149963,93.32571228,0.21759169,NA,2.88639084,17.00666481,0.00001123,0.05915211,33.64163655,NA,0.00000000,0.00111216,0.00000000,NA,NA,174.81424750,0.40236474,0.22484743
650,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02712895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.18842361,NA,NA
650,1,MS,roots,0.00401548,22.28851214,0.35609475,0.49833812,0.08469744,1.22847986,0.32981648,0.00029601,NA,0.07762456,0.08823451,NA,NA,NA,0.06034406,0.13866793,0.66264539,NA,0.57824122,NA,NA,23.78942891,2.10976742,111.44256071,0.22225318,NA,2.64558821,16.95598520,0.00001124,0.05916335,33.32140481,NA,0.00000000,0.00083086,0.00000000,NA,NA,178.78495380,0.40267240,0.22620313
651,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.23738564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.07140710,NA,NA
651,1,MS,roots,0.00403019,23.57939477,0.16029183,0.22537089,0.03834147,1.22928061,0.33822315,0.00029607,NA,0.07781126,0.08984473,NA,NA,NA,0.06026351,0.13917581,0.66411250,NA,0.58044766,NA,NA,23.77792860,2.23912330,117.89697387,0.22630915,NA,2.63005772,16.95191199,0.00001128,0.05917464,33.28083594,NA,0.00000000,0.00037621,0.00000000,NA,NA,183.35578069,0.40414721,0.22791950
652,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.29571156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.98886599,NA,NA
652,1,MS,roots,0.00411434,22.09951521,0.04829582,0.06574895,0.01115971,1.22790013,0.32077539,0.00029613,NA,0.07807673,0.09123724,NA,NA,NA,0.06077456,0.14208196,0.66624853,NA,0.58328912,NA,NA,23.87829903,2.09943182,110.49757605,0.22981673,NA,2.72631381,16.97521048,0.00001152,0.05918616,33.40393350,NA,0.00000000,0.00010935,0.00000000,NA,NA,187.82679605,0.41258625,0.23008853
653,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.26644041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.71186324,NA,NA
653,1,MS,roots,0.00460009,19.75710114,0.01624312,0.02129738,0.00360298,1.23393752,0.29307764,0.00029619,NA,0.07885754,0.09300034,NA,NA,NA,0.06183824,0.15885641,0.67276501,NA,0.58983804,NA,NA,24.00187065,1.87561207,98.78550571,0.23425779,NA,2.84528533,17.00646336,0.00001288,0.05919904,33.57571087,NA,0.00000000,0.00003524,0.00000000,NA,NA,191.80784156,0.46129692,0.23369613
654,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.19842455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.03054396,NA,NA
654,1,MS,roots,0.00599395,17.36202820,0.01697184,0.02156595,0.00363601,1.25909659,0.26274025,0.00029628,NA,0.08084274,0.09596421,NA,NA,NA,0.06364531,0.20699116,0.68950604,NA,0.60519038,NA,NA,24.11407379,1.64433165,86.81014102,0.24172344,NA,2.95149452,17.03861099,0.00001678,0.05921582,33.75390905,NA,0.00000000,0.00003550,0.00000000,NA,NA,195.03647082,0.60107356,0.24045226
655,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.10564908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.75028233,NA,NA
655,1,MS,roots,0.00864372,15.25055925,0.01186524,0.01466959,0.00246410,1.31163640,0.23574588,0.00029640,NA,0.08459086,0.10075233,NA,NA,NA,0.06644892,0.29849654,0.72117889,NA,0.63354138,NA,NA,24.22226361,1.43815582,76.25279624,0.25378421,NA,3.05104062,17.07362937,0.00002420,0.05924002,33.94937557,NA,0.00000000,0.00002401,0.00000000,NA,NA,197.37387028,0.86679246,0.25179210
656,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.99843051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.29325402,NA,NA
656,1,MS,roots,0.01082668,13.48476272,0.01247471,0.01507598,0.00252265,1.35535410,0.21281445,0.00029655,NA,0.08777337,0.10464052,NA,NA,NA,0.06883345,0.37388125,0.74792861,NA,0.65749537,NA,NA,24.32204335,1.26404876,67.42381359,0.26357813,NA,3.13999368,17.11003262,0.00003031,0.05927034,34.15280518,NA,0.00000000,0.00002452,0.00000000,NA,NA,198.96238560,1.08569918,0.26124733
657,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.87906221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.68757873,NA,NA
657,1,MS,roots,0.01267373,12.06032331,0.01335084,0.01583042,0.00263852,1.39262356,0.19423148,0.00029673,NA,0.09053992,0.10783002,NA,NA,NA,0.07088569,0.43766599,0.77104116,NA,0.67819667,NA,NA,24.41471979,1.12207874,60.30161654,0.27161213,NA,3.21999640,17.14757422,0.00003549,0.05930583,34.36226583,NA,0.00000000,0.00002559,0.00000000,NA,NA,199.93771262,1.27092120,0.26925563
658,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76058681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.02529351,NA,NA
658,1,MS,roots,0.01442776,10.66729042,0.01011037,0.01179016,0.00195713,1.42860859,0.17548044,0.00029693,NA,0.09322869,0.11070020,NA,NA,NA,0.07281410,0.49823881,0.79339834,NA,0.69818356,NA,NA,24.50413195,0.98513879,53.33645211,0.27884180,NA,3.29498079,17.18701551,0.00004040,0.05934622,34.58183304,NA,0.00000000,0.00001894,0.00000000,NA,NA,200.29877075,1.44681626,0.27674298
659,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.63536073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.44682339,NA,NA
659,1,MS,roots,0.01612091,9.73694940,0.00713501,0.00819557,0.00135475,1.46408357,0.16378812,0.00029715,NA,0.09589298,0.11334588,NA,NA,NA,0.07467096,0.55670870,0.81545189,NA,0.71786465,NA,NA,24.59257569,0.89127794,48.68474701,0.28550601,NA,3.36730362,17.22826033,0.00004514,0.05939136,34.81041645,NA,0.00000000,0.00001308,0.00000000,NA,NA,200.18097128,1.61660469,0.28390983
660,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49908474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.81260556,NA,NA
660,1,MS,roots,0.01761458,9.07715379,0.00783821,0.00888509,0.00146257,1.49572976,0.15613642,0.00029740,NA,0.09830934,0.11553911,NA,NA,NA,0.07633117,0.60829029,0.83530636,NA,0.73557004,NA,NA,24.67775742,0.82206130,45.38576894,0.29103050,NA,3.43487077,17.27048602,0.00004932,0.05944068,35.04269580,NA,0.00000000,0.00001409,0.00000000,NA,NA,199.68979257,1.76639044,0.29017962
661,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35732052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.80675860,NA,NA
661,1,MS,roots,0.01936905,8.44140521,0.01694422,0.01902770,0.00311949,1.53505541,0.14817607,0.00029767,NA,0.10121464,0.11814987,NA,NA,NA,0.07823971,0.66887790,0.85920795,NA,0.75677418,NA,NA,24.75204097,0.75625277,42.20702603,0.29760674,NA,3.48978527,17.31235833,0.00005423,0.05949492,35.27002404,NA,0.00000000,0.00002997,0.00000000,NA,NA,198.80870011,1.94232846,0.29760423
662,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22653429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.80914751,NA,NA
662,1,MS,roots,0.02123248,7.76081456,0.01685658,0.01878121,0.00306654,1.57847497,0.13914050,0.00029797,NA,0.10439026,0.12085873,NA,NA,NA,0.08022333,0.73322836,0.88528107,NA,0.77981963,NA,NA,24.82401241,0.68873600,38.80407280,0.30443004,NA,3.54052423,17.35570284,0.00005945,0.05955437,35.50292222,NA,0.00000000,0.00002939,0.00000000,NA,NA,197.47917554,2.12919323,0.30547231
663,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.10509760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.88354815,NA,NA
663,1,MS,roots,0.02181976,7.24590554,0.01686521,0.01866276,0.00303498,1.59019028,0.13269961,0.00029827,NA,0.10546758,0.12102148,NA,NA,NA,0.08086955,0.75350898,0.89350063,NA,0.78708167,NA,NA,24.89351729,0.63763417,36.22952770,0.30484001,NA,3.58820935,17.39956081,0.00006110,0.05961546,35.73586753,NA,0.00000000,0.00002901,0.00000000,NA,NA,195.92993902,2.18808533,0.30735861
664,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99732076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.06476236,NA,NA
664,1,MS,roots,0.02184276,6.77950960,0.02062376,0.02270442,0.00367812,1.58776256,0.12667213,0.00029858,NA,0.10558961,0.12004919,NA,NA,NA,0.08090070,0.75430326,0.89361768,NA,0.78714779,NA,NA,24.95678073,0.59258336,33.89754800,0.30239092,NA,3.62963003,17.44282945,0.00006116,0.05967662,35.96230401,NA,0.00000000,0.00003507,0.00000000,NA,NA,194.25828716,2.19039182,0.30653950
665,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89376709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.32948026,NA,NA
665,1,MS,roots,0.02154917,6.47187624,0.02099049,0.02300155,0.00371250,1.57738201,0.12331997,0.00029888,NA,0.10517162,0.11846465,NA,NA,NA,0.08057232,0.74416457,0.88918117,NA,0.78316129,NA,NA,25.01770048,0.56204564,32.35938120,0.29839962,NA,3.66900062,17.48587397,0.00006034,0.05973696,36.18468335,NA,0.00000000,0.00003532,0.00000000,NA,NA,192.55046823,2.16095048,0.30420858
666,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.80621479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.77842003,NA,NA
666,1,MS,roots,0.02114329,6.06661075,0.01981409,0.02161784,0.00347665,1.56425566,0.11788527,0.00029918,NA,0.10455952,0.11666230,NA,NA,NA,0.08010972,0.73014827,0.88313091,NA,0.77770934,NA,NA,25.07725948,0.52451323,30.33305376,0.29385970,NA,3.70741632,17.52887587,0.00005920,0.05979616,36.40424925,NA,0.00000000,0.00003299,0.00000000,NA,NA,190.79103258,2.12024908,0.30133155
667,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72735260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.40511742,NA,NA
667,1,MS,roots,0.01962490,5.78949966,0.02759266,0.03003345,0.00481441,1.52343346,0.11436174,0.00029945,NA,0.10206789,0.11288499,NA,NA,NA,0.07850210,0.67771334,0.86129459,NA,0.75834152,NA,NA,25.12636958,0.49876648,28.94749828,0.28434507,NA,3.73690152,17.56942636,0.00005495,0.05985111,36.60714146,NA,0.00000000,0.00004558,0.00000000,NA,NA,189.17856306,1.96798533,0.29345498
668,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65629513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.27645241,NA,NA
668,1,MS,roots,0.01863880,5.51515541,0.02305474,0.02501337,0.00399692,1.49637581,0.11080199,0.00029971,NA,0.10049306,0.11018826,NA,NA,NA,0.07743661,0.64366003,0.84726671,NA,0.74584445,NA,NA,25.17775117,0.47369538,27.57577706,0.27755228,NA,3.76964430,17.61008565,0.00005219,0.05990330,36.80906330,NA,0.00000000,0.00003775,0.00000000,NA,NA,187.63357973,1.86909927,0.28811793
669,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.80611173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.51891815,NA,NA
669,1,MS,roots,0.01779306,7.03881404,0.17622985,0.19761632,0.03157869,1.47794905,0.13785564,0.00029996,NA,0.09917007,0.10825429,NA,NA,NA,0.07656564,0.61445369,0.83541768,NA,0.73506278,NA,NA,25.07561077,0.61452354,35.19407021,0.27268083,NA,3.64971085,17.62256409,0.00004982,0.05995312,36.83361269,NA,0.00000000,0.00029806,0.00000000,NA,NA,186.35171870,1.78428810,0.28399000
670,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17006151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.16086339,NA,NA
