t,plant,axis,Conc_Nitrates_Soil,Tsoil,mineralisation,nitrates,volume
762,1,MS,825482.41948,26.10000,0.01156,825482.41948,1
763,1,MS,825482.43250,27.80000,0.01301,825482.43250,1
764,1,MS,825482.44643,28.80000,0.01393,825482.44643,1
765,1,MS,825482.46161,30.10000,0.01518,825482.46161,1
766,1,MS,825482.47739,30.70000,0.01578,825482.47739,1
767,1,MS,825482.49525,32.70000,0.01786,825482.49525,1
768,1,MS,825482.51354,33.10000,0.01829,825482.51354,1
769,1,MS,825482.53226,33.50000,0.01872,825482.53226,1
770,1,MS,825482.55108,33.60000,0.01883,825482.55108,1
771,1,MS,825482.56991,33.60000,0.01883,825482.56991,1
772,1,MS,825482.58809,33.00000,0.01818,825482.58809,1
773,1,MS,825482.60490,31.70000,0.01681,825482.60490,1
774,1,MS,825482.62028,30.30000,0.01538,825482.62028,1
775,1,MS,825482.63478,29.40000,0.01450,825482.63478,1
776,1,MS,825482.64824,28.30000,0.01347,825482.64824,1
777,1,MS,825482.66108,27.60000,0.01284,825482.66108,1
778,1,MS,825482.67297,26.50000,0.01189,825482.67297,1
779,1,MS,825482.68421,25.70000,0.01124,825482.68421,1
780,1,MS,825482.69561,25.90000,0.01140,825482.69561,1
781,1,MS,825482.70668,25.50000,0.01108,825482.70668,1
782,1,MS,825482.71776,25.50000,0.01108,825482.71776,1
783,1,MS,825482.72861,25.20000,0.01084,825482.72861,1
784,1,MS,825482.73929,25.00000,0.01069,825482.73929,1
785,1,MS,825482.74983,24.80000,0.01054,825482.74983,1
786,1,MS,825482.76091,25.50000,0.01108,825482.76091,1
787,1,MS,825482.77375,27.60000,0.01284,825482.77375,1
788,1,MS,825482.78805,29.20000,0.01431,825482.78805,1
789,1,MS,825482.80373,30.60000,0.01568,825482.80373,1
790,1,MS,825482.82106,32.20000,0.01733,825482.82106,1
791,1,MS,825482.83882,32.60000,0.01775,825482.83882,1
792,1,MS,825482.85754,33.50000,0.01872,825482.85754,1
793,1,MS,825482.87636,33.60000,0.01883,825482.87636,1
794,1,MS,825482.89616,34.50000,0.01980,825482.89616,1
795,1,MS,825482.91553,34.10000,0.01937,825482.91553,1
796,1,MS,825482.93457,33.80000,0.01904,825482.93457,1
797,1,MS,825482.95180,32.10000,0.01723,825482.95180,1
798,1,MS,825482.96708,30.20000,0.01528,825482.96708,1
799,1,MS,825255.74551,28.70000,0.01384,825255.74551,1
800,1,MS,824889.30068,27.90000,0.01310,824889.30068,1
801,1,MS,824515.54106,27.40000,0.01266,824515.54106,1
802,1,MS,824153.65546,26.90000,0.01223,824153.65546,1
803,1,MS,823780.97277,26.70000,0.01206,823780.97277,1
804,1,MS,823425.36760,26.10000,0.01156,823425.36760,1
805,1,MS,823058.91760,26.00000,0.01148,823058.91760,1
806,1,MS,822722.82509,24.90000,0.01061,822722.82509,1
807,1,MS,822390.45641,24.30000,0.01016,822390.45641,1
808,1,MS,822066.29007,24.10000,0.01002,822066.29007,1
809,1,MS,821729.99562,24.20000,0.01009,821729.99562,1
810,1,MS,821376.02371,25.10000,0.01077,821376.02371,1
811,1,MS,820934.89879,27.80000,0.01301,820934.89879,1
812,1,MS,820460.18341,29.10000,0.01421,820460.18341,1
813,1,MS,819924.13162,30.40000,0.01548,819924.13162,1
814,1,MS,819345.07053,31.70000,0.01681,819345.07053,1
815,1,MS,818713.06357,32.40000,0.01754,818713.06357,1
816,1,MS,818086.16849,32.20000,0.01733,818086.16849,1
817,1,MS,817391.71103,33.10000,0.01829,817391.71103,1
818,1,MS,816720.59136,32.40000,0.01754,816720.59136,1
819,1,MS,816047.12819,31.70000,0.01681,816047.12819,1
820,1,MS,815408.51276,30.80000,0.01588,815408.51276,1
821,1,MS,814776.47780,30.00000,0.01508,814776.47780,1
822,1,MS,814189.72275,28.90000,0.01402,814189.72275,1
823,1,MS,813610.77963,28.20000,0.01338,813610.77963,1
824,1,MS,813063.63023,27.50000,0.01275,813063.63023,1
825,1,MS,812596.41055,24.90000,0.01061,812596.41055,1
826,1,MS,812147.91669,24.50000,0.01031,812147.91669,1
827,1,MS,811667.04070,25.20000,0.01084,811667.04070,1
828,1,MS,811197.39597,25.10000,0.01077,811197.39597,1
829,1,MS,810729.78826,24.80000,0.01054,810729.78826,1
830,1,MS,810253.83867,25.30000,0.01092,810253.83867,1
831,1,MS,809819.59580,23.80000,0.00980,809819.59580,1
832,1,MS,809395.72448,23.70000,0.00973,809395.72448,1
833,1,MS,808962.03365,23.80000,0.00980,808962.03365,1
834,1,MS,808532.94686,23.90000,0.00987,808532.94686,1
835,1,MS,808029.78765,25.90000,0.01140,808029.78765,1
836,1,MS,807490.42528,27.20000,0.01249,807490.42528,1
837,1,MS,806901.61190,28.20000,0.01338,806901.61190,1
838,1,MS,806290.54199,29.00000,0.01412,806290.54199,1
839,1,MS,805624.65515,29.90000,0.01498,805624.65515,1
840,1,MS,805027.95359,28.40000,0.01356,805027.95359,1
841,1,MS,804425.24217,28.10000,0.01328,804425.24217,1
842,1,MS,803740.59225,30.10000,0.01518,803740.59225,1
843,1,MS,803084.32107,29.00000,0.01412,803084.32107,1
844,1,MS,802414.76837,29.40000,0.01450,802414.76837,1
845,1,MS,801800.82890,27.70000,0.01293,801800.82890,1
846,1,MS,801224.13718,26.90000,0.01223,801224.13718,1
847,1,MS,800649.79354,26.50000,0.01189,800649.79354,1
848,1,MS,800112.92114,25.70000,0.01124,800112.92114,1
849,1,MS,799574.20782,25.50000,0.01108,799574.20782,1
850,1,MS,799043.69974,25.50000,0.01108,799043.69974,1
851,1,MS,798535.71571,24.70000,0.01046,798535.71571,1
852,1,MS,798053.70694,24.20000,0.01009,798053.70694,1
853,1,MS,797544.14709,24.80000,0.01054,797544.14709,1
854,1,MS,797054.37124,24.50000,0.01031,797054.37124,1
855,1,MS,796551.55310,24.70000,0.01046,796551.55310,1
856,1,MS,796082.01970,24.00000,0.00994,796082.01970,1
857,1,MS,795592.96086,24.40000,0.01024,795592.96086,1
858,1,MS,795084.83779,25.20000,0.01084,795084.83779,1
859,1,MS,794484.38648,27.40000,0.01266,794484.38648,1
860,1,MS,793833.36468,28.90000,0.01402,793833.36468,1
861,1,MS,793127.19871,29.90000,0.01498,793127.19871,1
862,1,MS,792400.00495,30.60000,0.01568,792400.00495,1
863,1,MS,791648.08604,30.80000,0.01588,791648.08604,1
864,1,MS,790794.49301,33.00000,0.01818,790794.49301,1
865,1,MS,789905.68440,33.30000,0.01850,789905.68440,1
866,1,MS,789016.58853,33.40000,0.01861,789016.58853,1
867,1,MS,788117.45505,33.20000,0.01840,788117.45505,1
868,1,MS,787265.59252,32.40000,0.01754,787265.59252,1
869,1,MS,786487.68991,30.60000,0.01568,786487.68991,1
870,1,MS,785761.12532,29.70000,0.01479,785761.12532,1
871,1,MS,785059.52476,28.90000,0.01402,785059.52476,1
872,1,MS,784399.81312,28.20000,0.01338,784399.81312,1
873,1,MS,783749.16076,27.80000,0.01301,783749.16076,1
874,1,MS,783152.23770,26.80000,0.01214,783152.23770,1
875,1,MS,782597.41728,25.60000,0.01116,782597.41728,1
876,1,MS,782020.70680,26.40000,0.01181,782020.70680,1
877,1,MS,781469.69267,25.60000,0.01116,781469.69267,1
878,1,MS,780939.79057,25.30000,0.01092,780939.79057,1
879,1,MS,780441.32181,24.30000,0.01016,780441.32181,1
880,1,MS,779929.70532,24.90000,0.01061,779929.70532,1
881,1,MS,779438.13680,24.20000,0.01009,779438.13680,1
882,1,MS,778940.72624,24.60000,0.01038,778940.72624,1
883,1,MS,778340.49453,27.10000,0.01240,778340.49453,1
884,1,MS,777688.33140,28.60000,0.01374,777688.33140,1
885,1,MS,777009.25483,29.00000,0.01412,777009.25483,1
886,1,MS,776294.50680,30.00000,0.01508,776294.50680,1
887,1,MS,775503.16630,31.30000,0.01639,775503.16630,1
888,1,MS,774611.97995,33.40000,0.01861,774611.97995,1
889,1,MS,773661.24966,34.20000,0.01948,773661.24966,1
890,1,MS,772678.12916,34.90000,0.02023,772678.12916,1
891,1,MS,771719.24039,34.10000,0.01937,771719.24039,1
892,1,MS,770792.64345,33.60000,0.01883,770792.64345,1
893,1,MS,769918.73683,32.30000,0.01744,769918.73683,1
894,1,MS,769145.02349,30.50000,0.01558,769145.02349,1
895,1,MS,768422.68886,29.20000,0.01431,768422.68886,1
896,1,MS,767746.68243,28.40000,0.01356,767746.68243,1
897,1,MS,767107.30142,27.40000,0.01266,767107.30142,1
898,1,MS,766551.82192,25.60000,0.01116,766551.82192,1
899,1,MS,766002.43536,25.30000,0.01092,766002.43536,1
900,1,MS,765453.79387,25.50000,0.01108,765453.79387,1
901,1,MS,764923.17800,24.90000,0.01061,764923.17800,1
902,1,MS,764453.99451,23.40000,0.00952,764453.99451,1
903,1,MS,763955.86709,24.10000,0.01002,763955.86709,1
904,1,MS,763454.74221,24.40000,0.01024,763454.74221,1
905,1,MS,762981.06146,23.50000,0.00959,762981.06146,1
906,1,MS,762490.15170,24.20000,0.01009,762490.15170,1
907,1,MS,761902.13487,26.60000,0.01197,761902.13487,1
908,1,MS,761225.84330,28.90000,0.01402,761225.84330,1
909,1,MS,760489.78767,30.00000,0.01508,760489.78767,1
910,1,MS,759659.40421,32.10000,0.01723,759659.40421,1
911,1,MS,758820.39726,32.00000,0.01712,758820.39726,1
912,1,MS,757940.81321,32.90000,0.01807,757940.81321,1
913,1,MS,756981.14266,34.10000,0.01937,756981.14266,1
914,1,MS,756004.83326,34.50000,0.01980,756004.83326,1
915,1,MS,755066.74813,33.50000,0.01872,755066.74813,1
916,1,MS,754204.53143,32.20000,0.01733,754204.53143,1
917,1,MS,753365.29818,31.50000,0.01660,753365.29818,1
918,1,MS,752604.68862,30.10000,0.01518,752604.68862,1
919,1,MS,751877.62693,29.20000,0.01431,751877.62693,1
920,1,MS,751196.77176,28.40000,0.01356,751196.77176,1
921,1,MS,750531.34964,27.90000,0.01310,750531.34964,1
922,1,MS,749923.26701,26.80000,0.01214,749923.26701,1
923,1,MS,749334.79031,26.20000,0.01164,749334.79031,1
924,1,MS,748767.01120,25.90000,0.01140,748767.01120,1
925,1,MS,748206.30064,25.60000,0.01116,748206.30064,1
926,1,MS,747665.38734,25.30000,0.01092,747665.38734,1
927,1,MS,747115.93442,25.40000,0.01100,747115.93442,1
928,1,MS,746585.94744,25.10000,0.01077,746585.94744,1
929,1,MS,746070.21457,24.60000,0.01038,746070.21457,1
930,1,MS,745561.72616,24.60000,0.01038,745561.72616,1
931,1,MS,744957.80742,26.90000,0.01223,744957.80742,1
932,1,MS,744267.50356,29.10000,0.01421,744267.50356,1
933,1,MS,743502.83492,30.50000,0.01558,743502.83492,1
934,1,MS,742692.82573,31.60000,0.01670,742692.82573,1
935,1,MS,741813.72715,32.70000,0.01786,741813.72715,1
936,1,MS,740924.81574,33.00000,0.01818,740924.81574,1
937,1,MS,739988.93526,33.60000,0.01883,739988.93526,1
938,1,MS,739030.46453,34.10000,0.01937,739030.46453,1
939,1,MS,738094.95237,33.40000,0.01861,738094.95237,1
940,1,MS,737234.77125,32.10000,0.01723,737234.77125,1
941,1,MS,736444.97378,30.50000,0.01558,736444.97378,1
942,1,MS,735720.93983,29.30000,0.01440,735720.93983,1
943,1,MS,735020.88951,28.60000,0.01374,735020.88951,1
944,1,MS,734383.12231,27.40000,0.01266,734383.12231,1
945,1,MS,733769.50810,26.70000,0.01206,733769.50810,1
946,1,MS,733192.82564,26.00000,0.01148,733192.82564,1
947,1,MS,732631.55130,25.50000,0.01108,732631.55130,1
948,1,MS,732093.27316,25.10000,0.01077,732093.27316,1
949,1,MS,731566.08212,24.70000,0.01046,731566.08212,1
950,1,MS,731042.13366,24.80000,0.01054,731042.13366,1
951,1,MS,730532.78002,24.30000,0.01016,730532.78002,1
952,1,MS,730047.82458,23.80000,0.00980,730047.82458,1
953,1,MS,729555.50547,23.90000,0.00987,729555.50547,1
954,1,MS,729058.90123,24.20000,0.01009,729058.90123,1
955,1,MS,728464.84923,26.60000,0.01197,728464.84923,1
956,1,MS,727784.33660,28.80000,0.01393,727784.33660,1
957,1,MS,727015.48619,30.50000,0.01558,727015.48619,1
958,1,MS,726184.65159,31.90000,0.01702,726184.65159,1
959,1,MS,725321.29738,32.30000,0.01744,725321.29738,1
960,1,MS,724415.74656,33.20000,0.01840,724415.74656,1
961,1,MS,723479.88563,33.50000,0.01872,723479.88563,1
962,1,MS,722510.05935,34.20000,0.01948,722510.05935,1
963,1,MS,721548.03989,33.80000,0.01904,721548.03989,1
964,1,MS,720618.07962,33.30000,0.01850,720618.07962,1
965,1,MS,719751.33807,31.90000,0.01702,719751.33807,1
966,1,MS,718968.90880,30.40000,0.01548,718968.90880,1
967,1,MS,718260.96344,28.70000,0.01384,718260.96344,1
968,1,MS,717601.79237,27.80000,0.01301,717601.79237,1
969,1,MS,716954.45773,27.40000,0.01266,716954.45773,1
970,1,MS,716336.81972,26.90000,0.01223,716336.81972,1
971,1,MS,715735.71172,26.40000,0.01181,715735.71172,1
972,1,MS,715166.83338,25.80000,0.01132,715166.83338,1
973,1,MS,714617.65785,25.20000,0.01084,714617.65785,1
974,1,MS,714083.01189,25.00000,0.01069,714083.01189,1
975,1,MS,713536.63210,25.20000,0.01084,713536.63210,1
976,1,MS,713004.84451,25.00000,0.01069,713004.84451,1
977,1,MS,712499.07300,24.20000,0.01009,712499.07300,1
978,1,MS,711984.78830,24.60000,0.01038,711984.78830,1
979,1,MS,711361.80236,27.20000,0.01249,711361.80236,1
980,1,MS,710671.89113,28.90000,0.01402,710671.89113,1
981,1,MS,709922.70602,30.00000,0.01508,709922.70602,1
982,1,MS,709106.43574,31.50000,0.01660,709106.43574,1
983,1,MS,708243.20775,32.20000,0.01733,708243.20775,1
984,1,MS,707359.18450,32.70000,0.01786,707359.18450,1
985,1,MS,706419.47871,33.50000,0.01872,706419.47871,1
986,1,MS,705478.50381,33.60000,0.01883,705478.50381,1
987,1,MS,704540.97830,33.30000,0.01850,704540.97830,1
988,1,MS,703694.25011,31.70000,0.01681,703694.25011,1
989,1,MS,702924.13866,30.00000,0.01508,702924.13866,1
990,1,MS,702222.76609,28.70000,0.01384,702222.76609,1
991,1,MS,701555.31213,27.80000,0.01301,701555.31213,1
992,1,MS,700912.14414,27.40000,0.01266,700912.14414,1
993,1,MS,700294.08958,26.70000,0.01206,700294.08958,1
994,1,MS,699716.33006,25.90000,0.01140,699716.33006,1
995,1,MS,699134.29717,25.90000,0.01140,699134.29717,1
996,1,MS,698613.65532,24.50000,0.01031,698613.65532,1
997,1,MS,698070.19859,25.00000,0.01069,698070.19859,1
998,1,MS,697548.26405,24.60000,0.01038,697548.26405,1
999,1,MS,697015.10860,24.80000,0.01054,697015.10860,1
1000,1,MS,696495.70370,24.60000,0.01038,696495.70370,1
1001,1,MS,695976.38648,24.50000,0.01031,695976.38648,1
1002,1,MS,695466.70812,24.40000,0.01024,695466.70812,1
1003,1,MS,694887.00029,26.10000,0.01156,694887.00029,1
1004,1,MS,694242.87298,27.80000,0.01301,694242.87298,1
1005,1,MS,693537.86329,29.00000,0.01412,693537.86329,1
1006,1,MS,692767.55246,30.50000,0.01558,692767.55246,1
1007,1,MS,691926.06621,31.70000,0.01681,691926.06621,1
1008,1,MS,691120.65490,31.10000,0.01619,691120.65490,1
1009,1,MS,690261.55522,31.90000,0.01702,690261.55522,1
1010,1,MS,689411.67648,31.80000,0.01691,689411.67648,1
1011,1,MS,688596.92324,30.90000,0.01598,688596.92324,1
1012,1,MS,687842.07313,29.80000,0.01489,687842.07313,1
1013,1,MS,687135.60635,28.60000,0.01374,687135.60635,1
1014,1,MS,686470.52407,27.80000,0.01301,686470.52407,1
1015,1,MS,685820.57702,27.30000,0.01257,685820.57702,1
1016,1,MS,685193.72026,26.90000,0.01223,685193.72026,1
1017,1,MS,684570.33883,26.70000,0.01206,684570.33883,1
1018,1,MS,683970.56622,26.30000,0.01172,683970.56622,1
1019,1,MS,683375.16586,26.10000,0.01156,683375.16586,1
1020,1,MS,682790.65367,26.00000,0.01148,682790.65367,1
1021,1,MS,682242.80559,25.00000,0.01069,682242.80559,1
1022,1,MS,681700.95867,25.00000,0.01069,681700.95867,1
1023,1,MS,681167.24977,24.70000,0.01046,681167.24977,1
1024,1,MS,680639.42119,24.70000,0.01046,680639.42119,1
1025,1,MS,680092.64879,25.10000,0.01077,680092.64879,1
1026,1,MS,679552.03267,25.10000,0.01077,679552.03267,1
1027,1,MS,679011.63028,25.00000,0.01069,679011.63028,1
1028,1,MS,678473.37081,25.10000,0.01077,678473.37081,1
1029,1,MS,677934.93536,25.00000,0.01069,677934.93536,1
1030,1,MS,677390.49274,25.30000,0.01092,677390.49274,1
1031,1,MS,676809.05868,26.10000,0.01156,676809.05868,1
1032,1,MS,676212.60766,26.60000,0.01197,676212.60766,1
1033,1,MS,675575.08034,27.40000,0.01266,675575.08034,1
1034,1,MS,674920.14035,27.90000,0.01310,674920.14035,1
1035,1,MS,674296.69087,27.00000,0.01231,674296.69087,1
1036,1,MS,673651.09729,27.60000,0.01284,673651.09729,1
1037,1,MS,673011.21015,27.30000,0.01257,673011.21015,1
1038,1,MS,672385.29317,27.10000,0.01240,672385.29317,1
1039,1,MS,671757.59341,27.00000,0.01231,671757.59341,1
1040,1,MS,671136.06884,27.00000,0.01231,671136.06884,1
1041,1,MS,670522.33508,26.70000,0.01206,670522.33508,1
1042,1,MS,669919.57396,26.60000,0.01197,669919.57396,1
1043,1,MS,669316.48232,26.50000,0.01189,669316.48232,1
1044,1,MS,668736.82300,26.10000,0.01156,668736.82300,1
1045,1,MS,668161.01315,25.90000,0.01140,668161.01315,1
1046,1,MS,667603.72960,25.60000,0.01116,667603.72960,1
1047,1,MS,667042.23450,25.60000,0.01116,667042.23450,1
1048,1,MS,666502.68635,25.20000,0.01084,666502.68635,1
1049,1,MS,665966.73322,25.00000,0.01069,665966.73322,1
1050,1,MS,665409.75615,25.70000,0.01124,665409.75615,1
1051,1,MS,664819.89644,26.40000,0.01181,664819.89644,1
1052,1,MS,664159.91949,28.20000,0.01338,664159.91949,1
1053,1,MS,663428.26354,29.60000,0.01469,663428.26354,1
1054,1,MS,662644.95009,30.80000,0.01588,662644.95009,1
1055,1,MS,661763.92818,32.50000,0.01765,661763.92818,1
1056,1,MS,660850.48601,33.20000,0.01840,660850.48601,1
1057,1,MS,659913.92251,33.40000,0.01861,659913.92251,1
1058,1,MS,659013.53831,32.80000,0.01797,659013.53831,1
1059,1,MS,658084.26706,33.10000,0.01829,658084.26706,1
1060,1,MS,657223.39629,31.90000,0.01702,657223.39629,1
1061,1,MS,656403.83112,30.90000,0.01598,656403.83112,1
1062,1,MS,655644.87372,29.80000,0.01489,655644.87372,1
1063,1,MS,654931.37262,28.70000,0.01384,654931.37262,1
1064,1,MS,654252.26582,28.10000,0.01328,654252.26582,1
1065,1,MS,653621.78484,26.90000,0.01223,653621.78484,1
1066,1,MS,652993.58958,27.00000,0.01231,652993.58958,1
1067,1,MS,652356.53491,27.10000,0.01240,652356.53491,1
1068,1,MS,651777.48004,25.90000,0.01140,651777.48004,1
1069,1,MS,651234.56767,24.90000,0.01061,651234.56767,1
1070,1,MS,650708.84448,24.60000,0.01038,650708.84448,1
1071,1,MS,650171.88565,24.80000,0.01054,650171.88565,1
1072,1,MS,649663.12848,24.20000,0.01009,649663.12848,1
1073,1,MS,649147.18735,24.30000,0.01016,649147.18735,1
1074,1,MS,648640.35483,24.20000,0.01009,648640.35483,1
1075,1,MS,648083.99997,25.40000,0.01100,648083.99997,1
1076,1,MS,647505.98732,26.10000,0.01156,647505.98732,1
1077,1,MS,646881.10701,27.10000,0.01240,646881.10701,1
1078,1,MS,646250.06650,27.40000,0.01266,646250.06650,1
1079,1,MS,645558.47076,28.60000,0.01374,645558.47076,1
1080,1,MS,644845.18193,29.20000,0.01431,644845.18193,1
1081,1,MS,644007.88533,31.50000,0.01660,644007.88533,1
1082,1,MS,643196.46909,31.10000,0.01619,643196.46909,1
1083,1,MS,642525.91454,28.00000,0.01319,642525.91454,1
1084,1,MS,641831.21711,28.60000,0.01374,641831.21711,1
1085,1,MS,641222.03192,26.50000,0.01189,641222.03192,1
1086,1,MS,640677.53738,25.00000,0.01069,640677.53738,1
1087,1,MS,640135.23631,24.80000,0.01054,640135.23631,1
1088,1,MS,639616.27840,24.30000,0.01016,639616.27840,1
1089,1,MS,639115.61190,23.70000,0.00973,639115.61190,1
1090,1,MS,638637.18312,23.20000,0.00938,638637.18312,1
1091,1,MS,638155.61337,23.20000,0.00938,638155.61337,1
