t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
252,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,18.23440,NA,NA,NA,NA,0.25072,NA,0.00000,44.64283,NA,NA,NA,NA,732455.88472,NA,NA,NA,NA,NA,83.72537,NA,NA,0.00000,0.00000,6020.08276,NA,NA,NA
252,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.36783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11639.13366,NA,NA
252,1,MS,roots,0.37730,358.66948,0.86232,0.13282,0.11074,40.95090,13.83413,0.00997,NA,2.06800,2.81359,NA,NA,NA,10.86759,13.02929,2.07559,NA,1.78590,NA,NA,767.11091,10.07182,1793.34742,7.08714,NA,55.07368,3.17622,0.00106,0.50320,254.48631,NA,0.00000,0.00580,0.00185,NA,NA,1427.86387,37.83524,15.74918
253,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,18.36093,NA,NA,NA,NA,0.23657,NA,0.00000,44.95262,NA,NA,NA,NA,737711.76944,NA,NA,NA,NA,NA,83.96727,NA,NA,0.00000,0.00000,6046.59116,NA,NA,NA
253,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.98393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12158.14227,NA,NA
253,1,MS,roots,0.37730,204.87701,0.85389,0.13637,0.13869,40.33718,5.67118,0.00997,NA,2.13278,3.44642,NA,NA,NA,12.03032,13.02929,2.14061,NA,1.87160,NA,NA,766.57234,5.39097,1024.38507,8.68116,NA,54.53511,3.97791,0.00106,0.50320,261.29032,NA,0.00000,0.00580,0.00185,NA,NA,1970.13557,37.83524,17.60952
254,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,18.95549,NA,NA,NA,NA,0.24218,NA,0.00000,46.40826,NA,NA,NA,NA,743110.45353,NA,NA,NA,NA,NA,84.21025,NA,NA,0.00000,0.00000,6073.97564,NA,NA,NA
254,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.05168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12274.07406,NA,NA
254,1,MS,roots,0.68540,123.70036,1.00681,0.16749,0.19918,42.53311,3.01765,0.00994,NA,2.31206,3.90949,NA,NA,NA,13.18393,23.66900,2.32045,NA,2.03234,NA,NA,764.02897,3.22762,618.50181,9.84758,NA,53.99499,4.79733,0.00192,0.50322,269.48023,NA,0.00000,0.00691,0.00375,NA,NA,2213.37571,68.73147,19.40547
255,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,18.89580,NA,NA,NA,NA,0.24156,NA,0.00000,46.26212,NA,NA,NA,NA,748466.76300,NA,NA,NA,NA,NA,84.45100,NA,NA,0.00000,0.00000,6101.27756,NA,NA,NA
255,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.38488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12330.48245,NA,NA
255,1,MS,roots,0.68540,64.07359,1.01139,0.17274,0.23184,40.73518,1.46520,0.00994,NA,2.26934,3.90455,NA,NA,NA,13.15715,23.66900,2.27758,NA,1.99723,NA,NA,764.27464,1.67283,320.36796,9.83513,NA,54.24066,5.58389,0.00192,0.50322,277.91686,NA,0.00000,0.00691,0.00375,NA,NA,2371.96244,68.73147,19.33103
256,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,18.92355,NA,NA,NA,NA,0.24552,NA,0.00000,46.33008,NA,NA,NA,NA,753807.75542,NA,NA,NA,NA,NA,84.69495,NA,NA,0.00000,0.00000,6128.62445,NA,NA,NA
256,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.17899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12299.37389,NA,NA
256,1,MS,roots,0.70429,50.23699,0.79388,0.14026,0.20836,39.64186,1.13046,0.00991,NA,2.25397,3.82606,NA,NA,NA,13.06443,24.32154,2.26174,NA,1.98732,NA,NA,762.09211,1.33112,251.18493,9.63743,NA,54.00626,6.36570,0.00197,0.50331,286.24513,NA,0.00000,0.00544,0.00563,NA,NA,2400.01356,70.62638,19.14446
257,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,17.87340,NA,NA,NA,NA,0.23431,NA,0.00000,43.75900,NA,NA,NA,NA,758831.59105,NA,NA,NA,NA,NA,84.92752,NA,NA,0.00000,0.00000,6154.45656,NA,NA,NA
257,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.78085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12285.15705,NA,NA
257,1,MS,roots,0.70429,26.82630,0.79807,0.14385,0.23004,34.28059,0.59395,0.00991,NA,1.98680,3.35095,NA,NA,NA,11.76502,24.32154,1.99365,NA,1.75424,NA,NA,762.37699,0.71821,134.13148,8.44067,NA,54.29114,7.02813,0.00197,0.50331,293.56919,NA,0.00000,0.00544,0.00563,NA,NA,2452.09331,70.62638,17.10276
258,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,19.28883,NA,NA,NA,NA,0.26139,NA,0.00000,47.22438,NA,NA,NA,NA,764230.27514,NA,NA,NA,NA,NA,85.18545,NA,NA,0.00000,0.00000,6182.33188,NA,NA,NA
258,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.67484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12226.62123,NA,NA
258,1,MS,roots,0.71596,33.34228,1.48941,0.28070,0.47121,39.42019,0.73309,0.00989,NA,2.32943,3.83018,NA,NA,NA,13.43692,24.72436,2.33698,NA,2.06093,NA,NA,759.50517,0.92275,166.71141,9.64782,NA,53.37708,7.58410,0.00200,0.50342,301.78901,NA,0.00000,0.01033,0.00753,NA,NA,2427.70135,71.79611,19.59653
259,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,19.83679,NA,NA,NA,NA,0.27455,NA,0.00000,48.56594,NA,NA,NA,NA,769756.85664,NA,NA,NA,NA,NA,85.45655,NA,NA,0.00000,0.00000,6210.99457,NA,NA,NA
259,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.10757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12224.49165,NA,NA
259,1,MS,roots,0.71596,22.29515,1.48747,0.28929,0.51381,43.68174,0.48385,0.00989,NA,2.64406,4.27377,NA,NA,NA,15.05416,24.72436,2.65263,NA,2.34368,NA,NA,759.43573,0.63020,111.47575,10.76516,NA,53.30764,8.26964,0.00200,0.50342,311.02721,NA,0.00000,0.01033,0.00753,NA,NA,2456.35940,71.79611,21.97199
260,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,19.89676,NA,NA,NA,NA,0.29352,NA,0.00000,48.71276,NA,NA,NA,NA,775273.72725,NA,NA,NA,NA,NA,85.74174,NA,NA,0.00000,0.00000,6239.73940,NA,NA,NA
260,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.86548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12258.70730,NA,NA
260,1,MS,roots,0.73191,38.71849,5.65413,1.24705,1.94669,46.19247,0.77073,0.00986,NA,2.85651,4.48714,NA,NA,NA,16.02541,25.27538,2.86516,NA,2.53694,NA,NA,752.45244,1.16650,193.59245,11.30262,NA,48.31713,7.47096,0.00205,0.50353,319.69936,NA,0.00000,0.04334,0.00948,NA,NA,2427.25056,73.39618,23.36906
261,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,19.42913,NA,NA,NA,NA,0.29800,NA,0.00000,47.56787,NA,NA,NA,NA,780632.27162,NA,NA,NA,NA,NA,86.03356,NA,NA,0.00000,0.00000,6267.80242,NA,NA,NA
261,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.99047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12448.93761,NA,NA
261,1,MS,roots,0.73191,37.76866,5.23506,1.28524,1.83202,50.91165,0.68334,0.00986,NA,3.23493,4.99985,NA,NA,NA,17.88861,25.27538,3.24473,NA,2.87765,NA,NA,748.87132,1.18307,188.84331,12.59409,NA,44.73602,7.03089,0.00205,0.50353,329.48942,NA,0.00000,0.04334,0.00948,NA,NA,2472.58988,73.39618,26.12340
262,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,18.80838,NA,NA,NA,NA,0.30939,NA,0.00000,46.04809,NA,NA,NA,NA,785790.58272,NA,NA,NA,NA,NA,86.33336,NA,NA,0.00000,0.00000,6294.96340,NA,NA,NA
262,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.61549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12742.76369,NA,NA
262,1,MS,roots,0.68534,62.81982,9.11714,2.82943,2.91254,54.05821,0.91852,0.00983,NA,3.51907,5.32432,NA,NA,NA,19.17286,23.66696,3.52901,NA,3.13482,NA,NA,738.62014,2.11035,314.09911,13.41139,NA,36.33991,5.21365,0.00192,0.50363,338.33445,NA,0.00000,0.09292,0.01129,NA,NA,2485.36598,68.72557,28.01626
263,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,17.67749,NA,NA,NA,NA,0.30054,NA,0.00000,43.27937,NA,NA,NA,NA,790609.80977,NA,NA,NA,NA,NA,86.62907,NA,NA,0.00000,0.00000,6320.49588,NA,NA,NA
263,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.76773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13215.19729,NA,NA
263,1,MS,roots,0.68534,67.70995,7.70423,2.91304,2.42616,58.39839,0.80551,0.00983,NA,3.91888,5.87993,NA,NA,NA,21.10669,23.66696,3.92995,NA,3.49419,NA,NA,732.98845,2.35093,338.54976,14.81091,NA,30.70823,4.34300,0.00192,0.50363,348.33177,NA,0.00000,0.09292,0.01129,NA,NA,2581.27464,68.72557,30.90551
264,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,17.16187,NA,NA,NA,NA,0.30026,NA,0.00000,42.01700,NA,NA,NA,NA,795262.20353,NA,NA,NA,NA,NA,86.92512,NA,NA,0.00000,0.00000,6345.28091,NA,NA,NA
264,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.61119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13659.17387,NA,NA
264,1,MS,roots,0.62253,83.30232,7.01599,3.25534,2.26977,59.36199,0.80905,0.00981,NA,4.10548,6.06761,NA,NA,NA,21.90650,21.49818,4.11622,NA,3.66365,NA,NA,726.35896,2.97648,416.51160,15.28365,NA,25.74142,3.74000,0.00174,0.50373,358.31202,NA,0.00000,0.10095,0.01293,NA,NA,2650.40409,62.42772,32.07958
265,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,17.36477,NA,NA,NA,NA,0.30864,NA,0.00000,42.51374,NA,NA,NA,NA,799943.10428,NA,NA,NA,NA,NA,87.23067,NA,NA,0.00000,0.00000,6370.35944,NA,NA,NA
265,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.59772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14132.33725,NA,NA
265,1,MS,roots,0.62253,74.03235,6.08741,3.34422,2.07195,57.24780,0.59733,0.00981,NA,4.08649,5.99707,NA,NA,NA,21.84965,21.49818,4.09719,NA,3.64822,NA,NA,722.95206,2.68729,370.16173,15.10598,NA,22.33452,3.41404,0.00174,0.50373,368.09547,NA,0.00000,0.10095,0.01293,NA,NA,2768.09461,62.42772,31.93322
266,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,17.56555,NA,NA,NA,NA,0.31826,NA,0.00000,43.00530,NA,NA,NA,NA,804652.24775,NA,NA,NA,NA,NA,87.54592,NA,NA,0.00000,0.00000,6395.72921,NA,NA,NA
266,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.86616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14575.33197,NA,NA
266,1,MS,roots,0.63640,85.12775,5.94783,3.96866,2.10662,55.34807,0.56360,0.00979,NA,4.06414,5.88539,NA,NA,NA,21.66174,21.97710,4.07379,NA,3.62956,NA,NA,717.77623,3.14998,425.63877,14.82467,NA,18.82991,2.99516,0.00178,0.50386,376.92504,NA,0.00000,0.11699,0.01459,NA,NA,2844.10041,63.81845,31.61128
267,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,17.87356,NA,NA,NA,NA,0.32628,NA,0.00000,43.75941,NA,NA,NA,NA,809417.03505,NA,NA,NA,NA,NA,87.87023,NA,NA,0.00000,0.00000,6421.54236,NA,NA,NA
267,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.46832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15083.66204,NA,NA
267,1,MS,roots,0.63640,76.53773,5.22206,4.05865,1.95396,53.09466,0.42657,0.00979,NA,4.01427,5.77759,NA,NA,NA,21.48059,21.97710,4.02380,NA,3.58510,NA,NA,715.47854,2.85344,382.68864,14.55312,NA,16.53223,2.77811,0.00178,0.50386,385.47116,NA,0.00000,0.11699,0.01459,NA,NA,2966.34312,63.81845,31.27245
268,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,18.85200,NA,NA,NA,NA,0.34587,NA,0.00000,46.15490,NA,NA,NA,NA,814415.89160,NA,NA,NA,NA,NA,88.21479,NA,NA,0.00000,0.00000,6448.77272,NA,NA,NA
268,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.78783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15451.34430,NA,NA
268,1,MS,roots,0.68137,78.80279,3.87217,3.29768,1.60962,48.37492,0.39963,0.00976,NA,3.75976,5.33238,NA,NA,NA,20.15333,23.52992,3.76759,NA,3.35833,NA,NA,712.59514,2.95262,394.01393,13.43170,NA,15.41120,2.87707,0.00191,0.50400,393.74180,NA,0.00000,0.09306,0.01635,NA,NA,3038.95246,68.32762,29.24548
269,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,19.71517,NA,NA,NA,NA,0.36343,NA,0.00000,48.26818,NA,NA,NA,NA,819615.48265,NA,NA,NA,NA,NA,88.57639,NA,NA,0.00000,0.00000,6477.24895,NA,NA,NA
269,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.97082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15800.64489,NA,NA
269,1,MS,roots,0.68137,60.28265,3.65121,3.35973,1.59829,44.11221,0.27891,0.00976,NA,3.51974,4.94878,NA,NA,NA,19.05697,23.52992,3.52707,NA,3.14392,NA,NA,711.71569,2.26949,301.41324,12.46544,NA,14.53175,2.85682,0.00191,0.50400,401.15059,NA,0.00000,0.09306,0.01635,NA,NA,3140.87635,68.32762,27.52549
270,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,20.80345,NA,NA,NA,NA,0.38302,NA,0.00000,50.93259,NA,NA,NA,NA,825074.40305,NA,NA,NA,NA,NA,88.95906,NA,NA,0.00000,0.00000,6507.30243,NA,NA,NA
270,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.98339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15954.80483,NA,NA
270,1,MS,roots,0.74875,57.32686,1.55315,1.39178,0.79862,37.76734,0.27467,0.00973,NA,3.09456,4.26055,NA,NA,NA,16.89181,25.85692,3.09994,NA,2.76514,NA,NA,710.48402,2.15555,286.63430,10.73187,NA,15.21326,3.51314,0.00210,0.50417,408.97898,NA,0.00000,0.03781,0.01828,NA,NA,3175.16506,75.08489,24.24693
271,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,21.17650,NA,NA,NA,NA,0.39081,NA,0.00000,51.84591,NA,NA,NA,NA,830603.60703,NA,NA,NA,NA,NA,89.34834,NA,NA,0.00000,0.00000,6537.89576,NA,NA,NA
271,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.10121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16065.63367,NA,NA
271,1,MS,roots,0.74875,34.59599,1.60974,1.41522,0.89477,33.61110,0.16861,0.00973,NA,2.82336,3.82909,NA,NA,NA,15.63580,25.85692,2.82827,NA,2.52357,NA,NA,711.03833,1.30391,172.97996,9.64505,NA,15.76757,3.93610,0.00210,0.50417,415.86845,NA,0.00000,0.03781,0.01828,NA,NA,3235.19806,75.08489,22.28825
272,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,21.23924,NA,NA,NA,NA,0.39294,NA,0.00000,51.99951,NA,NA,NA,NA,836123.69624,NA,NA,NA,NA,NA,89.74046,NA,NA,0.00000,0.00000,6568.58525,NA,NA,NA
272,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.19661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16038.66207,NA,NA
272,1,MS,roots,0.75963,36.71205,0.59570,0.50144,0.37797,30.82764,0.19062,0.00971,NA,2.65330,3.50578,NA,NA,NA,14.73770,26.23253,2.65697,NA,2.37305,NA,NA,710.09331,1.38708,183.56027,8.83068,NA,16.74728,4.77218,0.00213,0.50435,422.91885,NA,0.00000,0.01317,0.02022,NA,NA,3225.41227,76.17562,20.89678
273,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,21.27885,NA,NA,NA,NA,0.39473,NA,0.00000,52.09650,NA,NA,NA,NA,841628.83835,NA,NA,NA,NA,NA,90.13369,NA,NA,0.00000,0.00000,6599.33240,NA,NA,NA
273,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.30065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16009.43274,NA,NA
273,1,MS,roots,0.75963,18.08998,0.63527,0.50942,0.43826,29.38498,0.09934,0.00971,NA,2.59295,3.35619,NA,NA,NA,14.49461,26.23253,2.59653,NA,2.32037,NA,NA,711.20582,0.68532,90.44990,8.45388,NA,17.85979,5.53340,0.00213,0.50435,429.64737,NA,0.00000,0.01317,0.02022,NA,NA,3252.24876,76.17562,20.44375
274,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,21.34725,NA,NA,NA,NA,0.39977,NA,0.00000,52.26395,NA,NA,NA,NA,847127.62280,NA,NA,NA,NA,NA,90.53145,NA,NA,0.00000,0.00000,6630.18102,NA,NA,NA
274,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.63365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15901.87906,NA,NA
274,1,MS,roots,0.75734,26.14942,0.62025,0.48642,0.46463,28.49216,0.15072,0.00968,NA,2.57219,3.23452,NA,NA,NA,14.32849,26.15363,2.57482,NA,2.30356,NA,NA,709.97209,1.00009,130.74711,8.14739,NA,18.53531,6.23569,0.00212,0.50453,436.07775,NA,0.00000,0.01239,0.02216,NA,NA,3215.78332,75.94649,20.13520
275,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,21.23842,NA,NA,NA,NA,0.40005,NA,0.00000,51.99750,NA,NA,NA,NA,852574.14723,NA,NA,NA,NA,NA,90.92946,NA,NA,0.00000,0.00000,6660.87165,NA,NA,NA
275,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.89047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15842.95981,NA,NA
275,1,MS,roots,0.75734,12.39961,0.65010,0.49307,0.51091,26.56747,0.07463,0.00968,NA,2.45421,3.02197,NA,NA,NA,13.78337,26.15363,2.45672,NA,2.19915,NA,NA,710.86420,0.47699,61.99803,7.61202,NA,19.42743,6.85677,0.00212,0.50453,442.04270,NA,0.00000,0.01239,0.02216,NA,NA,3227.92835,75.94649,19.25955
276,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,20.97479,NA,NA,NA,NA,0.39892,NA,0.00000,51.35206,NA,NA,NA,NA,857930.45670,NA,NA,NA,NA,NA,91.32638,NA,NA,0.00000,0.00000,6691.18431,NA,NA,NA
276,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.17513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15727.34466,NA,NA
276,1,MS,roots,0.73748,22.58977,0.38836,0.28798,0.32539,24.61746,0.14274,0.00965,NA,2.32128,2.77987,NA,NA,NA,13.06137,25.46759,2.32285,NA,2.08152,NA,NA,709.70627,0.87742,112.94885,7.00218,NA,20.12238,7.57156,0.00206,0.50471,447.63873,NA,0.00000,0.00715,0.02405,NA,NA,3184.54086,73.95433,18.16252
277,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,20.74101,NA,NA,NA,NA,0.39660,NA,0.00000,50.77972,NA,NA,NA,NA,863204.46658,NA,NA,NA,NA,NA,91.72109,NA,NA,0.00000,0.00000,6721.15856,NA,NA,NA
277,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.34825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15664.99018,NA,NA
277,1,MS,roots,0.73748,10.59951,0.40722,0.29136,0.35419,23.16885,0.07002,0.00965,NA,2.23131,2.62031,NA,NA,NA,12.64969,25.46759,2.23282,NA,2.00182,NA,NA,710.68344,0.41393,52.99753,6.60027,NA,21.09955,8.24169,0.00206,0.50471,452.88876,NA,0.00000,0.00715,0.02405,NA,NA,3193.85959,73.95433,17.50131
278,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,19.92776,NA,NA,NA,NA,0.38440,NA,0.00000,48.78865,NA,NA,NA,NA,868251.66705,NA,NA,NA,NA,NA,92.10375,NA,NA,0.00000,0.00000,6749.96177,NA,NA,NA
278,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.56075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15555.58385,NA,NA
278,1,MS,roots,0.69453,20.55412,0.20459,0.14311,0.18714,20.83116,0.14226,0.00963,NA,2.04272,2.33876,NA,NA,NA,11.66296,23.98440,2.04344,NA,1.83376,NA,NA,709.65244,0.80972,102.77062,5.89108,NA,21.80835,8.95866,0.00194,0.50487,457.64397,NA,0.00000,0.00347,0.02583,NA,NA,3150.86606,69.64737,16.04444
279,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,19.01205,NA,NA,NA,NA,0.36837,NA,0.00000,46.54673,NA,NA,NA,NA,873048.30026,NA,NA,NA,NA,NA,92.47061,NA,NA,0.00000,0.00000,6777.44284,NA,NA,NA
279,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.64541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15497.42212,NA,NA
279,1,MS,roots,0.69453,9.46747,0.21365,0.14445,0.20093,18.87915,0.06823,0.00963,NA,1.88493,2.12295,NA,NA,NA,10.91036,23.98440,1.88560,NA,1.69272,NA,NA,710.61823,0.37462,47.33737,5.34748,NA,22.77414,9.61898,0.00194,0.50487,461.94081,NA,0.00000,0.00347,0.02583,NA,NA,3160.29424,69.64737,14.91824
280,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,18.86752,NA,NA,NA,NA,0.36843,NA,0.00000,46.19289,NA,NA,NA,NA,877790.83045,NA,NA,NA,NA,NA,92.83754,NA,NA,0.00000,0.00000,6804.71700,NA,NA,NA
